lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Fuß	gerstner_mechanik03_1834-10703-3	2532889X_1963-10-02_01_065.tcf.xml-13-38	2.0			beck_eisen02_1895-4045-16	1.0	beck_eisen03_1897-4756-24	4.0	['beck_eisen03_1897-4756-24', '2532889X_1963-10-02_01_065.tcf.xml-13-38', 'beck_eisen02_1895-4045-16']		3
Fuß	goethe_wahlverw01_1809-1491-15			beck_eisen03_1897-18606-9	2.0	2532889X_1970-01-16_01_097.tcf.xml-3-16	4.0	brehm_thierleben04_1867-1033-9	3.0	['2532889X_1970-01-16_01_097.tcf.xml-3-16', 'brehm_thierleben04_1867-1033-9', 'beck_eisen03_1897-18606-9']		3
Fuß	nettelbeck_lebensbeschreibung02_1821-1836-37			2532889X_1955-04-23_01_149.tcf.xml-10-16	1.0	gerstner_mechanik02_1832-7575-14	4.0	kleist_kaethchen_1810-143-2	2.0	['gerstner_mechanik02_1832-7575-14', 'kleist_kaethchen_1810-143-2', '2532889X_1955-04-23_01_149.tcf.xml-10-16']		3
Fuß	beck_eisen03_1897-5640-21			26120215_1985_03_06_01_005.tcf.xml-7-24	2.0	brehm_thierleben02_1865-13067-13	4.0	26120215_1982_12_21_01_269.tcf.xml-7-23	1.0	['brehm_thierleben02_1865-13067-13', '26120215_1985_03_06_01_005.tcf.xml-7-24', '26120215_1982_12_21_01_269.tcf.xml-7-23']		3
Fuß	brehm_thierleben05_1869-9119-11	2532889X_1954-02-19_01_068.tcf.xml-41-24	1.0	gerstner_mechanik03_1834-7758-15	4.0	2532889X_1976-01-27_01_037.tcf.xml-0-10	2.0			['gerstner_mechanik03_1834-7758-15', '2532889X_1976-01-27_01_037.tcf.xml-0-10', '2532889X_1954-02-19_01_068.tcf.xml-41-24']		3
Fuß	parthey_msgermqu1711_1828-4779-60			brehm_thierleben06_1869-18710-26	4.0	gutzkow_narren_1832-2317-53	1.0	schopenhauer_eyck01_1822-175-2	2.0	['brehm_thierleben06_1869-18710-26', 'schopenhauer_eyck01_1822-175-2', 'gutzkow_narren_1832-2317-53']		3
Fuß	treitschke_geschichte02_1882-910-30	brehm_thierleben06_1869-18710-26	2.0	26120215_1980_05_23_01_141.tcf.xml-3-38	4.0	2532889X_1954-02-19_01_068.tcf.xml-41-24	3.0			['26120215_1980_05_23_01_141.tcf.xml-3-38', '2532889X_1954-02-19_01_068.tcf.xml-41-24', 'brehm_thierleben06_1869-18710-26']		3
Fuß	erbkam_tagebuch02_1843-2273-21	26120215_1952_06_22_01_263.tcf.xml-5-26	2.0			2532889X_1961-09-20_01_030.tcf.xml-3-7	1.0	beck_eisen03_1897-18606-9	4.0	['beck_eisen03_1897-18606-9', '26120215_1952_06_22_01_263.tcf.xml-5-26', '2532889X_1961-09-20_01_030.tcf.xml-3-7']		3
Fuß	humboldt_kosmos01_1845-1696-49	26120215_1963_02_15_01_093.tcf.xml-44-22	2.0	gerstner_mechanik02_1832-7575-14	4.0			grimm_maerchen02_1857-3586-38	1.0	['gerstner_mechanik02_1832-7575-14', '26120215_1963_02_15_01_093.tcf.xml-44-22', 'grimm_maerchen02_1857-3586-38']		3
Fuß	gutzkow_narren_1832-2317-53	arnimb_goethe01_1835-799-56	4.0	26120215_1967_12_01_01_109.tcf.xml-31-14	3.0	26120215_1967_07_04_01_045.tcf.xml-28-6	2.0	parthey_msgermqu1711_1828-4779-60	1.0	['arnimb_goethe01_1835-799-56', '26120215_1967_12_01_01_109.tcf.xml-31-14', '26120215_1967_07_04_01_045.tcf.xml-28-6', 'parthey_msgermqu1711_1828-4779-60']		4
Fuß	gerstner_mechanik03_1834-7807-16	gerstner_mechanik02_1832-4665-55	4.0	26120215_1962_07_13_01_065.tcf.xml-29-10	1.0			2532889X_1960-02-21_01_100.tcf.xml-6-13	2.0	['gerstner_mechanik02_1832-4665-55', '2532889X_1960-02-21_01_100.tcf.xml-6-13', '26120215_1962_07_13_01_065.tcf.xml-29-10']		3
Fuß	brehm_thierleben02_1865-18971-2	brehm_thierleben03_1866-8697-7	1.0	boerne_paris05_1834-752-17	4.0	2532889X_1964-05-28_01_037.tcf.xml-29-8	3.0	2532889X_1982-07-31_01_468.tcf.xml-75-11	2.0	['boerne_paris05_1834-752-17', '2532889X_1964-05-28_01_037.tcf.xml-29-8', '2532889X_1982-07-31_01_468.tcf.xml-75-11', 'brehm_thierleben03_1866-8697-7']		4
Fuß	humboldt_kosmos04_1858-1322-61	brehm_thierleben03_1866-8697-7	4.0			berg_ostasienzoologie01_1876-1067-15	1.0	brehm_thierleben02_1865-20071-12	2.0	['brehm_thierleben03_1866-8697-7', 'brehm_thierleben02_1865-20071-12', 'berg_ostasienzoologie01_1876-1067-15']		3
Fuß	gerstner_mechanik01_1831-2124-16	26120215_1977_05_28_01_005.tcf.xml-7-4	1.0	humboldt_willdenow_1803-173-3	4.0			2532889X_1966-12-31_01_329.tcf.xml-2-7	2.0	['humboldt_willdenow_1803-173-3', '2532889X_1966-12-31_01_329.tcf.xml-2-7', '26120215_1977_05_28_01_005.tcf.xml-7-4']		3
Fuß	steub_tirol_1846-5945-7	2532889X_1970-01-16_01_097.tcf.xml-3-16	1.0			2532889X_1961-09-20_01_030.tcf.xml-3-7	2.0	brehm_thierleben02_1865-13067-13	4.0	['brehm_thierleben02_1865-13067-13', '2532889X_1961-09-20_01_030.tcf.xml-3-7', '2532889X_1970-01-16_01_097.tcf.xml-3-16']		3
Fuß	chamisso_schlemihl_1814-832-15	keller_heinrich04_1855-1149-22	3.0	26120215_1976_04_22_01_186.tcf.xml-336-14	1.0	2532889X_1964-05-28_01_037.tcf.xml-29-8	2.0	gutzkow_narren_1832-2317-53	4.0	['gutzkow_narren_1832-2317-53', 'keller_heinrich04_1855-1149-22', '2532889X_1964-05-28_01_037.tcf.xml-29-8', '26120215_1976_04_22_01_186.tcf.xml-336-14']		4
Fuß	urbanitzky_electricitaet_1885-15105-30	beck_eisen03_1897-18606-9	4.0	26120215_1957_12_28_01_192.tcf.xml-10-10	1.0	chamisso_schlemihl_1814-832-15	2.0			['beck_eisen03_1897-18606-9', 'chamisso_schlemihl_1814-832-15', '26120215_1957_12_28_01_192.tcf.xml-10-10']		3
Fuß	gerstner_mechanik01_1831-4144-22			brehm_thierleben02_1865-18971-2	1.0	26120215_1982_12_09_01_088.tcf.xml-48-31	2.0	beck_eisen03_1897-15659-57	4.0	['beck_eisen03_1897-15659-57', '26120215_1982_12_09_01_088.tcf.xml-48-31', 'brehm_thierleben02_1865-18971-2']		3
Fuß	berlepsch_alpen_1861-3691-7	brehm_thierleben04_1867-3770-37	2.0	littrow_weltsystem03_1836-4031-22	4.0			2532889X_1966-12-31_01_329.tcf.xml-2-7	1.0	['littrow_weltsystem03_1836-4031-22', 'brehm_thierleben04_1867-3770-37', '2532889X_1966-12-31_01_329.tcf.xml-2-7']		3
Fuß	kleist_kaethchen_1810-143-2	2532889X_1966-12-31_01_329.tcf.xml-2-7	3.0	boerne_paris05_1834-752-17	1.0	26120215_1967_12_30_01_172.tcf.xml-8-13	4.0	nettelbeck_lebensbeschreibung02_1821-1836-37	2.0	['26120215_1967_12_30_01_172.tcf.xml-8-13', '2532889X_1966-12-31_01_329.tcf.xml-2-7', 'nettelbeck_lebensbeschreibung02_1821-1836-37', 'boerne_paris05_1834-752-17']		4
Fuß	humboldt_kosmos04_1858-1330-8	2532889X_1967-01-08_01_182.tcf.xml-48-12	1.0	humboldt_kosmos04_1858-1322-61	4.0	2532889X_1955-04-23_01_149.tcf.xml-10-16	2.0			['humboldt_kosmos04_1858-1322-61', '2532889X_1955-04-23_01_149.tcf.xml-10-16', '2532889X_1967-01-08_01_182.tcf.xml-48-12']		3
Fuß	eytelwein_faschinenwerke_1800-516-17			chamisso_schlemihl_1814-832-15	2.0	26120215_1976_04_22_01_186.tcf.xml-336-14	4.0	2532889X_1955-09-27_01_013.tcf.xml-15-41	1.0	['26120215_1976_04_22_01_186.tcf.xml-336-14', 'chamisso_schlemihl_1814-832-15', '2532889X_1955-09-27_01_013.tcf.xml-15-41']		3
Fuß	berlepsch_alpen_1861-944-29	2532889X_1961-09-20_01_030.tcf.xml-3-7	3.0	eytelwein_faschinenwerke_1800-516-17	1.0			gerstner_mechanik03_1834-10703-3	2.0	['2532889X_1961-09-20_01_030.tcf.xml-3-7', 'gerstner_mechanik03_1834-10703-3', 'eytelwein_faschinenwerke_1800-516-17']		3
Fuß	schreber_kallipaedie_1858-1987-4	2532889X_1970-01-16_01_097.tcf.xml-3-16	2.0			beck_eisen03_1897-18606-9	1.0	26120215_1946_03_20_01_064.tcf.xml-17-24	4.0	['26120215_1946_03_20_01_064.tcf.xml-17-24', '2532889X_1970-01-16_01_097.tcf.xml-3-16', 'beck_eisen03_1897-18606-9']		3
Fuß	brehm_thierleben02_1865-13067-13	rossmaessler_wald_1863-4966-33	4.0	26120215_1967_12_01_01_109.tcf.xml-31-14	2.0			semmelweis_kindbettfieber_1861-5343-25	1.0	['rossmaessler_wald_1863-4966-33', '26120215_1967_12_01_01_109.tcf.xml-31-14', 'semmelweis_kindbettfieber_1861-5343-25']		3
Fuß	brehm_thierleben04_1867-1033-9	26120215_1951_10_11_01_214.tcf.xml-15-37	4.0	goethe_wahlverw01_1809-1491-15	3.0	2532889X_1963-10-02_01_065.tcf.xml-13-38	2.0	beck_eisen03_1897-18606-9	1.0	['26120215_1951_10_11_01_214.tcf.xml-15-37', 'goethe_wahlverw01_1809-1491-15', '2532889X_1963-10-02_01_065.tcf.xml-13-38', 'beck_eisen03_1897-18606-9']		4
Fuß	berg_ostasien03_1873-3201-15			26120215_1980_05_23_01_141.tcf.xml-3-38	3.0	2532889X_1946-12-17_01_045.tcf.xml-14-3	4.0	brehm_thierleben06_1869-18710-26	2.0	['2532889X_1946-12-17_01_045.tcf.xml-14-3', '26120215_1980_05_23_01_141.tcf.xml-3-38', 'brehm_thierleben06_1869-18710-26']		3
Fuß	humboldt_kosmos03_1850-5947-11	2532889X_1964-05-28_01_037.tcf.xml-29-8	2.0			beck_eisen03_1897-18606-9	4.0	26120215_1974_07_26_01_175.tcf.xml-90-20	1.0	['beck_eisen03_1897-18606-9', '2532889X_1964-05-28_01_037.tcf.xml-29-8', '26120215_1974_07_26_01_175.tcf.xml-90-20']		3
Fuß	daumer_krone_1859-245-40	beck_eisen03_1897-18606-9	1.0	gutzkow_narren_1832-2317-53	4.0	26120215_1951_10_11_01_214.tcf.xml-15-37	3.0			['gutzkow_narren_1832-2317-53', '26120215_1951_10_11_01_214.tcf.xml-15-37', 'beck_eisen03_1897-18606-9']		3
Fuß	werner_seeleben_1880-1357-26	berg_ostasienzoologie02_1867-6940-9	1.0	brehm_thierleben06_1869-18710-26	4.0			26120215_1977_05_28_01_005.tcf.xml-7-4	2.0	['brehm_thierleben06_1869-18710-26', '26120215_1977_05_28_01_005.tcf.xml-7-4', 'berg_ostasienzoologie02_1867-6940-9']		3
Fuß	ranke_reformation04_1843-4386-13	brehm_thierleben02_1865-13067-13	1.0	2532889X_1967-01-08_01_182.tcf.xml-48-12	4.0	brehm_thierleben04_1867-14874-30	2.0			['2532889X_1967-01-08_01_182.tcf.xml-48-12', 'brehm_thierleben04_1867-14874-30', 'brehm_thierleben02_1865-13067-13']		3
Fuß	beck_eisen03_1897-4756-24	2532889X_1953-07-31_01_116.tcf.xml-41-13	2.0			2532889X_1951-01-30_01_015.tcf.xml-30-35	1.0	beck_eisen03_1897-18606-9	4.0	['beck_eisen03_1897-18606-9', '2532889X_1953-07-31_01_116.tcf.xml-41-13', '2532889X_1951-01-30_01_015.tcf.xml-30-35']		3
Fuß	beck_eisen03_1897-15659-57	arnim_wunderhorn01_1806-3296-20	1.0	gerstner_mechanik01_1831-4144-22	4.0			26120215_1951_10_11_01_214.tcf.xml-15-37	2.0	['gerstner_mechanik01_1831-4144-22', '26120215_1951_10_11_01_214.tcf.xml-15-37', 'arnim_wunderhorn01_1806-3296-20']		3
Fuß	beck_eisen02_1895-4045-16	brehm_thierleben02_1865-13135-24	2.0	gerstner_mechanik03_1834-10703-3	1.0	2532889X_1946-12-31_01_185.tcf.xml-36-6	3.0			['2532889X_1946-12-31_01_185.tcf.xml-36-6', 'brehm_thierleben02_1865-13135-24', 'gerstner_mechanik03_1834-10703-3']		3
Fuß	brehm_thierleben03_1866-8697-7	brehm_thierleben02_1865-18971-2	1.0	2532889X_1966-12-31_01_329.tcf.xml-2-7	2.0			brehm_thierleben06_1869-18710-26	4.0	['brehm_thierleben06_1869-18710-26', '2532889X_1966-12-31_01_329.tcf.xml-2-7', 'brehm_thierleben02_1865-18971-2']		3
Fuß	littrow_weltsystem03_1836-4031-22	26120215_1974_07_26_01_175.tcf.xml-90-20	1.0	2532889X_1988-08-17_01_127.tcf.xml-9-10	2.0			brehm_thierleben06_1869-18710-26	4.0	['brehm_thierleben06_1869-18710-26', '2532889X_1988-08-17_01_127.tcf.xml-9-10', '26120215_1974_07_26_01_175.tcf.xml-90-20']		3
Fuß	gerstner_mechanik02_1832-4665-55	kuernberger_amerikamuede_1855-8717-43	2.0	humboldt_kosmos04_1858-2162-45	4.0	2532889X_1987-04-02_01_133.tcf.xml-8-15	1.0			['humboldt_kosmos04_1858-2162-45', 'kuernberger_amerikamuede_1855-8717-43', '2532889X_1987-04-02_01_133.tcf.xml-8-15']		3
Fuß	brehm_thierleben02_1865-18941-15			kuernberger_amerikamuede_1855-8717-43	2.0	2532889X_1951-08-11_01_134.tcf.xml-33-15	1.0	brehm_thierleben06_1869-18710-26	4.0	['brehm_thierleben06_1869-18710-26', 'kuernberger_amerikamuede_1855-8717-43', '2532889X_1951-08-11_01_134.tcf.xml-33-15']		3
Fuß	brehm_thierleben02_1865-21054-12	brehm_thierleben06_1869-18710-26	4.0			boerne_paris05_1834-752-17	2.0	2532889X_1989-05-17_01_030.tcf.xml-24-19	1.0	['brehm_thierleben06_1869-18710-26', 'boerne_paris05_1834-752-17', '2532889X_1989-05-17_01_030.tcf.xml-24-19']		3
Fuß	mueller_hellenische03_1824-4149-21	beck_eisen03_1897-18606-9	1.0	humboldt_meer_1833-131-41	2.0	26120215_1951_10_11_01_214.tcf.xml-15-37	4.0	2532889X_1963-10-02_01_065.tcf.xml-13-38	3.0	['26120215_1951_10_11_01_214.tcf.xml-15-37', '2532889X_1963-10-02_01_065.tcf.xml-13-38', 'humboldt_meer_1833-131-41', 'beck_eisen03_1897-18606-9']		4
Fuß	beck_eisen02_1895-6868-25	gerstaecker_schiesswaffen_1848-33-38	4.0			26120215_1975_03_19_01_119.tcf.xml-76-17	1.0	26120215_1962_07_13_01_065.tcf.xml-29-10	2.0	['gerstaecker_schiesswaffen_1848-33-38', '26120215_1962_07_13_01_065.tcf.xml-29-10', '26120215_1975_03_19_01_119.tcf.xml-76-17']		3
Fuß	boerne_paris05_1834-752-17	2532889X_1984-03-27_01_120.tcf.xml-15-18	2.0	2532889X_1961-09-20_01_030.tcf.xml-3-7	1.0	26120215_1973_05_16_01_210.tcf.xml-1-2	3.0	brehm_thierleben02_1865-18971-2	4.0	['brehm_thierleben02_1865-18971-2', '26120215_1973_05_16_01_210.tcf.xml-1-2', '2532889X_1984-03-27_01_120.tcf.xml-15-18', '2532889X_1961-09-20_01_030.tcf.xml-3-7']		4
Fuß	brehm_thierleben02_1865-13135-24	beck_eisen03_1897-15659-57	4.0			26120215_1967_07_04_01_045.tcf.xml-28-6	1.0	beck_eisen02_1895-4045-16	2.0	['beck_eisen03_1897-15659-57', 'beck_eisen02_1895-4045-16', '26120215_1967_07_04_01_045.tcf.xml-28-6']		3
Fuß	kuernberger_amerikamuede_1855-8717-43			2532889X_1961-09-20_01_030.tcf.xml-3-7	3.0	26120215_1980_05_23_01_141.tcf.xml-3-38	4.0	brehm_thierleben02_1865-13067-13	2.0	['26120215_1980_05_23_01_141.tcf.xml-3-38', '2532889X_1961-09-20_01_030.tcf.xml-3-7', 'brehm_thierleben02_1865-13067-13']		3
Fuß	brehm_thierleben02_1865-9265-59	schopenhauer_eyck01_1822-175-2	4.0	26120215_1982_12_21_01_269.tcf.xml-7-23	2.0	26120215_1980_05_23_01_141.tcf.xml-3-38	3.0			['schopenhauer_eyck01_1822-175-2', '26120215_1980_05_23_01_141.tcf.xml-3-38', '26120215_1982_12_21_01_269.tcf.xml-7-23']		3
Fuß	brehm_thierleben03_1866-11675-22	berg_ostasienzoologie01_1876-1067-15	2.0	26120215_1966_10_26_01_256.tcf.xml-5-8	1.0	gutzkow_narren_1832-2317-53	4.0	26120215_1968_04_20_01_112.tcf.xml-14-5	3.0	['gutzkow_narren_1832-2317-53', '26120215_1968_04_20_01_112.tcf.xml-14-5', 'berg_ostasienzoologie01_1876-1067-15', '26120215_1966_10_26_01_256.tcf.xml-5-8']		4
Fuß	brehm_thierleben05_1869-13797-50	2532889X_1954-02-19_01_068.tcf.xml-41-24	2.0			blumenbach_anatomie_1805-2607-15	4.0	26120215_1967_07_04_01_045.tcf.xml-28-6	1.0	['blumenbach_anatomie_1805-2607-15', '2532889X_1954-02-19_01_068.tcf.xml-41-24', '26120215_1967_07_04_01_045.tcf.xml-28-6']		3
Fuß	berg_ostasienzoologie02_1867-6940-9	26120215_1982_12_09_01_088.tcf.xml-48-31	3.0	26120215_1977_05_28_01_005.tcf.xml-7-4	4.0	gerstner_mechanik01_1831-2124-16	1.0	26120215_1946_03_20_01_064.tcf.xml-17-24	2.0	['26120215_1977_05_28_01_005.tcf.xml-7-4', '26120215_1982_12_09_01_088.tcf.xml-48-31', '26120215_1946_03_20_01_064.tcf.xml-17-24', 'gerstner_mechanik01_1831-2124-16']		4
Fuß	schopenhauer_eyck01_1822-175-2	parthey_msgermqu1711_1828-4779-60	2.0	beck_eisen04_1899-5466-6	1.0	brehm_thierleben02_1865-9265-59	4.0	2532889X_1967-01-08_01_182.tcf.xml-48-12	3.0	['brehm_thierleben02_1865-9265-59', '2532889X_1967-01-08_01_182.tcf.xml-48-12', 'parthey_msgermqu1711_1828-4779-60', 'beck_eisen04_1899-5466-6']		4
Fuß	gerstner_mechanik02_1832-4664-6			berlepsch_alpen_1861-944-29	2.0	beck_eisen03_1897-18606-9	4.0	2532889X_1987-04-02_01_133.tcf.xml-8-15	1.0	['beck_eisen03_1897-18606-9', 'berlepsch_alpen_1861-944-29', '2532889X_1987-04-02_01_133.tcf.xml-8-15']		3
Fuß	semmelweis_kindbettfieber_1861-5343-25	brehm_thierleben02_1865-13067-13	1.0	2532889X_1955-04-23_01_149.tcf.xml-10-16	2.0	26120215_1974_07_26_01_175.tcf.xml-90-20	3.0	kuernberger_amerikamuede_1855-8717-43	4.0	['kuernberger_amerikamuede_1855-8717-43', '26120215_1974_07_26_01_175.tcf.xml-90-20', '2532889X_1955-04-23_01_149.tcf.xml-10-16', 'brehm_thierleben02_1865-13067-13']		4
Fuß	brehm_thierleben06_1869-18710-26	humboldt_willdenow_1803-165-22	4.0	2532889X_1973-03-31_01_390.tcf.xml-2-1	1.0	26120215_1980_05_23_01_141.tcf.xml-3-38	2.0	2532889X_1987-03-10_01_177.tcf.xml-9-33	3.0	['humboldt_willdenow_1803-165-22', '2532889X_1987-03-10_01_177.tcf.xml-9-33', '26120215_1980_05_23_01_141.tcf.xml-3-38', '2532889X_1973-03-31_01_390.tcf.xml-2-1']		4
Fuß	rossmaessler_wald_1863-4966-33	berg_ostasienzoologie01_1876-648-28	4.0	2532889X_1968-05-25_01_057.tcf.xml-7-15	1.0			2532889X_1954-02-19_01_068.tcf.xml-41-24	2.0	['berg_ostasienzoologie01_1876-648-28', '2532889X_1954-02-19_01_068.tcf.xml-41-24', '2532889X_1968-05-25_01_057.tcf.xml-7-15']		3
Fuß	christ_pomologie01_1809-341-32	rossmaessler_wald_1863-4966-33	4.0	26120215_1963_02_15_01_093.tcf.xml-44-22	1.0	2532889X_1982-07-31_01_468.tcf.xml-75-11	2.0			['rossmaessler_wald_1863-4966-33', '2532889X_1982-07-31_01_468.tcf.xml-75-11', '26120215_1963_02_15_01_093.tcf.xml-44-22']		3
Fuß	beck_eisen03_1897-18606-9	brehm_thierleben02_1865-13135-24	4.0	kleist_kaethchen_1810-143-2	2.0			26120215_1982_12_21_01_269.tcf.xml-7-23	1.0	['brehm_thierleben02_1865-13135-24', 'kleist_kaethchen_1810-143-2', '26120215_1982_12_21_01_269.tcf.xml-7-23']		3
Fuß	26120215_1967_10_27_01_297.tcf.xml-29-9			2532889X_1952-05-17_01_119.tcf.xml-6-26	2.0	26120215_1985_12_04_01_069.tcf.xml-7-23	4.0	26120215_1977_02_09_01_124.tcf.xml-8-15	3.0	['26120215_1985_12_04_01_069.tcf.xml-7-23', '26120215_1977_02_09_01_124.tcf.xml-8-15', '2532889X_1952-05-17_01_119.tcf.xml-6-26']		3
Fuß	2532889X_1987-04-02_01_133.tcf.xml-8-15	gerstner_mechanik02_1832-4664-6	1.0	26120215_1963_02_15_01_093.tcf.xml-44-22	2.0	26120215_1967_05_12_01_355.tcf.xml-43-3	4.0			['26120215_1967_05_12_01_355.tcf.xml-43-3', '26120215_1963_02_15_01_093.tcf.xml-44-22', 'gerstner_mechanik02_1832-4664-6']		3
Fuß	2532889X_1982-07-31_01_468.tcf.xml-75-11			2532889X_1973-03-31_01_390.tcf.xml-2-1	4.0	26120215_1968_04_20_01_112.tcf.xml-14-5	2.0	brehm_thierleben02_1865-13067-13	1.0	['2532889X_1973-03-31_01_390.tcf.xml-2-1', '26120215_1968_04_20_01_112.tcf.xml-14-5', 'brehm_thierleben02_1865-13067-13']		3
Fuß	26120215_1976_04_22_01_186.tcf.xml-336-14	2532889X_1967-01-08_01_182.tcf.xml-48-12	2.0	26120215_1963_06_16_01_335.tcf.xml-14-33	1.0	brehm_thierleben02_1865-13067-13	4.0			['brehm_thierleben02_1865-13067-13', '2532889X_1967-01-08_01_182.tcf.xml-48-12', '26120215_1963_06_16_01_335.tcf.xml-14-33']		3
Fuß	2532889X_1951-01-30_01_015.tcf.xml-30-35	berg_ostasienzoologie01_1876-1067-15	4.0	beck_eisen03_1897-4756-24	1.0			berg_ostasienzoologie01_1876-648-28	2.0	['berg_ostasienzoologie01_1876-1067-15', 'berg_ostasienzoologie01_1876-648-28', 'beck_eisen03_1897-4756-24']		3
Fuß	26120215_1980_05_23_01_141.tcf.xml-3-38	berg_ostasien03_1873-3201-15	3.0	brehm_thierleben06_1869-18710-26	2.0			26120215_1988_06_25_01_390.tcf.xml-13-38	4.0	['26120215_1988_06_25_01_390.tcf.xml-13-38', 'berg_ostasien03_1873-3201-15', 'brehm_thierleben06_1869-18710-26']		3
Fuß	26120215_1946_03_20_01_064.tcf.xml-17-24	gutzkow_narren_1832-2317-53	3.0	brehm_thierleben02_1865-13067-13	1.0	26120215_1988_06_25_01_390.tcf.xml-13-38	4.0	26120215_1973_05_16_01_210.tcf.xml-1-2	2.0	['26120215_1988_06_25_01_390.tcf.xml-13-38', 'gutzkow_narren_1832-2317-53', '26120215_1973_05_16_01_210.tcf.xml-1-2', 'brehm_thierleben02_1865-13067-13']		4
