lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Armenhaus	treitschke_geschichte01_1879-9009-6	2532889X_1990-08-07_01_163.tcf.xml-17-1	3.0			kerner_besessene_1834-1360-45	4.0	26120215_1990_08_11_01_818.tcf.xml-59-10	2.0	['kerner_besessene_1834-1360-45', '2532889X_1990-08-07_01_163.tcf.xml-17-1', '26120215_1990_08_11_01_818.tcf.xml-59-10']		3
Armenhaus	becker_arbeiter_1860-251-43	2532889X_1990-08-09_01_059.tcf.xml-14-14	2.0			2532889X_1985-06-01_01_203.tcf.xml-22-15	4.0	26120215_1955_12_11_02_029.tcf.xml-10-37	3.0	['2532889X_1985-06-01_01_203.tcf.xml-22-15', '26120215_1955_12_11_02_029.tcf.xml-10-37', '2532889X_1990-08-09_01_059.tcf.xml-14-14']		3
Armenhaus	schweiger_armenien_1878-2038-53			2532889X_1959-10-23_01_105.tcf.xml-4-5	2.0	2532889X_1979-04-16_01_183.tcf.xml-10-18	4.0	polenz_buettnerbauer_1895-9020-2	3.0	['2532889X_1979-04-16_01_183.tcf.xml-10-18', 'polenz_buettnerbauer_1895-9020-2', '2532889X_1959-10-23_01_105.tcf.xml-4-5']		3
Armenhaus	nn_nrhz162_1848-589-17	2532889X_1979-04-16_01_183.tcf.xml-10-18	4.0	26120215_1967_06_02_01_326.tcf.xml-18-16	3.0	26120215_1990_08_11_01_818.tcf.xml-59-10	2.0			['2532889X_1979-04-16_01_183.tcf.xml-10-18', '26120215_1967_06_02_01_326.tcf.xml-18-16', '26120215_1990_08_11_01_818.tcf.xml-59-10']		3
Armenhaus	polenz_buettnerbauer_1895-9021-12			2532889X_1980-08-11_01_130.tcf.xml-13-6	3.0	nn_nrhz219b_1849-193-15	4.0	2532889X_1987-05-14_01_038.tcf.xml-13-4	2.0	['nn_nrhz219b_1849-193-15', '2532889X_1980-08-11_01_130.tcf.xml-13-6', '2532889X_1987-05-14_01_038.tcf.xml-13-4']		3
Armenhaus	hc_1070405_1848-730-52			2532889X_1989-04-18_01_029.tcf.xml-1-7	3.0	kerner_besessene_1834-1423-33	4.0	2532889X_1990-08-09_01_059.tcf.xml-14-14	2.0	['kerner_besessene_1834-1423-33', '2532889X_1989-04-18_01_029.tcf.xml-1-7', '2532889X_1990-08-09_01_059.tcf.xml-14-14']		3
Armenhaus	polenz_buettnerbauer_1895-9020-2			schweiger_armenien_1878-2038-53	3.0	peschel_voelkerkunde_1874-4634-42	4.0	26120215_1950_07_08_01_020.tcf.xml-2-8	2.0	['peschel_voelkerkunde_1874-4634-42', 'schweiger_armenien_1878-2038-53', '26120215_1950_07_08_01_020.tcf.xml-2-8']		3
Armenhaus	reil_curmethode_1803-4355-8			26120215_1958_10_02_01_007.tcf.xml-8-33	2.0	kerner_besessene_1834-1344-7	4.0	2532889X_1987-05-14_01_038.tcf.xml-13-4	3.0	['kerner_besessene_1834-1344-7', '2532889X_1987-05-14_01_038.tcf.xml-13-4', '26120215_1958_10_02_01_007.tcf.xml-8-33']		3
Armenhaus	kerner_besessene_1834-1378-4			treitschke_geschichte01_1879-9009-6	4.0	2532889X_1990-08-09_01_135.tcf.xml-68-36	2.0	nn_nrhz200_1849-253-17	3.0	['treitschke_geschichte01_1879-9009-6', 'nn_nrhz200_1849-253-17', '2532889X_1990-08-09_01_135.tcf.xml-68-36']		3
Armenhaus	lehnert_seehaefen01_1891-13913-79	26120215_1953_04_05_01_056.tcf.xml-58-10	4.0	marx_kapital01_1867-11481-18	3.0	26120215_1990_08_31_01_056.tcf.xml-33-19	2.0			['26120215_1953_04_05_01_056.tcf.xml-58-10', 'marx_kapital01_1867-11481-18', '26120215_1990_08_31_01_056.tcf.xml-33-19']		3
Armenhaus	26120215_1990_08_31_01_056.tcf.xml-33-19	2532889X_1990-08-15_01_278.tcf.xml-1-9	4.0	nn_nrhz159b_1848-211-18	3.0	lehnert_seehaefen01_1891-13913-79	2.0			['2532889X_1990-08-15_01_278.tcf.xml-1-9', 'nn_nrhz159b_1848-211-18', 'lehnert_seehaefen01_1891-13913-79']		3
Armenhaus	2532889X_1964-01-08_01_040.tcf.xml-15-14			2532889X_1958-09-22_01_022.tcf.xml-8-7	3.0	2532889X_1961-02-05_01_049.tcf.xml-139-6	2.0	2532889X_1973-11-25_01_086.tcf.xml-7-12	4.0	['2532889X_1973-11-25_01_086.tcf.xml-7-12', '2532889X_1958-09-22_01_022.tcf.xml-8-7', '2532889X_1961-02-05_01_049.tcf.xml-139-6']		3
Armenhaus	2532889X_1958-09-22_01_022.tcf.xml-8-7	kerner_besessene_1834-1423-33	2.0			2532889X_1990-08-15_01_278.tcf.xml-1-9	4.0	2532889X_1964-01-08_01_040.tcf.xml-15-14	3.0	['2532889X_1990-08-15_01_278.tcf.xml-1-9', '2532889X_1964-01-08_01_040.tcf.xml-15-14', 'kerner_besessene_1834-1423-33']		3
Armenhaus	2532889X_1987-05-14_01_038.tcf.xml-13-4	2532889X_1977-12-31_01_230.tcf.xml-7-11	4.0	peschel_voelkerkunde_1874-4634-42	2.0	reil_curmethode_1803-4355-8	3.0			['2532889X_1977-12-31_01_230.tcf.xml-7-11', 'reil_curmethode_1803-4355-8', 'peschel_voelkerkunde_1874-4634-42']		3
Armenhaus	26120215_1946_04_21_01_231.tcf.xml-37-15	2532889X_1949-09-04_01_021.tcf.xml-14-28	2.0	treitschke_geschichte01_1879-9009-6	4.0	hug_familie_1896-5695-7	3.0			['treitschke_geschichte01_1879-9009-6', 'hug_familie_1896-5695-7', '2532889X_1949-09-04_01_021.tcf.xml-14-28']		3
Armenhaus	26120215_1958_08_26_01_256.tcf.xml-8-16	2532889X_1982-08-26_01_145.tcf.xml-6-5	3.0			2532889X_1949-09-04_01_021.tcf.xml-14-28	2.0	26120215_1983_02_26_01_048.tcf.xml-8-11	4.0	['26120215_1983_02_26_01_048.tcf.xml-8-11', '2532889X_1982-08-26_01_145.tcf.xml-6-5', '2532889X_1949-09-04_01_021.tcf.xml-14-28']		3
Armenhaus	2532889X_1959-10-23_01_105.tcf.xml-4-5	marx_kapital01_1867-11481-18	3.0			hc_1070405_1848-730-52	2.0	26120215_1950_07_08_01_020.tcf.xml-2-8	4.0	['26120215_1950_07_08_01_020.tcf.xml-2-8', 'marx_kapital01_1867-11481-18', 'hc_1070405_1848-730-52']		3
Armenhaus	2532889X_1978-03-30_01_203.tcf.xml-24-3	reil_curmethode_1803-4355-8	3.0	becker_arbeiter_1860-251-43	2.0	2532889X_1973-11-25_01_086.tcf.xml-7-12	4.0			['2532889X_1973-11-25_01_086.tcf.xml-7-12', 'reil_curmethode_1803-4355-8', 'becker_arbeiter_1860-251-43']		3
Armenhaus	2532889X_1973-11-25_01_086.tcf.xml-7-12	lehnert_seehaefen02_1892-1428-42	2.0			26120215_1966_02_20_01_008.tcf.xml-12-19	3.0	2532889X_1964-01-08_01_040.tcf.xml-15-14	4.0	['2532889X_1964-01-08_01_040.tcf.xml-15-14', '26120215_1966_02_20_01_008.tcf.xml-12-19', 'lehnert_seehaefen02_1892-1428-42']		3
Armenhaus	26120215_1989_09_12_01_246.tcf.xml-12-153	26120215_1958_08_26_01_256.tcf.xml-8-16	2.0	bluntschli_staatslehre_1875-3769-43	3.0			polenz_buettnerbauer_1895-9021-12	4.0	['polenz_buettnerbauer_1895-9021-12', 'bluntschli_staatslehre_1875-3769-43', '26120215_1958_08_26_01_256.tcf.xml-8-16']		3
Armenhaus	2532889X_1971-08-11_01_033.tcf.xml-20-3	polenz_buettnerbauer_1895-9021-12	3.0	2532889X_1959-10-23_01_105.tcf.xml-4-5	4.0	schauberg_freimaurerei03_1863-2669-28	2.0			['2532889X_1959-10-23_01_105.tcf.xml-4-5', 'polenz_buettnerbauer_1895-9021-12', 'schauberg_freimaurerei03_1863-2669-28']		3
Armenhaus	2532889X_1970-01-22_01_073.tcf.xml-17-6			kerner_besessene_1834-1323-10	2.0	2532889X_1990-07-20_01_051.tcf.xml-20-3	4.0	2532889X_1964-01-08_01_040.tcf.xml-15-14	3.0	['2532889X_1990-07-20_01_051.tcf.xml-20-3', '2532889X_1964-01-08_01_040.tcf.xml-15-14', 'kerner_besessene_1834-1323-10']		3
Armenhaus	26120215_1966_02_20_01_008.tcf.xml-12-19			2532889X_1973-11-25_01_086.tcf.xml-7-12	3.0	becker_arbeiter_1860-251-43	2.0	2532889X_1985-12-19_01_032.tcf.xml-18-8	4.0	['2532889X_1985-12-19_01_032.tcf.xml-18-8', '2532889X_1973-11-25_01_086.tcf.xml-7-12', 'becker_arbeiter_1860-251-43']		3
Armenhaus	2532889X_1978-12-19_01_168.tcf.xml-1-20	26120215_1955_05_17_01_042.tcf.xml-11-3	2.0	polenz_buettnerbauer_1895-9021-12	3.0	2532889X_1990-08-09_01_059.tcf.xml-14-14	4.0			['2532889X_1990-08-09_01_059.tcf.xml-14-14', 'polenz_buettnerbauer_1895-9021-12', '26120215_1955_05_17_01_042.tcf.xml-11-3']		3
Armenhaus	2532889X_1990-08-22_01_065.tcf.xml-13-6			treitschke_geschichte05_1894-11312-19	2.0	2532889X_1985-12-19_01_032.tcf.xml-18-8	4.0	26120215_1966_02_20_01_008.tcf.xml-12-19	3.0	['2532889X_1985-12-19_01_032.tcf.xml-18-8', '26120215_1966_02_20_01_008.tcf.xml-12-19', 'treitschke_geschichte05_1894-11312-19']		3
Armenhaus	2532889X_1958-08-19_01_085.tcf.xml-5-20	kerner_besessene_1834-1424-20	4.0			2532889X_1959-10-23_01_105.tcf.xml-4-5	3.0	26120215_1987_08_18_01_292.tcf.xml-35-10	2.0	['kerner_besessene_1834-1424-20', '2532889X_1959-10-23_01_105.tcf.xml-4-5', '26120215_1987_08_18_01_292.tcf.xml-35-10']		3
Armenhaus	2532889X_1979-04-16_01_183.tcf.xml-10-18			26120215_1970_01_28_01_083.tcf.xml-26-11	2.0	2532889X_1987-10-16_01_089.tcf.xml-8-3	3.0	26120215_1950_07_08_01_020.tcf.xml-2-8	4.0	['26120215_1950_07_08_01_020.tcf.xml-2-8', '2532889X_1987-10-16_01_089.tcf.xml-8-3', '26120215_1970_01_28_01_083.tcf.xml-26-11']		3
Armenhaus	2532889X_1989-04-18_01_029.tcf.xml-1-7	26120215_1966_02_20_01_008.tcf.xml-12-19	2.0	hc_1070405_1848-730-52	3.0			26120215_1990_08_01_01_067.tcf.xml-21-3	4.0	['26120215_1990_08_01_01_067.tcf.xml-21-3', 'hc_1070405_1848-730-52', '26120215_1966_02_20_01_008.tcf.xml-12-19']		3
Armenhaus	26120215_1987_08_18_01_292.tcf.xml-35-10	2532889X_1958-08-19_01_085.tcf.xml-5-20	2.0			treitschke_geschichte01_1879-9009-6	3.0	2532889X_1987-05-16_01_141.tcf.xml-58-21	4.0	['2532889X_1987-05-16_01_141.tcf.xml-58-21', 'treitschke_geschichte01_1879-9009-6', '2532889X_1958-08-19_01_085.tcf.xml-5-20']		3
Armenhaus	2532889X_1949-09-04_01_021.tcf.xml-14-28	mayer_verwaltungsrecht01_1895-4291-82	3.0			reil_curmethode_1803-4355-8	2.0	2532889X_1990-08-07_01_163.tcf.xml-4-6	4.0	['2532889X_1990-08-07_01_163.tcf.xml-4-6', 'mayer_verwaltungsrecht01_1895-4291-82', 'reil_curmethode_1803-4355-8']		3
Armenhaus	2532889X_1987-10-16_01_089.tcf.xml-8-3			2532889X_1984-02-08_01_101.tcf.xml-17-15	4.0	schmidlin_kinderindustrie_1821-630-47	2.0	bluntschli_staatslehre_1875-3769-43	3.0	['2532889X_1984-02-08_01_101.tcf.xml-17-15', 'bluntschli_staatslehre_1875-3769-43', 'schmidlin_kinderindustrie_1821-630-47']		3
Armenhaus	2532889X_1982-08-26_01_145.tcf.xml-6-5			2532889X_1964-01-08_01_040.tcf.xml-15-14	2.0	26120215_1958_10_02_01_007.tcf.xml-8-33	4.0	26120215_1958_08_26_01_256.tcf.xml-8-16	3.0	['26120215_1958_10_02_01_007.tcf.xml-8-33', '26120215_1958_08_26_01_256.tcf.xml-8-16', '2532889X_1964-01-08_01_040.tcf.xml-15-14']		3
Armenhaus	26120215_1950_07_08_01_020.tcf.xml-2-8			hc_1070405_1848-733-30	2.0	2532889X_1989-12-18_01_040.tcf.xml-10-39	4.0	polenz_buettnerbauer_1895-9021-12	3.0	['2532889X_1989-12-18_01_040.tcf.xml-10-39', 'polenz_buettnerbauer_1895-9021-12', 'hc_1070405_1848-733-30']		3
Armenhaus	2532889X_1983-07-12_01_131.tcf.xml-3-12			2532889X_1964-01-08_01_040.tcf.xml-15-14	3.0	2532889X_1985-12-19_01_032.tcf.xml-18-8	4.0	polenz_buettnerbauer_1895-9021-12	2.0	['2532889X_1985-12-19_01_032.tcf.xml-18-8', '2532889X_1964-01-08_01_040.tcf.xml-15-14', 'polenz_buettnerbauer_1895-9021-12']		3
Armenhaus	2532889X_1961-02-05_01_049.tcf.xml-139-6	2532889X_1979-04-16_01_183.tcf.xml-10-18	3.0			2532889X_1990-09-21_01_061.tcf.xml-11-3	4.0	storm_riew_1885-35-14	2.0	['2532889X_1990-09-21_01_061.tcf.xml-11-3', '2532889X_1979-04-16_01_183.tcf.xml-10-18', 'storm_riew_1885-35-14']		3
Armenhaus	2532889X_1990-08-09_01_059.tcf.xml-14-14	hebel_schatzkaestlein_1811-2346-20	2.0	26120215_1989_12_18_01_027.tcf.xml-56-37	4.0			2532889X_1947-08-10_01_013.tcf.xml-12-34	3.0	['26120215_1989_12_18_01_027.tcf.xml-56-37', '2532889X_1947-08-10_01_013.tcf.xml-12-34', 'hebel_schatzkaestlein_1811-2346-20']		3
Armenhaus	26120215_1983_02_26_01_048.tcf.xml-8-11			26120215_1958_08_26_01_256.tcf.xml-8-16	4.0	2532889X_1959-10-23_01_105.tcf.xml-4-5	2.0	2532889X_1978-03-30_01_203.tcf.xml-24-3	3.0	['26120215_1958_08_26_01_256.tcf.xml-8-16', '2532889X_1978-03-30_01_203.tcf.xml-24-3', '2532889X_1959-10-23_01_105.tcf.xml-4-5']		3
Armenhaus	2532889X_1947-04-04_01_040.tcf.xml-92-25	26120215_1987_08_18_01_292.tcf.xml-35-10	4.0	peschel_voelkerkunde_1874-4634-42	3.0			becker_arbeiter_1860-251-43	2.0	['26120215_1987_08_18_01_292.tcf.xml-35-10', 'peschel_voelkerkunde_1874-4634-42', 'becker_arbeiter_1860-251-43']		3
Armenhaus	26120215_1990_08_11_01_818.tcf.xml-59-10	2532889X_1970-01-22_01_073.tcf.xml-17-6	4.0	treitschke_geschichte01_1879-9009-6	2.0			2532889X_1990-08-22_01_065.tcf.xml-13-6	3.0	['2532889X_1970-01-22_01_073.tcf.xml-17-6', '2532889X_1990-08-22_01_065.tcf.xml-13-6', 'treitschke_geschichte01_1879-9009-6']		3
Armenhaus	2532889X_1990-08-04_01_072.tcf.xml-6-5			26120215_1990_08_31_01_056.tcf.xml-33-19	4.0	kerner_besessene_1834-1323-10	3.0	loehe_neuendettelsau_1870-1597-8	2.0	['26120215_1990_08_31_01_056.tcf.xml-33-19', 'kerner_besessene_1834-1323-10', 'loehe_neuendettelsau_1870-1597-8']		3
Armenhaus	2532889X_1970-04-03_01_084.tcf.xml-7-27	becker_arbeiter_1860-251-43	2.0	2532889X_1973-11-25_01_086.tcf.xml-7-12	4.0			nn_nrhz162_1848-589-17	3.0	['2532889X_1973-11-25_01_086.tcf.xml-7-12', 'nn_nrhz162_1848-589-17', 'becker_arbeiter_1860-251-43']		3
