lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
Lyzeum	2532889X_1970-12-12_01_028.tcf.xml-8-9	dahlmann_politik_1835-2361-4	Genosse Neubauer verwirklichte seine sozialistischen Erziehungsgrundsätze sogar am gutbürgerlichen Lyzeum in Erfurt, an der früheren Sophienschule in Weimar und schließlich in Ruhla, wo er, der rote Schulmeister, zu einem echten Volkstribun wurde.	Allein wie Aristoteles im Lyceum Athens zweimahl jedes Tages, Morgens und Abends, vor jetzt mehr als 2,100 Jahren lehrte, in gleich lebendigem Zusammenhange des Ganzen und harmonischer Entwickelung der einzelnen derzeit selbständigen Wissenschaften, so mag wohl auf keiner unserer Universitäten gelehrt worden seyn.	99:105	26:32	4.0
Lyzeum	2532889X_1970-12-12_01_028.tcf.xml-8-9	duehring_berufsbildung_1885-659-18	Genosse Neubauer verwirklichte seine sozialistischen Erziehungsgrundsätze sogar am gutbürgerlichen Lyzeum in Erfurt, an der früheren Sophienschule in Weimar und schließlich in Ruhla, wo er, der rote Schulmeister, zu einem echten Volkstribun wurde.	Miss Archer, welche schliesslich mit ihrem Interesse an einer guten Einnahme immer als die maassgebende Seele des Lyceums anzusehen war, konnte nicht gleichgültig bleiben, wenn ihr von den mir gegnerischen Seiten allerlei Fingerzeige kamen, wie meine Behandlungsart, trotz des guten Frequenzerfolgs, doch eigentlich dem Zweck noch nicht genug entspräche.	99:105	114:121	4.0
Lyzeum	2532889X_1970-12-12_01_028.tcf.xml-8-9	duehring_berufsbildung_1885-717-23	Genosse Neubauer verwirklichte seine sozialistischen Erziehungsgrundsätze sogar am gutbürgerlichen Lyzeum in Erfurt, an der früheren Sophienschule in Weimar und schließlich in Ruhla, wo er, der rote Schulmeister, zu einem echten Volkstribun wurde.	In dem nächsten Prospectus wird Ihres Wirkens eben so ehrenvoll gedacht werden, wie das bei dem Scheiden hervorragender Lehrkräfte aus dem Victoria-Lyceum daselbst Gepflogenheit ist.	99:105	148:154	3.0
Lyzeum	2532889X_1970-12-12_01_028.tcf.xml-8-9	duehring_berufsbildung_1885-800-13	Genosse Neubauer verwirklichte seine sozialistischen Erziehungsgrundsätze sogar am gutbürgerlichen Lyzeum in Erfurt, an der früheren Sophienschule in Weimar und schließlich in Ruhla, wo er, der rote Schulmeister, zu einem echten Volkstribun wurde.	Mein Beispiel ist unter den mir bekannten das einzige, dass Jemand am Lyceum gewaltsam entfernt worden wäre.	99:105	70:76	4.0
Lyzeum	2532889X_1970-12-12_01_028.tcf.xml-8-9	lehnert_seehaefen01_1891-2264-7	Genosse Neubauer verwirklichte seine sozialistischen Erziehungsgrundsätze sogar am gutbürgerlichen Lyzeum in Erfurt, an der früheren Sophienschule in Weimar und schließlich in Ruhla, wo er, der rote Schulmeister, zu einem echten Volkstribun wurde.	Nebst der 1862 gegründeten Universität, dem Lyceum Richelieu sind abseits zahlreicher Volksschulen noch mehrere Gymnasien und Privatinstitute vorhanden, unter letzteren das in einem schönen Parke gelegene Institut der adeligen Fräulein.	99:105	44:50	4.0
Lyzeum	2532889X_1970-12-12_01_028.tcf.xml-8-9	stein_verwaltungslehre05_1868-4712-12	Genosse Neubauer verwirklichte seine sozialistischen Erziehungsgrundsätze sogar am gutbürgerlichen Lyzeum in Erfurt, an der früheren Sophienschule in Weimar und schließlich in Ruhla, wo er, der rote Schulmeister, zu einem echten Volkstribun wurde.	Da nun das Lyceum auf Pensionnats gegründet ist, so ist das Lyceum dadurch die Vorbildungsanstalt der gesammten besitzenden Klasse für alle Berufszweige geworden.	99:105	60:66	4.0
Lyzeum	2532889X_1970-12-12_01_028.tcf.xml-8-9	treitschke_geschichte02_1882-3778-25	Genosse Neubauer verwirklichte seine sozialistischen Erziehungsgrundsätze sogar am gutbürgerlichen Lyzeum in Erfurt, an der früheren Sophienschule in Weimar und schließlich in Ruhla, wo er, der rote Schulmeister, zu einem echten Volkstribun wurde.	Denn das ältere Geschlecht kannte noch aus Erfahrung die Plünderungen der republikanischen Löffelgarde; die Jungen aber, die jetzt heranwuchsen, hatten einst im Lyceum am Napoleonstage und am Austerlitztage die Festreden auf die Glorie der weltbeherrschenden Tricolore mit angehört, sie hatten in den Jahren, welche der Mehrzahl der Menschen das Leben bestimmen, den großen Kaiser gesehen, wie er in der Poppelsdorfer Allee seine prächtigen Kürassiere musterte.	99:105	161:167	3.5
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	2532889X_1978-08-25_01_067.tcf.xml-2-15	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	So halfen im Lager der Erweiterten Oberschule „Max Planck Riesa polnische Freunde aus dem Lyzeum Walforzych bei den Erschließungsarbeiten für eine 2000er-Milchviehanläge.	112:118	90:96	3.5
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	2532889X_1983-06-10_01_099.tcf.xml-6-5	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	Die Ausbildung der Schüler des Lyzeums wie auch der Lehrerstudenten In diesen naturwissenschaftlichen Fächern erfolgt in Fachkabinetten, die mit Apparaturen und Geräten aus einer Solidaritätssendung der DDR ausgestattet sind.	112:118	31:38	4.0
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	2532889X_1984-08-04_01_400.tcf.xml-7-5	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	Seit 20 Jahren verbindet das Lyzeum von Kowary und die Karl-Pflugbeil-Oberschule feste Freundschaft.	112:118	29:35	4.0
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	2532889X_1987-08-07_01_051.tcf.xml-54-4	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	„Da wir im Lyzeum Deutsch lernen, hilft uns der Aufenthalt in der DDR bei der Vervollkommnung der sprachlichen Fertigkeiten.", Die Berliner und Otwocker Schuler bedanken sich ° für den Austausch, den sie als' Beitrag zur*" Vertiefung der Beziehungen zwischen beiden Ländern betrachten.	112:118	11:17	4.0
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	26120215_1966_01_26_01_038.tcf.xml-3-7	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	Maurice Vieille Professor der Philo-Sophie am Lyzeum in Buüon: f 7. 12. 44 im KZ Neu-Staßfurt	112:118	46:52	3.5
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	26120215_1987_06_23_01_151.tcf.xml-18-10	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	Die Stätten der 14 Pariser Literaturgespräche waren Universitäten, ein Lyzeum, Buchhandlungen und das Centre Pompidou, die den Rahmen der Lesungen, Debatten und Signierstunden abgaben.	112:118	71:77	3.5
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	lehnert_seehaefen01_1891-8141-106	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	J Pont d’ Aiguillon K Docks, L Pont Mandit, M Pont de la Bourse, N Pont Haudaudine, O Pont de la Madeleine, P Eisen bahnbrücke, Q Pont de Pirmil, R Canal Cadet-Dubois, S Canal de Chantenay, T Canal Nord-Sud U Canal Est-Ouest, V Canal Pelloutier, W Canal Blanchard, X Dämme (Digues submersibles) Y Cana von Nantes nach Brest, Z Pont de Trachtir am Malakoff-Quai. — 1 Château (Burg), 2 Kathedrale 3 Ronde de la Duchesse Anne, 4 Cours St. Pierre, 5 Place Louis XVI., 6 Lyceum, 7 Friedhof, 8 Boulevard Sébastopol, 9 Personenbahnhof der Comp. d’ Orleans, 10 Tabakfabrik, 11 Hôtel Dieu, 12 Chaussée de la Madeleine, 13 Kirche St. Croix, 14 Hôtel de Ville, 15 Préfecture, 16 Gaswerke, 17 Kirche St. Similien, 18 Theater de la Renaissance, 19 Justiz-Palais, 20 Gefängniss, 21 Boulevard Delorme, 22 Kirche St. Nicolas, 23 Grand Théâtre in der Place Graslin, 24 naturhistorisches Museum, 25 Börse, 26 Hallen, 27 Place Royale und Rue Crébillon mit Gallerien der Passage Pommeraye, 28 Rue Voltaire, 29 Cours Cambronne, 30 Zollamt, 31 Station de la Bourse, 32 Notre-Dame de Bon-Port (Place du Sanitat), 33 Place Launay, 24 Avenue Launay, 35 Rue Jean Jacques Rousseau, 36 Banque de France, 37 Boulevard St. Aignan, 38 Place Canelaux, 39 Friedhof Ste. Anne, 40 Station von Chantenay, 41 allgemeines Hospital de St. Jacques, 42 Friedhof St. Jacques, 43 Schiffswerften, 44 Steinbruch von Mizery.	112:118	466:472	3.0
Lyzeum	2532889X_1971-11-10_01_051.tcf.xml-31-19	stein_verwaltungslehre05_1868-4712-3	Viele Brigaden unierhalten Patenschaftsverträge mit polnischen Schulen, so mit den Schulen Nr. 2 und 4, mit dem Lyzeum und der Landwirtschaftsschule in Gubin.	Da nun das Lyceum auf Pensionnats gegründet ist, so ist das Lyceum dadurch die Vorbildungsanstalt der gesammten besitzenden Klasse für alle Berufszweige geworden.	112:118	11:17	3.5
Lyzeum	2532889X_1972-01-23_01_065.tcf.xml-3-22	26120215_1985_10_16_01_036.tcf.xml-23-29	Tagen des neuen Jahres polnische Gäste zu Besuch, liebe Freunde, die wir seit Jahren kennen: der Direktor des ökonomischen Lyzeums von Zielona Gora, Jan Konieczny, sein Stellvertreter Mieczyslaw Bartkowlak und dessen Frau Irena sowie ^ die polnische Deutschlehrerin Irena Rajewska mit ihrem Ehemann.	Die SED-Delegation zum Parteitag, die von Werner Walde, Kandidat des Politbüros des Zentralkomitees und 1. Sekretär der Bezirksleitung Cottbus, geleitet wird, besuchte gestern das ehemalige Lyzeum Tuol Sleng, das unter der Herrschaft Pol Pots in ein Konzentrationslager verwandelt worden war.	123:130	190:196	4.0
Lyzeum	2532889X_1972-01-23_01_065.tcf.xml-3-22	curtius_alterthum01_1875-2483-4	Tagen des neuen Jahres polnische Gäste zu Besuch, liebe Freunde, die wir seit Jahren kennen: der Direktor des ökonomischen Lyzeums von Zielona Gora, Jan Konieczny, sein Stellvertreter Mieczyslaw Bartkowlak und dessen Frau Irena sowie ^ die polnische Deutschlehrerin Irena Rajewska mit ihrem Ehemann.	Auch zwischen Akademie und Lyceum herrschte eine Spannung, welche die Philosophen gegen einander ungerecht machte; ja als die Gegensätze des politischen Lebens sich längst abgestumpft hatten, gingen die Parteitendenzen noch immer fort, und in der peripatetischen Schule erschienen Schriften, die es sich zur Aufgabe stellten, über alles Unrecht, an dem die attische Demokratie Schuld sei, ein möglichst vollständiges Sündenregister aufzustellen.	123:130	27:33	3.5
Lyzeum	2532889X_1972-01-23_01_065.tcf.xml-3-22	stein_verwaltungslehre05_1868-4857-7	Tagen des neuen Jahres polnische Gäste zu Besuch, liebe Freunde, die wir seit Jahren kennen: der Direktor des ökonomischen Lyzeums von Zielona Gora, Jan Konieczny, sein Stellvertreter Mieczyslaw Bartkowlak und dessen Frau Irena sowie ^ die polnische Deutschlehrerin Irena Rajewska mit ihrem Ehemann.	Die Aufnahmsprüfung wird durch das in dem Lyceum, troisième division, section des lettres, erworbene baccalauréat ès lettres ersetzt, zu welchem für den Candidaten nach dem Gesetz von 1853 (Art. 63) überhaupt nicht einmal ein Lyceum besucht zu haben nöthig ist.	123:130	42:48	4.0
Lyzeum	2532889X_1972-07-15_01_308.tcf.xml-9-13	2532889X_1974-12-28_01_154.tcf.xml-16-15	Er führte mich anderntags durch sämtliche' Räume seines Hauses, das ehemals das Lyzeum der Stendaler „höheren Töchter" war.	Die „49er" gastierten in der Bezirksstadt Castelo Branco, wo die Turnhalle des Lyzeums bis zum Bersten gefüllt war und ein auf Krawall bedachtes Häuflein ultralinker Provokateure an der Disziplin der Schutzgruppen und der Zuhörer abprallte, und vor enthusiastischen Studenten der Universität Porto, in der kleinen	80:86	79:86	3.5
Lyzeum	2532889X_1972-07-15_01_308.tcf.xml-9-13	26120215_1976_06_10_01_086.tcf.xml-24-2	Er führte mich anderntags durch sämtliche' Räume seines Hauses, das ehemals das Lyzeum der Stendaler „höheren Töchter" war.	Das heutige Lyzeum „Josef Haltrich das nur wenige Meter unterhalb des Gipfels des Burgberges errichtet wurde, zählt etwa 600 Schüler.	80:86	12:18	4.0
Lyzeum	2532889X_1972-09-29_01_152.tcf.xml-5-5	duehring_berufsbildung_1885-800-13	Paris 50000 Lehrer der technischen Lyzeen und Fachschulen sind in ganz Frankreich in einen 48stündigen Ausstand getreten.	Mein Beispiel ist unter den mir bekannten das einzige, dass Jemand am Lyceum gewaltsam entfernt worden wäre.	35:41	70:76	3.5
Lyzeum	2532889X_1972-12-08_01_151.tcf.xml-2-4	duehring_berufsbildung_1885-717-23	Nach dem Besuch eines Lyzeums in Beirut begann er sein Studium an der Universität Teheran und setzte es an den Fakultäten für politische und Wirtschaftswissenschaften in Paris und Brüssel fort.	In dem nächsten Prospectus wird Ihres Wirkens eben so ehrenvoll gedacht werden, wie das bei dem Scheiden hervorragender Lehrkräfte aus dem Victoria-Lyceum daselbst Gepflogenheit ist.	22:29	148:154	4.0
Lyzeum	2532889X_1973-06-03_01_068.tcf.xml-63-2	2532889X_1978-08-25_01_067.tcf.xml-2-15	Im Allgemeinbildenden Lyzeum (entspricht unserer erweiterten Oberschule) in Slubice wurde vor kurzem eine Copernicus-Ausstellung gezeigt.	So halfen im Lager der Erweiterten Oberschule „Max Planck Riesa polnische Freunde aus dem Lyzeum Walforzych bei den Erschließungsarbeiten für eine 2000er-Milchviehanläge.	22:28	90:96	4.0
Lyzeum	2532889X_1974-04-22_01_097.tcf.xml-2-8	duehring_berufsbildung_1885-800-13	Mit Schlagwaften und Messern bewaffnet überfielen Neofaschisten dos Lyzeum.Julius Cäsar in Rom und verletzten einen Studenten hwer.	Mein Beispiel ist unter den mir bekannten das einzige, dass Jemand am Lyceum gewaltsam entfernt worden wäre.	68:74	70:76	3.5
Lyzeum	2532889X_1974-04-22_01_097.tcf.xml-2-8	lehnert_seehaefen02_1892-4170-21	Mit Schlagwaften und Messern bewaffnet überfielen Neofaschisten dos Lyzeum.Julius Cäsar in Rom und verletzten einen Studenten hwer.	An wissenschaftlichen Instituten bestehen in Valparaiso ein theologisches Seminar, eine Marine-Akademie mit 70 Schülern und einer maritimen Bibliothek, ein Lyceum mit 500 Schülern und ein Museum.	68:74	156:162	4.0
Lyzeum	2532889X_1974-12-28_01_154.tcf.xml-16-15	duehring_berufsbildung_1885-314-3	Die „49er" gastierten in der Bezirksstadt Castelo Branco, wo die Turnhalle des Lyzeums bis zum Bersten gefüllt war und ein auf Krawall bedachtes Häuflein ultralinker Provokateure an der Disziplin der Schutzgruppen und der Zuhörer abprallte, und vor enthusiastischen Studenten der Universität Porto, in der kleinen	Einerseits ist das Lyceum, soweit es in erster Linie eigentliche Vorlesungsanstalt für Damen sein soll, nur immer tiefer in die universitären Rückständigkeiten gerathen und den Verkehrtheiten von Universitätsprofessoren anheimgefallen, die daran dociren oder ihre Protégés dort dociren lassen.	79:86	19:25	4.0
Lyzeum	2532889X_1974-12-28_01_154.tcf.xml-16-15	duehring_berufsbildung_1885-651-31	Die „49er" gastierten in der Bezirksstadt Castelo Branco, wo die Turnhalle des Lyzeums bis zum Bersten gefüllt war und ein auf Krawall bedachtes Häuflein ultralinker Provokateure an der Disziplin der Schutzgruppen und der Zuhörer abprallte, und vor enthusiastischen Studenten der Universität Porto, in der kleinen	Beispielsweise war ein Herr Bratuscheck, der als Amanuensis d. h. durch Handdienste bei dem verstorbenen Philologieprofessor Boeckh einige Gönnerschaft erworben hatte und später ordentlicher Philosophieprofessor in Giessen wurde, am Lyceum schliesslich ganz ohne Zuhörerinnen geblieben und hatte überhaupt nie etwas ausrichten können.	79:86	233:239	3.5
Lyzeum	2532889X_1974-12-28_01_154.tcf.xml-16-15	duehring_berufsbildung_1885-679-30	Die „49er" gastierten in der Bezirksstadt Castelo Branco, wo die Turnhalle des Lyzeums bis zum Bersten gefüllt war und ein auf Krawall bedachtes Häuflein ultralinker Provokateure an der Disziplin der Schutzgruppen und der Zuhörer abprallte, und vor enthusiastischen Studenten der Universität Porto, in der kleinen	Diese Manier, mich so ganz selbstverständlich zu verabschieden, nebst der Phrase vom „wollen wir hoffen“ war Angesichts dessen, was ich nicht blos geistig für das Lyceum, sondern auch ökonomisch für die Börse Miss Archers gethan hatte, äusserst verletzend, und da die ganze Sache vielleicht ausschliesslich auf einer Miss-Auffassung vom Vortrag und der erwähnten Rivalität her beruhen konnte, so glaubte ich mich verpflichtet, vor andern Schritten dem Fräulein meinen Standpunkt durch eine kurze Antwort, wie folgt, klarzumachen: „5. Mai 1876.	79:86	163:169	3.0
Lyzeum	2532889X_1974-12-28_01_154.tcf.xml-16-15	lehnert_seehaefen01_1891-7985-58	Die „49er" gastierten in der Bezirksstadt Castelo Branco, wo die Turnhalle des Lyzeums bis zum Bersten gefüllt war und ein auf Krawall bedachtes Häuflein ultralinker Provokateure an der Disziplin der Schutzgruppen und der Zuhörer abprallte, und vor enthusiastischen Studenten der Universität Porto, in der kleinen	Project, 9 Route de Toulouse, 10 Cours St. Louis, 11 Station der Bahn du Medoc, 12 Cours de Tornay, 13 Place Gambetta, 14 Tabakfabrik, 15 katholischer Friedhof, 16 Taubstummen-Institut, 17 Reservoir der Wasserleitung Paulin, 18 Kirche St. Seurin, 19 Faculté des lettres et des sciences, 20 Lyceum, 21 Faculté de Médecine, 22 Cours St. Jean, 23 Petit Seminaire, 24 Eisenbahnstation du Midi, 25 jüdischer Friedhof, 26 Boulevard de Talence, 27 Boulevard, 28 College Tivoli, 29 Kirche St. Michel, 30 Kirche Notre Dame, 31 Allée de Boutaut.	79:86	290:296	4.0
Lyzeum	2532889X_1974-12-28_01_154.tcf.xml-16-15	moerike_nolten02_1832-736-18	Die „49er" gastierten in der Bezirksstadt Castelo Branco, wo die Turnhalle des Lyzeums bis zum Bersten gefüllt war und ein auf Krawall bedachtes Häuflein ultralinker Provokateure an der Disziplin der Schutzgruppen und der Zuhörer abprallte, und vor enthusiastischen Studenten der Universität Porto, in der kleinen	Ach, und was das immer ein saurer Gang war Morgens mit dem Bücherriemen nach der Stadt in’s Lyceum!	79:86	92:98	3.5
Lyzeum	2532889X_1974-12-28_01_154.tcf.xml-16-15	stein_verwaltungslehre05_1868-4712-12	Die „49er" gastierten in der Bezirksstadt Castelo Branco, wo die Turnhalle des Lyzeums bis zum Bersten gefüllt war und ein auf Krawall bedachtes Häuflein ultralinker Provokateure an der Disziplin der Schutzgruppen und der Zuhörer abprallte, und vor enthusiastischen Studenten der Universität Porto, in der kleinen	Da nun das Lyceum auf Pensionnats gegründet ist, so ist das Lyceum dadurch die Vorbildungsanstalt der gesammten besitzenden Klasse für alle Berufszweige geworden.	79:86	60:66	3.0
