lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Manschette	krane_reitpferd_1856-1715-26	26120215_1961_07_23_01_187.tcf.xml-5-17	3.0	2532889X_1979-04-21_01_337.tcf.xml-26-29	2.0			falke_trachten01_1858-3846-84	4.0	['falke_trachten01_1858-3846-84', '26120215_1961_07_23_01_187.tcf.xml-5-17', '2532889X_1979-04-21_01_337.tcf.xml-26-29']		3
Manschette	arnimb_guenderode02_1840-896-39	2532889X_1988-08-27_01_200.tcf.xml-20-10	1.0	brehm_thierleben06_1869-4003-28	2.0			26120215_1951_01_12_01_049.tcf.xml-16-36	4.0	['26120215_1951_01_12_01_049.tcf.xml-16-36', 'brehm_thierleben06_1869-4003-28', '2532889X_1988-08-27_01_200.tcf.xml-20-10']		3
Manschette	hahn_verkehr_1898-25-13			26120215_1964_11_29_01_451.tcf.xml-183-5	3.0	26120215_1965_09_17_01_405.tcf.xml-6-9	2.0	arnimb_goethe02_1835-1442-113	4.0	['arnimb_goethe02_1835-1442-113', '26120215_1964_11_29_01_451.tcf.xml-183-5', '26120215_1965_09_17_01_405.tcf.xml-6-9']		3
Manschette	paul_titan01_1800-1956-14	26120215_1969_02_02_01_188.tcf.xml-9-11	4.0	storm_immensee_1852-273-11	3.0			26120215_1975_09_20_01_220.tcf.xml-30-11	2.0	['26120215_1969_02_02_01_188.tcf.xml-9-11', 'storm_immensee_1852-273-11', '26120215_1975_09_20_01_220.tcf.xml-30-11']		3
Manschette	michelis_reiseschule_1869-403-3	immermann_muenchhausen04_1839-1221-55	1.0	paul_titan01_1800-832-144	2.0	aston_emancipation_1846-250-11	3.0	raabe_odfeld_1889-2018-4	4.0	['raabe_odfeld_1889-2018-4', 'aston_emancipation_1846-250-11', 'paul_titan01_1800-832-144', 'immermann_muenchhausen04_1839-1221-55']		4
Manschette	falke_trachten02_1858-1554-8	26120215_1964_03_04_01_233.tcf.xml-5-33	1.0	falke_trachten02_1858-1840-46	4.0	26120215_1977_01_03_01_031.tcf.xml-12-1	2.0	26120215_1977_04_26_01_374.tcf.xml-483-11	3.0	['falke_trachten02_1858-1840-46', '26120215_1977_04_26_01_374.tcf.xml-483-11', '26120215_1977_01_03_01_031.tcf.xml-12-1', '26120215_1964_03_04_01_233.tcf.xml-5-33']		4
Manschette	2532889X_1961-06-26_01_009.tcf.xml-11-8	bauer_buehnenleben_1871-2719-34	1.0	brehm_thierleben06_1869-4003-28	3.0	aston_emancipation_1846-250-11	2.0	26120215_1975_09_20_01_220.tcf.xml-30-11	4.0	['26120215_1975_09_20_01_220.tcf.xml-30-11', 'brehm_thierleben06_1869-4003-28', 'aston_emancipation_1846-250-11', 'bauer_buehnenleben_1871-2719-34']		4
Manschette	26120215_1969_08_22_01_345.tcf.xml-12-4	bauer_buehnenleben_1871-2719-34	4.0	26120215_1968_03_31_01_236.tcf.xml-4-11	1.0	2532889X_1969-12-11_01_393.tcf.xml-12-1	3.0	2532889X_1970-07-11_01_329.tcf.xml-8-13	2.0	['bauer_buehnenleben_1871-2719-34', '2532889X_1969-12-11_01_393.tcf.xml-12-1', '2532889X_1970-07-11_01_329.tcf.xml-8-13', '26120215_1968_03_31_01_236.tcf.xml-4-11']		4
Manschette	26120215_1979_02_07_01_056.tcf.xml-5-18	immermann_muenchhausen04_1839-1221-55	3.0	2532889X_1962-12-14_01_048.tcf.xml-43-3	1.0	26120215_1989_12_09_01_386.tcf.xml-368-2	4.0	brehm_thierleben06_1869-7100-18	2.0	['26120215_1989_12_09_01_386.tcf.xml-368-2', 'immermann_muenchhausen04_1839-1221-55', 'brehm_thierleben06_1869-7100-18', '2532889X_1962-12-14_01_048.tcf.xml-43-3']		4
Manschette	26120215_1966_05_14_01_263.tcf.xml-52-15	26120215_1984_01_16_01_194.tcf.xml-338-43	4.0	2532889X_1971-12-12_01_283.tcf.xml-54-2	1.0	26120215_1965_09_17_01_405.tcf.xml-6-9	2.0			['26120215_1984_01_16_01_194.tcf.xml-338-43', '26120215_1965_09_17_01_405.tcf.xml-6-9', '2532889X_1971-12-12_01_283.tcf.xml-54-2']		3
Manschette	26120215_1958_07_15_01_194.tcf.xml-16-6	falke_trachten02_1858-1554-8	4.0	26120215_1975_09_20_01_220.tcf.xml-30-11	3.0	brehm_thierleben06_1869-4007-16	2.0	2532889X_1972-09-02_01_044.tcf.xml-9-23	1.0	['falke_trachten02_1858-1554-8', '26120215_1975_09_20_01_220.tcf.xml-30-11', 'brehm_thierleben06_1869-4007-16', '2532889X_1972-09-02_01_044.tcf.xml-9-23']		4
Manschette	26120215_1951_09_02_03_156.tcf.xml-22-8	2532889X_1972-09-02_01_044.tcf.xml-9-23	1.0	2532889X_1953-12-23_01_030.tcf.xml-60-9	2.0			26120215_1986_08_08_01_111.tcf.xml-6-19	4.0	['26120215_1986_08_08_01_111.tcf.xml-6-19', '2532889X_1953-12-23_01_030.tcf.xml-60-9', '2532889X_1972-09-02_01_044.tcf.xml-9-23']		3
Manschette	26120215_1985_02_09_01_456.tcf.xml-12-14	nn_nrhz290_1849-187-28	4.0	2532889X_1988-08-27_01_200.tcf.xml-20-10	1.0			2532889X_1979-04-21_01_337.tcf.xml-26-29	2.0	['nn_nrhz290_1849-187-28', '2532889X_1979-04-21_01_337.tcf.xml-26-29', '2532889X_1988-08-27_01_200.tcf.xml-20-10']		3
Manschette	2532889X_1980-01-19_01_411.tcf.xml-2-5	26120215_1984_01_16_01_194.tcf.xml-338-43	2.0			26120215_1951_08_16_01_217.tcf.xml-48-22	4.0	buechner_werke_1879-5490-17	3.0	['26120215_1951_08_16_01_217.tcf.xml-48-22', 'buechner_werke_1879-5490-17', '26120215_1984_01_16_01_194.tcf.xml-338-43']		3
Manschette	2532889X_1990-08-10_01_274.tcf.xml-49-10	bauer_buehnenleben_1871-2719-34	2.0	2532889X_1961-10-07_01_080.tcf.xml-175-12	4.0	26120215_1985_10_12_01_387.tcf.xml-20-17	3.0	26120215_1964_08_25_01_077.tcf.xml-19-5	1.0	['2532889X_1961-10-07_01_080.tcf.xml-175-12', '26120215_1985_10_12_01_387.tcf.xml-20-17', 'bauer_buehnenleben_1871-2719-34', '26120215_1964_08_25_01_077.tcf.xml-19-5']		4
Manschette	26120215_1965_09_17_01_405.tcf.xml-6-9			michelis_reiseschule_1869-404-3	3.0	26120215_1984_01_16_01_194.tcf.xml-338-43	2.0	2532889X_1962-12-14_01_048.tcf.xml-43-3	1.0	['michelis_reiseschule_1869-404-3', '26120215_1984_01_16_01_194.tcf.xml-338-43', '2532889X_1962-12-14_01_048.tcf.xml-43-3']		3
Manschette	26120215_1967_04_14_01_237.tcf.xml-1-13	bauer_buehnenleben_1871-2719-34	3.0	26120215_1965_09_17_01_405.tcf.xml-6-9	2.0	26120215_1975_09_20_01_220.tcf.xml-30-11	4.0	brehm_thierleben06_1869-4007-16	1.0	['26120215_1975_09_20_01_220.tcf.xml-30-11', 'bauer_buehnenleben_1871-2719-34', '26120215_1965_09_17_01_405.tcf.xml-6-9', 'brehm_thierleben06_1869-4007-16']		4
Manschette	26120215_1960_08_21_01_550.tcf.xml-1-12	26120215_1975_09_20_01_220.tcf.xml-30-11	4.0	paul_titan01_1800-1956-14	2.0	26120215_1968_03_31_01_236.tcf.xml-4-11	1.0	26120215_1967_02_05_01_409.tcf.xml-29-0	3.0	['26120215_1975_09_20_01_220.tcf.xml-30-11', '26120215_1967_02_05_01_409.tcf.xml-29-0', 'paul_titan01_1800-1956-14', '26120215_1968_03_31_01_236.tcf.xml-4-11']		4
Manschette	2532889X_1979-04-21_01_337.tcf.xml-26-29	krane_reitpferd_1856-1715-26	2.0	26120215_1964_08_25_01_077.tcf.xml-19-5	1.0	2532889X_1990-08-10_01_274.tcf.xml-49-10	4.0	26120215_1960_08_21_01_550.tcf.xml-1-12	3.0	['2532889X_1990-08-10_01_274.tcf.xml-49-10', '26120215_1960_08_21_01_550.tcf.xml-1-12', 'krane_reitpferd_1856-1715-26', '26120215_1964_08_25_01_077.tcf.xml-19-5']		4
Manschette	26120215_1964_08_25_01_077.tcf.xml-19-5	26120215_1974_02_10_01_419.tcf.xml-16-1	1.0	immermann_muenchhausen04_1839-1221-55	4.0	26120215_1975_09_20_01_220.tcf.xml-30-11	3.0	2532889X_1980-01-19_01_411.tcf.xml-2-5	2.0	['immermann_muenchhausen04_1839-1221-55', '26120215_1975_09_20_01_220.tcf.xml-30-11', '2532889X_1980-01-19_01_411.tcf.xml-2-5', '26120215_1974_02_10_01_419.tcf.xml-16-1']		4
Manschette	26120215_1967_02_05_01_409.tcf.xml-29-0			falke_trachten02_1858-1554-8	3.0	26120215_1968_03_31_01_236.tcf.xml-4-11	1.0	26120215_1965_01_01_01_382.tcf.xml-10-425	4.0	['26120215_1965_01_01_01_382.tcf.xml-10-425', 'falke_trachten02_1858-1554-8', '26120215_1968_03_31_01_236.tcf.xml-4-11']		3
Manschette	2532889X_1961-10-07_01_080.tcf.xml-175-12	2532889X_1990-08-10_01_274.tcf.xml-49-10	4.0	paul_titan01_1800-832-144	1.0	falke_trachten02_1858-1207-16	2.0	26120215_1974_02_10_01_419.tcf.xml-16-1	3.0	['2532889X_1990-08-10_01_274.tcf.xml-49-10', '26120215_1974_02_10_01_419.tcf.xml-16-1', 'falke_trachten02_1858-1207-16', 'paul_titan01_1800-832-144']		4
Manschette	2532889X_1953-12-23_01_030.tcf.xml-60-9	2532889X_1962-12-14_01_048.tcf.xml-43-3	1.0	brehm_thierleben06_1869-4007-16	3.0	2532889X_1990-08-10_01_274.tcf.xml-49-10	4.0	bauer_buehnenleben_1871-2719-34	2.0	['2532889X_1990-08-10_01_274.tcf.xml-49-10', 'brehm_thierleben06_1869-4007-16', 'bauer_buehnenleben_1871-2719-34', '2532889X_1962-12-14_01_048.tcf.xml-43-3']		4
Manschette	26120215_1974_02_10_01_419.tcf.xml-25-15			brehm_thierleben06_1869-4882-12	3.0	2532889X_1979-04-21_01_337.tcf.xml-26-29	2.0	2532889X_1988-08-27_01_200.tcf.xml-20-10	1.0	['brehm_thierleben06_1869-4882-12', '2532889X_1979-04-21_01_337.tcf.xml-26-29', '2532889X_1988-08-27_01_200.tcf.xml-20-10']		3
Manschette	26120215_1953_12_25_02_110.tcf.xml-45-20			26120215_1977_01_03_01_031.tcf.xml-12-1	1.0	26120215_1949_08_06_01_145.tcf.xml-14-16	3.0	2532889X_1965-04-03_01_126.tcf.xml-112-12	4.0	['2532889X_1965-04-03_01_126.tcf.xml-112-12', '26120215_1949_08_06_01_145.tcf.xml-14-16', '26120215_1977_01_03_01_031.tcf.xml-12-1']		3
Manschette	26120215_1964_11_29_01_451.tcf.xml-183-5	michelis_reiseschule_1869-404-3	3.0	26120215_1979_10_20_01_379.tcf.xml-18-14	4.0	26120215_1977_04_26_01_374.tcf.xml-483-11	1.0	2532889X_1979-04-21_01_337.tcf.xml-26-29	2.0	['26120215_1979_10_20_01_379.tcf.xml-18-14', 'michelis_reiseschule_1869-404-3', '2532889X_1979-04-21_01_337.tcf.xml-26-29', '26120215_1977_04_26_01_374.tcf.xml-483-11']		4
Manschette	2532889X_1970-07-11_01_329.tcf.xml-8-13			paul_titan01_1800-832-144	1.0	vischer_aesthetik0201_1847-4030-33	3.0	26120215_1985_02_09_01_456.tcf.xml-12-14	2.0	['vischer_aesthetik0201_1847-4030-33', '26120215_1985_02_09_01_456.tcf.xml-12-14', 'paul_titan01_1800-832-144']		3
Manschette	26120215_1979_10_20_01_379.tcf.xml-18-14			falke_trachten02_1858-1840-46	4.0	26120215_1974_02_10_01_419.tcf.xml-25-15	3.0	26120215_1964_03_04_01_233.tcf.xml-5-33	1.0	['falke_trachten02_1858-1840-46', '26120215_1974_02_10_01_419.tcf.xml-25-15', '26120215_1964_03_04_01_233.tcf.xml-5-33']		3
Manschette	26120215_1974_02_10_01_419.tcf.xml-16-1	26120215_1975_09_20_01_220.tcf.xml-30-11	4.0	michelis_reiseschule_1869-404-3	3.0	2532889X_1969-12-11_01_393.tcf.xml-12-1	2.0	26120215_1968_03_31_01_236.tcf.xml-4-11	1.0	['26120215_1975_09_20_01_220.tcf.xml-30-11', 'michelis_reiseschule_1869-404-3', '2532889X_1969-12-11_01_393.tcf.xml-12-1', '26120215_1968_03_31_01_236.tcf.xml-4-11']		4
Manschette	26120215_1985_04_06_01_236.tcf.xml-6-10	brehm_thierleben06_1869-4882-12	1.0	26120215_1983_04_02_01_203.tcf.xml-5-20	3.0	michelis_reiseschule_1869-403-3	4.0	falke_trachten01_1858-3846-84	2.0	['michelis_reiseschule_1869-403-3', '26120215_1983_04_02_01_203.tcf.xml-5-20', 'falke_trachten01_1858-3846-84', 'brehm_thierleben06_1869-4882-12']		4
Manschette	26120215_1961_07_23_01_187.tcf.xml-5-17	krane_reitpferd_1856-1715-26	3.0			michelis_reiseschule_1869-605-6	4.0	26120215_1985_10_12_01_387.tcf.xml-20-17	2.0	['michelis_reiseschule_1869-605-6', 'krane_reitpferd_1856-1715-26', '26120215_1985_10_12_01_387.tcf.xml-20-17']		3
Manschette	26120215_1985_10_12_01_387.tcf.xml-20-17	26120215_1964_03_04_01_233.tcf.xml-5-33	2.0	michelis_reiseschule_1869-404-3	4.0	2532889X_1962-12-14_01_048.tcf.xml-43-3	1.0	brehm_thierleben06_1869-7100-18	3.0	['michelis_reiseschule_1869-404-3', 'brehm_thierleben06_1869-7100-18', '26120215_1964_03_04_01_233.tcf.xml-5-33', '2532889X_1962-12-14_01_048.tcf.xml-43-3']		4
Manschette	26120215_1986_08_08_01_111.tcf.xml-6-19			michelis_reiseschule_1869-403-65	3.0	2532889X_1980-01-19_01_411.tcf.xml-2-5	4.0	26120215_1974_02_10_01_419.tcf.xml-16-1	2.0	['2532889X_1980-01-19_01_411.tcf.xml-2-5', 'michelis_reiseschule_1869-403-65', '26120215_1974_02_10_01_419.tcf.xml-16-1']		3
Manschette	26120215_1975_09_20_01_220.tcf.xml-30-11	26120215_1949_11_02_01_037.tcf.xml-38-18	1.0	gutzkow_narren_1832-1391-11	3.0	26120215_1958_06_01_02_434.tcf.xml-100-29	2.0	2532889X_1953-12-23_01_030.tcf.xml-60-9	4.0	['2532889X_1953-12-23_01_030.tcf.xml-60-9', 'gutzkow_narren_1832-1391-11', '26120215_1958_06_01_02_434.tcf.xml-100-29', '26120215_1949_11_02_01_037.tcf.xml-38-18']		4
Manschette	26120215_1984_01_16_01_194.tcf.xml-338-43	26120215_1965_09_17_01_405.tcf.xml-6-9	2.0	2532889X_1962-12-14_01_048.tcf.xml-43-3	1.0	buechner_werke_1879-5490-17	4.0	26120215_1964_11_29_01_451.tcf.xml-183-5	3.0	['buechner_werke_1879-5490-17', '26120215_1964_11_29_01_451.tcf.xml-183-5', '26120215_1965_09_17_01_405.tcf.xml-6-9', '2532889X_1962-12-14_01_048.tcf.xml-43-3']		4
Manschette	2532889X_1969-12-11_01_393.tcf.xml-12-1	2532889X_1972-09-02_01_044.tcf.xml-9-23	1.0	2532889X_1988-08-27_01_200.tcf.xml-20-10	2.0	falke_trachten02_1858-1840-46	3.0	26120215_1977_04_26_01_374.tcf.xml-483-11	4.0	['26120215_1977_04_26_01_374.tcf.xml-483-11', 'falke_trachten02_1858-1840-46', '2532889X_1988-08-27_01_200.tcf.xml-20-10', '2532889X_1972-09-02_01_044.tcf.xml-9-23']		4
Manschette	2532889X_1988-08-27_01_200.tcf.xml-20-10	26120215_1977_04_26_01_374.tcf.xml-483-11	1.0	2532889X_1969-12-11_01_393.tcf.xml-12-1	2.0	immermann_muenchhausen04_1839-1221-55	4.0			['immermann_muenchhausen04_1839-1221-55', '2532889X_1969-12-11_01_393.tcf.xml-12-1', '26120215_1977_04_26_01_374.tcf.xml-483-11']		3
Manschette	26120215_1977_04_26_01_374.tcf.xml-483-11	falke_trachten02_1858-1554-8	3.0	paul_titan01_1800-832-144	2.0	26120215_1975_09_20_01_220.tcf.xml-30-11	4.0	2532889X_1988-08-27_01_200.tcf.xml-20-10	1.0	['26120215_1975_09_20_01_220.tcf.xml-30-11', 'falke_trachten02_1858-1554-8', 'paul_titan01_1800-832-144', '2532889X_1988-08-27_01_200.tcf.xml-20-10']		4
Manschette	2532889X_1971-12-12_01_283.tcf.xml-54-2	2532889X_1972-09-02_01_044.tcf.xml-9-23	4.0	26120215_1975_09_20_01_220.tcf.xml-30-11	1.0	26120215_1958_07_15_01_194.tcf.xml-16-6	3.0	26120215_1969_08_22_01_345.tcf.xml-12-4	2.0	['2532889X_1972-09-02_01_044.tcf.xml-9-23', '26120215_1958_07_15_01_194.tcf.xml-16-6', '26120215_1969_08_22_01_345.tcf.xml-12-4', '26120215_1975_09_20_01_220.tcf.xml-30-11']		4
Manschette	26120215_1977_01_03_01_031.tcf.xml-12-1	26120215_1953_12_25_02_110.tcf.xml-45-20	1.0	26120215_1967_04_14_01_237.tcf.xml-1-13	4.0	26120215_1986_08_08_01_111.tcf.xml-6-19	3.0	26120215_1958_07_15_01_194.tcf.xml-16-6	2.0	['26120215_1967_04_14_01_237.tcf.xml-1-13', '26120215_1986_08_08_01_111.tcf.xml-6-19', '26120215_1958_07_15_01_194.tcf.xml-16-6', '26120215_1953_12_25_02_110.tcf.xml-45-20']		4
Manschette	26120215_1958_06_01_02_434.tcf.xml-100-29	mosen_galerie_1844-248-23	4.0			26120215_1986_08_08_01_111.tcf.xml-6-19	3.0	26120215_1975_09_20_01_220.tcf.xml-30-11	2.0	['mosen_galerie_1844-248-23', '26120215_1986_08_08_01_111.tcf.xml-6-19', '26120215_1975_09_20_01_220.tcf.xml-30-11']		3
Manschette	26120215_1949_08_06_01_145.tcf.xml-14-16	26120215_1953_12_25_02_110.tcf.xml-45-20	3.0	2532889X_1953-04-22_01_051.tcf.xml-37-29	4.0	2532889X_1961-10-07_01_080.tcf.xml-175-12	2.0	brehm_thierleben06_1869-4007-16	1.0	['2532889X_1953-04-22_01_051.tcf.xml-37-29', '26120215_1953_12_25_02_110.tcf.xml-45-20', '2532889X_1961-10-07_01_080.tcf.xml-175-12', 'brehm_thierleben06_1869-4007-16']		4
