identifier	lemma	identifier_sense	comment	annotator
beseler_volksrecht_1843-601-31	Rezeption	sense2	 	annotatorB
liszt_voelkerrecht_1898-1989-36	Rezeption	sense1	 	annotatorB
2532889X_1985-03-09_01_422.tcf.xml-5-4	Rezeption	sense2	 	annotatorB
heckert_schulgesetzgebung_1847-4204-8	Rezeption	sense1	 	annotatorB
2532889X_1983-08-06_01_467.tcf.xml-49-16	Rezeption	sense2	 	annotatorB
schweiger_armenien_1878-2578-27	Rezeption	sense2	 	annotatorB
26120215_1988_10_08_01_377.tcf.xml-12-1	Rezeption	sense2	 	annotatorB
2532889X_1984-09-04_01_046.tcf.xml-13-32	Rezeption	sense2	 	annotatorB
jhering_recht01_1852-3084-9	Rezeption	sense2	 	annotatorB
savigny_system01_1840-427-21	Rezeption	sense2	 	annotatorB
26120215_1982_02_23_01_330.tcf.xml-47-9	Rezeption	sense1	 	annotatorB
2532889X_1990-07-07_01_209.tcf.xml-60-6	Rezeption	sense1	 	annotatorB
2532889X_1988-03-12_01_050.tcf.xml-51-48	Rezeption	sense2	 	annotatorB
stein_verwaltungslehre02_1866-2728-59	Rezeption	sense2	 	annotatorB
26120215_1969_06_24_01_119.tcf.xml-16-3	Rezeption	sense1	 	annotatorB
beseler_volksrecht_1843-696-16	Rezeption	sense2	 	annotatorB
huber_verkehr_1893-1724-15	Rezeption	sense2	 	annotatorB
2532889X_1971-12-02_01_032.tcf.xml-3-36	Rezeption	sense1	 	annotatorB
2532889X_1988-01-30_01_365.tcf.xml-550-43	Rezeption	sense2	 	annotatorB
beseler_volksrecht_1843-481-11	Rezeption	sense2	 	annotatorB
2532889X_1985-06-12_01_068.tcf.xml-2-4	Rezeption	sense2	 	annotatorB
26120215_1971_08_04_02_019.tcf.xml-39-2	Rezeption	sense2	 	annotatorB
savigny_system01_1840-916-38	Rezeption	sense2	 	annotatorB
2532889X_1984-06-16_01_322.tcf.xml-12-2	Rezeption	sense2	 	annotatorB
savigny_system01_1840-982-1	Rezeption	sense2	 	annotatorB
26120215_1972_11_09_01_081.tcf.xml-19-1	Rezeption	sense2	 	annotatorB
beseler_volksrecht_1843-501-8	Rezeption	sense2	 	annotatorB
26120215_1971_03_25_01_100.tcf.xml-9-5	Rezeption	sense2	 	annotatorB
brunner_rechtsgeschichte01_1887-547-11	Rezeption	sense2	 	annotatorB
26120215_1976_11_01_01_199.tcf.xml-6-8	Rezeption	sense1	 	annotatorB
2532889X_1981-10-13_01_045.tcf.xml-25-13	Rezeption	sense2	 	annotatorB
26120215_1968_01_14_01_110.tcf.xml-17-9	Rezeption	sense2	 	annotatorB
2532889X_1968-02-25_01_067.tcf.xml-32-37	Rezeption	sense2	 	annotatorB
valentin_entwicklungsgeschichte_1835-8379-23	Rezeption	sense2	 	annotatorB
beseler_volksrecht_1843-282-27	Rezeption	sense2	 	annotatorB
26120215_1981_11_14_01_411.tcf.xml-121-15	Rezeption	sense1	 	annotatorB
beseler_volksrecht_1843-2034-12	Rezeption	sense2	 	annotatorB
stein_verwaltungslehre02_1866-4762-10	Rezeption	sense2	 	annotatorB
2532889X_1988-01-30_01_365.tcf.xml-539-26	Rezeption	sense2	 	annotatorB
2532889X_1984-11-10_01_411.tcf.xml-10-11	Rezeption	sense2	 	annotatorB
savigny_system01_1840-986-11	Rezeption	sense2	 	annotatorB
heckert_schulgesetzgebung_1847-4155-15	Rezeption	sense1	 	annotatorB
beseler_volksrecht_1843-518-51	Rezeption	sense2	 	annotatorB
brunner_rechtsgeschichte01_1887-548-6	Rezeption	sense2	 	annotatorB
2532889X_1985-09-13_01_183.tcf.xml-19-36	Rezeption	sense2	 	annotatorB
beseler_volksrecht_1843-480-5	Rezeption	sense2	 	annotatorB
26120215_1977_10_14_01_016.tcf.xml-27-9	Rezeption	sense2	 	annotatorB
brunner_rechtsgeschichte01_1887-319-37	Rezeption	sense2	 	annotatorB
wilamowitz_aristoteles02_1893-647-248	Rezeption	sense2	 	annotatorB
2532889X_1976-06-12_01_033.tcf.xml-7-6	Rezeption	sense2	 	annotatorB
beseler_volksrecht_1843-601-31	Rezeption	sense2	 	annotatorC
liszt_voelkerrecht_1898-1989-36	Rezeption	sense2	 	annotatorC
2532889X_1985-03-09_01_422.tcf.xml-5-4	Rezeption	sense2	 	annotatorC
heckert_schulgesetzgebung_1847-4204-8	Rezeption	sense2	 	annotatorC
2532889X_1983-08-06_01_467.tcf.xml-49-16	Rezeption	sense2	 	annotatorC
schweiger_armenien_1878-2578-27	Rezeption	sense2	 	annotatorC
26120215_1988_10_08_01_377.tcf.xml-12-1	Rezeption	sense2	 	annotatorC
2532889X_1984-09-04_01_046.tcf.xml-13-32	Rezeption	sense2	 	annotatorC
jhering_recht01_1852-3084-9	Rezeption	sense2	 	annotatorC
savigny_system01_1840-427-21	Rezeption	sense2	 	annotatorC
26120215_1982_02_23_01_330.tcf.xml-47-9	Rezeption	sense2	 	annotatorC
2532889X_1990-07-07_01_209.tcf.xml-60-6	Rezeption	sense1	 	annotatorC
2532889X_1988-03-12_01_050.tcf.xml-51-48	Rezeption	sense2	 	annotatorC
stein_verwaltungslehre02_1866-2728-59	Rezeption	sense2	 	annotatorC
26120215_1969_06_24_01_119.tcf.xml-16-3	Rezeption	sense1	 	annotatorC
beseler_volksrecht_1843-696-16	Rezeption	sense2	 	annotatorC
huber_verkehr_1893-1724-15	Rezeption	sense2	 	annotatorC
2532889X_1971-12-02_01_032.tcf.xml-3-36	Rezeption	sense1	 	annotatorC
2532889X_1988-01-30_01_365.tcf.xml-550-43	Rezeption	sense2	 	annotatorC
beseler_volksrecht_1843-481-11	Rezeption	sense2	 	annotatorC
2532889X_1985-06-12_01_068.tcf.xml-2-4	Rezeption	sense2	 	annotatorC
26120215_1971_08_04_02_019.tcf.xml-39-2	Rezeption	sense2	 	annotatorC
savigny_system01_1840-916-38	Rezeption	sense2	 	annotatorC
2532889X_1984-06-16_01_322.tcf.xml-12-2	Rezeption	sense2	 	annotatorC
savigny_system01_1840-982-1	Rezeption	sense2	 	annotatorC
26120215_1972_11_09_01_081.tcf.xml-19-1	Rezeption	sense2	 	annotatorC
beseler_volksrecht_1843-501-8	Rezeption	sense2	 	annotatorC
26120215_1971_03_25_01_100.tcf.xml-9-5	Rezeption	sense2	 	annotatorC
brunner_rechtsgeschichte01_1887-547-11	Rezeption	sense2	 	annotatorC
26120215_1976_11_01_01_199.tcf.xml-6-8	Rezeption	sense1	 	annotatorC
2532889X_1981-10-13_01_045.tcf.xml-25-13	Rezeption	sense2	 	annotatorC
26120215_1968_01_14_01_110.tcf.xml-17-9	Rezeption	sense2	 	annotatorC
2532889X_1968-02-25_01_067.tcf.xml-32-37	Rezeption	sense2	 	annotatorC
valentin_entwicklungsgeschichte_1835-8379-23	Rezeption	sense2	 	annotatorC
beseler_volksrecht_1843-282-27	Rezeption	sense2	 	annotatorC
26120215_1981_11_14_01_411.tcf.xml-121-15	Rezeption	sense1	 	annotatorC
beseler_volksrecht_1843-2034-12	Rezeption	sense2	 	annotatorC
stein_verwaltungslehre02_1866-4762-10	Rezeption	sense2	 	annotatorC
2532889X_1988-01-30_01_365.tcf.xml-539-26	Rezeption	sense2	 	annotatorC
2532889X_1984-11-10_01_411.tcf.xml-10-11	Rezeption	sense2	 	annotatorC
savigny_system01_1840-986-11	Rezeption	sense2	 	annotatorC
heckert_schulgesetzgebung_1847-4155-15	Rezeption	sense2	 	annotatorC
beseler_volksrecht_1843-518-51	Rezeption	sense2	 	annotatorC
brunner_rechtsgeschichte01_1887-548-6	Rezeption	sense2	 	annotatorC
2532889X_1985-09-13_01_183.tcf.xml-19-36	Rezeption	sense2	 	annotatorC
beseler_volksrecht_1843-480-5	Rezeption	sense2	 	annotatorC
26120215_1977_10_14_01_016.tcf.xml-27-9	Rezeption	sense2	 	annotatorC
brunner_rechtsgeschichte01_1887-319-37	Rezeption	sense2	 	annotatorC
wilamowitz_aristoteles02_1893-647-248	Rezeption	sense2	 	annotatorC
2532889X_1976-06-12_01_033.tcf.xml-7-6	Rezeption	sense2	 	annotatorC
