identifier1	identifier2	annotator	judgment	comment	lemma
2532889X_1970-04-15_01_146.tcf.xml-2-19	2532889X_1990-08-27_01_097.tcf.xml-12-16	inferred	1	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	26120215_1961_06_01_01_180.tcf.xml-28-10	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	26120215_1972_01_25_01_112.tcf.xml-31-12	inferred	1	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	carus_zoologie_1872-8165-26	inferred	1	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	egger_vater_1895-1217-31	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	goethe_divan_1819-1436-40	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	hundtradowsky_judenschule03_1823-927-37	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	kotzebue_kleinstaedter_1803-2568-10	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	kuernberger_amerikamuede_1855-1854-14	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	laband_staatsrecht01_1876-3007-23	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	nn_maehrisches300_1896-301-19	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	nn_maehrisches40_1889-79-2	inferred	1	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	nn_nrhz012013_1848-455-21	inferred	1	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	nn_nrhz117_1848-663-18	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	nn_nrhz133_1848-528-19	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	nn_nrhz142ii_1848-69-29	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	nn_nrhz189b_1849-222-76	inferred	1	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	ranke_reformation01_1839-585-20	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	rein_japan01_1881-4452-28	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	steub_tirol_1846-6476-16	inferred	0	 	Titel
2532889X_1970-04-15_01_146.tcf.xml-2-19	treitschke_geschichte05_1894-2281-17	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	2532889X_1990-08-27_01_097.tcf.xml-12-16	inferred	1	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	26120215_1961_06_01_01_180.tcf.xml-28-10	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	26120215_1972_01_25_01_112.tcf.xml-31-12	inferred	1	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	carus_zoologie_1872-8165-26	inferred	1	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	egger_vater_1895-1217-31	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	goethe_divan_1819-1436-40	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	hundtradowsky_judenschule03_1823-927-37	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	kotzebue_kleinstaedter_1803-2568-10	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	kuernberger_amerikamuede_1855-1854-14	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	laband_staatsrecht01_1876-3007-23	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	nn_maehrisches300_1896-301-19	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	nn_maehrisches40_1889-79-2	inferred	1	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	nn_nrhz012013_1848-455-21	inferred	1	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	nn_nrhz117_1848-663-18	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	nn_nrhz133_1848-528-19	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	nn_nrhz142ii_1848-69-29	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	nn_nrhz189b_1849-222-76	inferred	1	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	ranke_reformation01_1839-585-20	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	rein_japan01_1881-4452-28	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	steub_tirol_1846-6476-16	inferred	0	 	Titel
2532889X_1985-04-03_01_073.tcf.xml-3-6	treitschke_geschichte05_1894-2281-17	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	26120215_1961_06_01_01_180.tcf.xml-28-10	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	26120215_1972_01_25_01_112.tcf.xml-31-12	inferred	1	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	carus_zoologie_1872-8165-26	inferred	1	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	egger_vater_1895-1217-31	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	goethe_divan_1819-1436-40	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	hundtradowsky_judenschule03_1823-927-37	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	kotzebue_kleinstaedter_1803-2568-10	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	kuernberger_amerikamuede_1855-1854-14	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	laband_staatsrecht01_1876-3007-23	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	nn_maehrisches300_1896-301-19	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	nn_maehrisches40_1889-79-2	inferred	1	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	nn_nrhz012013_1848-455-21	inferred	1	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	nn_nrhz117_1848-663-18	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	nn_nrhz133_1848-528-19	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	nn_nrhz142ii_1848-69-29	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	nn_nrhz189b_1849-222-76	inferred	1	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	ranke_reformation01_1839-585-20	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	rein_japan01_1881-4452-28	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	steub_tirol_1846-6476-16	inferred	0	 	Titel
2532889X_1990-08-27_01_097.tcf.xml-12-16	treitschke_geschichte05_1894-2281-17	inferred	0	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	26120215_1972_01_25_01_112.tcf.xml-31-12	inferred	0	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	carus_zoologie_1872-8165-26	inferred	0	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	egger_vater_1895-1217-31	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	goethe_divan_1819-1436-40	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	hundtradowsky_judenschule03_1823-927-37	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	kotzebue_kleinstaedter_1803-2568-10	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	kuernberger_amerikamuede_1855-1854-14	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	laband_staatsrecht01_1876-3007-23	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	nn_maehrisches300_1896-301-19	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	nn_maehrisches40_1889-79-2	inferred	0	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	nn_nrhz012013_1848-455-21	inferred	0	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	nn_nrhz117_1848-663-18	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	nn_nrhz133_1848-528-19	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	nn_nrhz142ii_1848-69-29	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	nn_nrhz189b_1849-222-76	inferred	0	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	ranke_reformation01_1839-585-20	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	rein_japan01_1881-4452-28	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	steub_tirol_1846-6476-16	inferred	1	 	Titel
26120215_1961_06_01_01_180.tcf.xml-28-10	treitschke_geschichte05_1894-2281-17	inferred	1	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	carus_zoologie_1872-8165-26	inferred	1	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	egger_vater_1895-1217-31	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	goethe_divan_1819-1436-40	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	hundtradowsky_judenschule03_1823-927-37	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	kotzebue_kleinstaedter_1803-2568-10	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	kuernberger_amerikamuede_1855-1854-14	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	laband_staatsrecht01_1876-3007-23	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	nn_maehrisches300_1896-301-19	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	nn_maehrisches40_1889-79-2	inferred	1	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	nn_nrhz012013_1848-455-21	inferred	1	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	nn_nrhz117_1848-663-18	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	nn_nrhz133_1848-528-19	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	nn_nrhz142ii_1848-69-29	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	nn_nrhz189b_1849-222-76	inferred	1	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	ranke_reformation01_1839-585-20	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	rein_japan01_1881-4452-28	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	steub_tirol_1846-6476-16	inferred	0	 	Titel
26120215_1972_01_25_01_112.tcf.xml-31-12	treitschke_geschichte05_1894-2281-17	inferred	0	 	Titel
carus_zoologie_1872-8165-26	egger_vater_1895-1217-31	inferred	0	 	Titel
carus_zoologie_1872-8165-26	goethe_divan_1819-1436-40	inferred	0	 	Titel
carus_zoologie_1872-8165-26	hundtradowsky_judenschule03_1823-927-37	inferred	0	 	Titel
carus_zoologie_1872-8165-26	kotzebue_kleinstaedter_1803-2568-10	inferred	0	 	Titel
carus_zoologie_1872-8165-26	kuernberger_amerikamuede_1855-1854-14	inferred	0	 	Titel
carus_zoologie_1872-8165-26	laband_staatsrecht01_1876-3007-23	inferred	0	 	Titel
carus_zoologie_1872-8165-26	nn_maehrisches300_1896-301-19	inferred	0	 	Titel
carus_zoologie_1872-8165-26	nn_maehrisches40_1889-79-2	inferred	1	 	Titel
carus_zoologie_1872-8165-26	nn_nrhz012013_1848-455-21	inferred	1	 	Titel
carus_zoologie_1872-8165-26	nn_nrhz117_1848-663-18	inferred	0	 	Titel
carus_zoologie_1872-8165-26	nn_nrhz133_1848-528-19	inferred	0	 	Titel
carus_zoologie_1872-8165-26	nn_nrhz142ii_1848-69-29	inferred	0	 	Titel
carus_zoologie_1872-8165-26	nn_nrhz189b_1849-222-76	inferred	1	 	Titel
carus_zoologie_1872-8165-26	ranke_reformation01_1839-585-20	inferred	0	 	Titel
carus_zoologie_1872-8165-26	rein_japan01_1881-4452-28	inferred	0	 	Titel
carus_zoologie_1872-8165-26	steub_tirol_1846-6476-16	inferred	0	 	Titel
carus_zoologie_1872-8165-26	treitschke_geschichte05_1894-2281-17	inferred	0	 	Titel
egger_vater_1895-1217-31	goethe_divan_1819-1436-40	inferred	1	 	Titel
egger_vater_1895-1217-31	hundtradowsky_judenschule03_1823-927-37	inferred	1	 	Titel
egger_vater_1895-1217-31	kotzebue_kleinstaedter_1803-2568-10	inferred	1	 	Titel
egger_vater_1895-1217-31	kuernberger_amerikamuede_1855-1854-14	inferred	1	 	Titel
egger_vater_1895-1217-31	laband_staatsrecht01_1876-3007-23	inferred	1	 	Titel
egger_vater_1895-1217-31	nn_maehrisches300_1896-301-19	inferred	1	 	Titel
egger_vater_1895-1217-31	nn_maehrisches40_1889-79-2	inferred	0	 	Titel
egger_vater_1895-1217-31	nn_nrhz012013_1848-455-21	inferred	0	 	Titel
egger_vater_1895-1217-31	nn_nrhz117_1848-663-18	inferred	1	 	Titel
egger_vater_1895-1217-31	nn_nrhz133_1848-528-19	inferred	1	 	Titel
egger_vater_1895-1217-31	nn_nrhz142ii_1848-69-29	inferred	1	 	Titel
egger_vater_1895-1217-31	nn_nrhz189b_1849-222-76	inferred	0	 	Titel
egger_vater_1895-1217-31	ranke_reformation01_1839-585-20	inferred	1	 	Titel
egger_vater_1895-1217-31	rein_japan01_1881-4452-28	inferred	1	 	Titel
egger_vater_1895-1217-31	steub_tirol_1846-6476-16	inferred	1	 	Titel
egger_vater_1895-1217-31	treitschke_geschichte05_1894-2281-17	inferred	1	 	Titel
goethe_divan_1819-1436-40	hundtradowsky_judenschule03_1823-927-37	inferred	1	 	Titel
goethe_divan_1819-1436-40	kotzebue_kleinstaedter_1803-2568-10	inferred	1	 	Titel
goethe_divan_1819-1436-40	kuernberger_amerikamuede_1855-1854-14	inferred	1	 	Titel
goethe_divan_1819-1436-40	laband_staatsrecht01_1876-3007-23	inferred	1	 	Titel
goethe_divan_1819-1436-40	nn_maehrisches300_1896-301-19	inferred	1	 	Titel
goethe_divan_1819-1436-40	nn_maehrisches40_1889-79-2	inferred	0	 	Titel
goethe_divan_1819-1436-40	nn_nrhz012013_1848-455-21	inferred	0	 	Titel
goethe_divan_1819-1436-40	nn_nrhz117_1848-663-18	inferred	1	 	Titel
goethe_divan_1819-1436-40	nn_nrhz133_1848-528-19	inferred	1	 	Titel
goethe_divan_1819-1436-40	nn_nrhz142ii_1848-69-29	inferred	1	 	Titel
goethe_divan_1819-1436-40	nn_nrhz189b_1849-222-76	inferred	0	 	Titel
goethe_divan_1819-1436-40	ranke_reformation01_1839-585-20	inferred	1	 	Titel
goethe_divan_1819-1436-40	rein_japan01_1881-4452-28	inferred	1	 	Titel
goethe_divan_1819-1436-40	steub_tirol_1846-6476-16	inferred	1	 	Titel
goethe_divan_1819-1436-40	treitschke_geschichte05_1894-2281-17	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	kotzebue_kleinstaedter_1803-2568-10	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	kuernberger_amerikamuede_1855-1854-14	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	laband_staatsrecht01_1876-3007-23	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	nn_maehrisches300_1896-301-19	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	nn_maehrisches40_1889-79-2	inferred	0	 	Titel
hundtradowsky_judenschule03_1823-927-37	nn_nrhz012013_1848-455-21	inferred	0	 	Titel
hundtradowsky_judenschule03_1823-927-37	nn_nrhz117_1848-663-18	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	nn_nrhz133_1848-528-19	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	nn_nrhz142ii_1848-69-29	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	nn_nrhz189b_1849-222-76	inferred	0	 	Titel
hundtradowsky_judenschule03_1823-927-37	ranke_reformation01_1839-585-20	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	rein_japan01_1881-4452-28	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	steub_tirol_1846-6476-16	inferred	1	 	Titel
hundtradowsky_judenschule03_1823-927-37	treitschke_geschichte05_1894-2281-17	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	kuernberger_amerikamuede_1855-1854-14	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	laband_staatsrecht01_1876-3007-23	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	nn_maehrisches300_1896-301-19	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	nn_maehrisches40_1889-79-2	inferred	0	 	Titel
kotzebue_kleinstaedter_1803-2568-10	nn_nrhz012013_1848-455-21	inferred	0	 	Titel
kotzebue_kleinstaedter_1803-2568-10	nn_nrhz117_1848-663-18	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	nn_nrhz133_1848-528-19	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	nn_nrhz142ii_1848-69-29	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	nn_nrhz189b_1849-222-76	inferred	0	 	Titel
kotzebue_kleinstaedter_1803-2568-10	ranke_reformation01_1839-585-20	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	rein_japan01_1881-4452-28	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	steub_tirol_1846-6476-16	inferred	1	 	Titel
kotzebue_kleinstaedter_1803-2568-10	treitschke_geschichte05_1894-2281-17	inferred	1	 	Titel
kuernberger_amerikamuede_1855-1854-14	laband_staatsrecht01_1876-3007-23	inferred	1	 	Titel
kuernberger_amerikamuede_1855-1854-14	nn_maehrisches300_1896-301-19	inferred	1	 	Titel
kuernberger_amerikamuede_1855-1854-14	nn_maehrisches40_1889-79-2	inferred	0	 	Titel
kuernberger_amerikamuede_1855-1854-14	nn_nrhz012013_1848-455-21	inferred	0	 	Titel
kuernberger_amerikamuede_1855-1854-14	nn_nrhz117_1848-663-18	inferred	1	 	Titel
kuernberger_amerikamuede_1855-1854-14	nn_nrhz133_1848-528-19	inferred	1	 	Titel
kuernberger_amerikamuede_1855-1854-14	nn_nrhz142ii_1848-69-29	inferred	1	 	Titel
kuernberger_amerikamuede_1855-1854-14	nn_nrhz189b_1849-222-76	inferred	0	 	Titel
kuernberger_amerikamuede_1855-1854-14	ranke_reformation01_1839-585-20	inferred	1	 	Titel
kuernberger_amerikamuede_1855-1854-14	rein_japan01_1881-4452-28	inferred	1	 	Titel
