lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
voranstellen	carus_zoologie_1872-8562-20	rumohr_forschungen01_1827-125-22	4.0	26120215_1986_06_26_01_076.tcf.xml-12-12	3.0	26120215_1990_05_02_01_351.tcf.xml-3-3	2.0			['rumohr_forschungen01_1827-125-22', '26120215_1986_06_26_01_076.tcf.xml-12-12', '26120215_1990_05_02_01_351.tcf.xml-3-3']		3
voranstellen	schroeder_logik03_1895-6015-28	2532889X_1986-03-01_01_118.tcf.xml-9-12	3.0			brehm_thierleben05_1869-324-28	2.0	26120215_1981_08_19_01_089.tcf.xml-9-6	4.0	['26120215_1981_08_19_01_089.tcf.xml-9-6', '2532889X_1986-03-01_01_118.tcf.xml-9-12', 'brehm_thierleben05_1869-324-28']		3
voranstellen	schroeder_logik03_1895-2085-47	26120215_1985_04_26_01_071.tcf.xml-5-4	2.0	2532889X_1990-01-30_01_169.tcf.xml-3-0	4.0			borinski_poetik_1895-2306-10	3.0	['2532889X_1990-01-30_01_169.tcf.xml-3-0', 'borinski_poetik_1895-2306-10', '26120215_1985_04_26_01_071.tcf.xml-5-4']		3
voranstellen	schauberg_freimaurerei03_1863-1785-51	steinen_naturvoelker_1894-7388-31	4.0	drude_pflanzengeographie_1890-1199-40	1.0	huber_verkehr_1893-317-12	2.0	schroeder_logik03_1895-4680-19	3.0	['steinen_naturvoelker_1894-7388-31', 'schroeder_logik03_1895-4680-19', 'huber_verkehr_1893-317-12', 'drude_pflanzengeographie_1890-1199-40']		4
voranstellen	schroeder_logik03_1895-4680-19	carus_zoologie_1872-8562-20	2.0	brandes_naturlehre03_1832-275-46	4.0			26120215_1969_04_30_01_205.tcf.xml-5-23	3.0	['brandes_naturlehre03_1832-275-46', '26120215_1969_04_30_01_205.tcf.xml-5-23', 'carus_zoologie_1872-8562-20']		3
voranstellen	ranke_reformation04_1843-3688-75			brehm_thierleben05_1869-324-28	3.0	robert_griechische_1881-1521-13	2.0	nn_badener056_1898-29-7	4.0	['nn_badener056_1898-29-7', 'brehm_thierleben05_1869-324-28', 'robert_griechische_1881-1521-13']		3
voranstellen	huber_verkehr_1893-317-12	2532889X_1982-06-07_01_174.tcf.xml-3-16	3.0	brunner_rechtsgeschichte02_1892-3469-24	4.0			schauberg_freimaurerei03_1863-1785-51	2.0	['brunner_rechtsgeschichte02_1892-3469-24', '2532889X_1982-06-07_01_174.tcf.xml-3-16', 'schauberg_freimaurerei03_1863-1785-51']		3
voranstellen	brunner_rechtsgeschichte01_1887-7855-8	2532889X_1981-10-24_01_436.tcf.xml-25-13	4.0	hc_1050205_1848-289-44	2.0	26120215_1967_12_17_01_418.tcf.xml-5-0	3.0			['2532889X_1981-10-24_01_436.tcf.xml-25-13', '26120215_1967_12_17_01_418.tcf.xml-5-0', 'hc_1050205_1848-289-44']		3
voranstellen	beck_eisen02_1895-15-9			robert_griechische_1881-1521-13	2.0	drude_pflanzengeographie_1890-3076-5	4.0	brunner_rechtsgeschichte02_1892-10933-13	3.0	['drude_pflanzengeographie_1890-3076-5', 'brunner_rechtsgeschichte02_1892-10933-13', 'robert_griechische_1881-1521-13']		3
voranstellen	rumohr_forschungen01_1827-125-22	26120215_1977_04_09_01_468.tcf.xml-5-18	3.0	carus_zoologie_1872-8562-20	4.0			lehnert_seehaefen01_1891-2089-7	2.0	['carus_zoologie_1872-8562-20', '26120215_1977_04_09_01_468.tcf.xml-5-18', 'lehnert_seehaefen01_1891-2089-7']		3
voranstellen	rumohr_forschungen02_1827-153-106	stein_verwaltungslehre04_1867-1690-17	4.0	brunner_rechtsgeschichte02_1892-10933-13	1.0	2532889X_1957-09-28_01_250.tcf.xml-7-11	2.0	26120215_1987_04_18_01_132.tcf.xml-9-8	3.0	['stein_verwaltungslehre04_1867-1690-17', '26120215_1987_04_18_01_132.tcf.xml-9-8', '2532889X_1957-09-28_01_250.tcf.xml-7-11', 'brunner_rechtsgeschichte02_1892-10933-13']		4
voranstellen	rumohr_forschungen03_1831-44-42	vischer_aesthetik030205_1857-1487-14	2.0			26120215_1966_11_08_01_215.tcf.xml-10-34	4.0	rumohr_forschungen01_1827-125-22	3.0	['26120215_1966_11_08_01_215.tcf.xml-10-34', 'rumohr_forschungen01_1827-125-22', 'vischer_aesthetik030205_1857-1487-14']		3
voranstellen	stein_verwaltungslehre04_1867-1690-17			robert_griechische_1881-1521-13	2.0	rumohr_forschungen02_1827-153-106	4.0	beck_eisen02_1895-15-9	3.0	['rumohr_forschungen02_1827-153-106', 'beck_eisen02_1895-15-9', 'robert_griechische_1881-1521-13']		3
voranstellen	brunner_rechtsgeschichte02_1892-10933-13	vischer_aesthetik030205_1857-1487-14	4.0	rumohr_forschungen02_1827-153-106	1.0	carus_zoologie_1872-8562-20	2.0	26120215_1990_05_02_01_351.tcf.xml-3-3	3.0	['vischer_aesthetik030205_1857-1487-14', '26120215_1990_05_02_01_351.tcf.xml-3-3', 'carus_zoologie_1872-8562-20', 'rumohr_forschungen02_1827-153-106']		4
voranstellen	schroeder_logik03_1895-5738-28	26120215_1979_05_10_01_056.tcf.xml-4-16	4.0			2532889X_1950-09-26_01_040.tcf.xml-4-24	2.0	2532889X_1980-08-02_01_254.tcf.xml-20-1	3.0	['26120215_1979_05_10_01_056.tcf.xml-4-16', '2532889X_1980-08-02_01_254.tcf.xml-20-1', '2532889X_1950-09-26_01_040.tcf.xml-4-24']		3
voranstellen	lehnert_seehaefen01_1891-2089-7	beck_eisen02_1895-15-9	4.0	brehm_thierleben05_1869-324-28	2.0			26120215_1978_08_05_01_062.tcf.xml-4-0	3.0	['beck_eisen02_1895-15-9', '26120215_1978_08_05_01_062.tcf.xml-4-0', 'brehm_thierleben05_1869-324-28']		3
voranstellen	hc_1050205_1848-289-44			2532889X_1947-12-12_01_032.tcf.xml-45-25	4.0	26120215_1966_11_08_01_215.tcf.xml-10-34	2.0	schroeder_logik03_1895-4680-19	3.0	['2532889X_1947-12-12_01_032.tcf.xml-45-25', 'schroeder_logik03_1895-4680-19', '26120215_1966_11_08_01_215.tcf.xml-10-34']		3
voranstellen	26120215_1981_08_19_01_089.tcf.xml-9-6	rumohr_forschungen01_1827-125-22	2.0	2532889X_1980-08-02_01_254.tcf.xml-20-1	4.0	schroeder_logik01_1890-2331-7	3.0			['2532889X_1980-08-02_01_254.tcf.xml-20-1', 'schroeder_logik01_1890-2331-7', 'rumohr_forschungen01_1827-125-22']		3
voranstellen	26120215_1965_05_23_01_051.tcf.xml-1-16	26120215_1949_03_30_01_038.tcf.xml-42-32	2.0	mommsen_roemische03_1856-1241-27	3.0	2532889X_1978-07-26_01_069.tcf.xml-4-43	4.0			['2532889X_1978-07-26_01_069.tcf.xml-4-43', 'mommsen_roemische03_1856-1241-27', '26120215_1949_03_30_01_038.tcf.xml-42-32']		3
voranstellen	2532889X_1954-02-13_01_015.tcf.xml-11-4	2532889X_1949-10-26_01_029.tcf.xml-20-44	3.0			26120215_1981_08_19_01_089.tcf.xml-9-6	4.0	lehnert_seehaefen01_1891-2089-7	2.0	['26120215_1981_08_19_01_089.tcf.xml-9-6', '2532889X_1949-10-26_01_029.tcf.xml-20-44', 'lehnert_seehaefen01_1891-2089-7']		3
voranstellen	26120215_1966_11_08_01_215.tcf.xml-10-34			drude_pflanzengeographie_1890-1199-40	2.0	26120215_1986_06_26_01_076.tcf.xml-12-12	4.0	2532889X_1978-07-26_01_069.tcf.xml-4-43	3.0	['26120215_1986_06_26_01_076.tcf.xml-12-12', '2532889X_1978-07-26_01_069.tcf.xml-4-43', 'drude_pflanzengeographie_1890-1199-40']		3
voranstellen	26120215_1985_02_18_01_082.tcf.xml-5-26	mommsen_roemische03_1856-1241-27	1.0			26120215_1949_03_30_01_038.tcf.xml-42-32	2.0	drude_pflanzengeographie_1890-3076-5	4.0	['drude_pflanzengeographie_1890-3076-5', '26120215_1949_03_30_01_038.tcf.xml-42-32', 'mommsen_roemische03_1856-1241-27']		3
voranstellen	26120215_1990_05_02_01_351.tcf.xml-3-3			26120215_1978_08_05_01_062.tcf.xml-4-0	4.0	treitschke_geschichte01_1879-9990-13	3.0	2532889X_1949-06-22_01_057.tcf.xml-162-31	2.0	['26120215_1978_08_05_01_062.tcf.xml-4-0', 'treitschke_geschichte01_1879-9990-13', '2532889X_1949-06-22_01_057.tcf.xml-162-31']		3
voranstellen	2532889X_1957-09-28_01_250.tcf.xml-7-11			2532889X_1985-05-21_01_034.tcf.xml-151-16	3.0	vischer_aesthetik01_1846-413-12	2.0	2532889X_1980-02-26_01_072.tcf.xml-12-15	4.0	['2532889X_1980-02-26_01_072.tcf.xml-12-15', '2532889X_1985-05-21_01_034.tcf.xml-151-16', 'vischer_aesthetik01_1846-413-12']		3
voranstellen	26120215_1986_06_26_01_076.tcf.xml-12-12			rumohr_forschungen02_1827-153-106	3.0	26120215_1978_08_05_01_062.tcf.xml-4-0	4.0	mommsen_roemische02_1855-3318-24	2.0	['26120215_1978_08_05_01_062.tcf.xml-4-0', 'rumohr_forschungen02_1827-153-106', 'mommsen_roemische02_1855-3318-24']		3
voranstellen	2532889X_1958-10-16_01_021.tcf.xml-4-6	2532889X_1989-10-21_01_455.tcf.xml-1-40	4.0			klein_riemann_1882-237-21	3.0	26120215_1990_05_02_01_351.tcf.xml-3-3	2.0	['2532889X_1989-10-21_01_455.tcf.xml-1-40', 'klein_riemann_1882-237-21', '26120215_1990_05_02_01_351.tcf.xml-3-3']		3
voranstellen	26120215_1978_08_05_01_062.tcf.xml-4-0	drude_pflanzengeographie_1890-1199-40	3.0	26120215_1971_03_28_01_538.tcf.xml-7-5	4.0			nn_nrhz173_1848-344-11	2.0	['26120215_1971_03_28_01_538.tcf.xml-7-5', 'drude_pflanzengeographie_1890-1199-40', 'nn_nrhz173_1848-344-11']		3
voranstellen	26120215_1985_04_26_01_071.tcf.xml-5-4	2532889X_1988-09-23_01_096.tcf.xml-3-8	3.0	brunner_rechtsgeschichte02_1892-10933-13	1.0	beck_eisen02_1895-15-9	4.0	schroeder_logik03_1895-2085-47	2.0	['beck_eisen02_1895-15-9', '2532889X_1988-09-23_01_096.tcf.xml-3-8', 'schroeder_logik03_1895-2085-47', 'brunner_rechtsgeschichte02_1892-10933-13']		4
voranstellen	26120215_1961_02_09_01_239.tcf.xml-2-11			brunner_rechtsgeschichte02_1892-3469-24	4.0	2532889X_1985-02-20_01_194.tcf.xml-5-24	3.0	brehm_thierleben06_1869-405-18	2.0	['brunner_rechtsgeschichte02_1892-3469-24', '2532889X_1985-02-20_01_194.tcf.xml-5-24', 'brehm_thierleben06_1869-405-18']		3
voranstellen	2532889X_1985-03-29_01_128.tcf.xml-5-32	baumgart_poetik_1887-24-13	3.0			2532889X_1985-01-18_01_044.tcf.xml-5-25	4.0	schmoller_kleingewerbe_1870-6005-25	2.0	['2532889X_1985-01-18_01_044.tcf.xml-5-25', 'baumgart_poetik_1887-24-13', 'schmoller_kleingewerbe_1870-6005-25']		3
voranstellen	26120215_1949_03_30_01_038.tcf.xml-42-32	26120215_1965_05_23_01_051.tcf.xml-1-16	2.0			koelliker_entwicklungs_1861-3950-4	4.0	vischer_aesthetik030204_1857-1657-20	3.0	['koelliker_entwicklungs_1861-3950-4', 'vischer_aesthetik030204_1857-1657-20', '26120215_1965_05_23_01_051.tcf.xml-1-16']		3
voranstellen	2532889X_1949-06-22_01_057.tcf.xml-162-31	ranke_reformation04_1843-3688-75	4.0			drude_pflanzengeographie_1890-3076-5	3.0	carus_zoologie_1872-8562-20	2.0	['ranke_reformation04_1843-3688-75', 'drude_pflanzengeographie_1890-3076-5', 'carus_zoologie_1872-8562-20']		3
voranstellen	2532889X_1949-10-26_01_029.tcf.xml-20-44	vischer_aesthetik030204_1857-1657-20	3.0	schroeder_logik03_1895-6015-28	2.0	rumohr_forschungen01_1827-57-29	4.0			['rumohr_forschungen01_1827-57-29', 'vischer_aesthetik030204_1857-1657-20', 'schroeder_logik03_1895-6015-28']		3
voranstellen	2532889X_1988-09-23_01_096.tcf.xml-3-8	brunner_rechtsgeschichte02_1892-3469-24	4.0	26120215_1954_08_26_01_330.tcf.xml-15-7	2.0	26120215_1985_04_26_01_071.tcf.xml-5-4	3.0			['brunner_rechtsgeschichte02_1892-3469-24', '26120215_1985_04_26_01_071.tcf.xml-5-4', '26120215_1954_08_26_01_330.tcf.xml-15-7']		3
voranstellen	2532889X_1978-07-26_01_069.tcf.xml-4-43	2532889X_1949-06-22_01_057.tcf.xml-162-31	3.0	26120215_1965_05_23_01_051.tcf.xml-1-16	4.0	schroeder_logik03_1895-6015-28	2.0			['26120215_1965_05_23_01_051.tcf.xml-1-16', '2532889X_1949-06-22_01_057.tcf.xml-162-31', 'schroeder_logik03_1895-6015-28']		3
