lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Behandlung	26120215_1954_02_14_01_187.tcf.xml-27-12	lange_schachspiel_1856-2480-13	3.0	2532889X_1954-01-17_01_008.tcf.xml-16-10	2.0			2532889X_1973-07-11_01_027.tcf.xml-3-24	4.0	['2532889X_1973-07-11_01_027.tcf.xml-3-24', 'lange_schachspiel_1856-2480-13', '2532889X_1954-01-17_01_008.tcf.xml-16-10']		3
Behandlung	2532889X_1954-01-17_01_008.tcf.xml-16-10	26120215_1954_02_14_01_187.tcf.xml-27-12	2.0			stein_verwaltungslehre05_1868-4684-16	4.0	2532889X_1947-02-28_01_064.tcf.xml-13-15	1.0	['stein_verwaltungslehre05_1868-4684-16', '26120215_1954_02_14_01_187.tcf.xml-27-12', '2532889X_1947-02-28_01_064.tcf.xml-13-15']		3
Behandlung	2532889X_1959-06-13_01_070.tcf.xml-17-45			brehm_thierleben02_1865-8496-37	3.0	2532889X_1981-02-05_01_078.tcf.xml-17-3	4.0	2532889X_1951-07-08_01_007.tcf.xml-5-3	2.0	['2532889X_1981-02-05_01_078.tcf.xml-17-3', 'brehm_thierleben02_1865-8496-37', '2532889X_1951-07-08_01_007.tcf.xml-5-3']		3
Behandlung	2532889X_1972-06-04_01_013.tcf.xml-9-7	huber_reisejournal_1811-1600-50	2.0	beseler_volksrecht_1843-2086-56	4.0			sachs_botanik_1875-1922-53	3.0	['beseler_volksrecht_1843-2086-56', 'sachs_botanik_1875-1922-53', 'huber_reisejournal_1811-1600-50']		3
Behandlung	2532889X_1981-02-05_01_078.tcf.xml-17-3	krafft_landwirthschaft03_1876-5082-8	2.0	2532889X_1975-03-31_01_032.tcf.xml-9-2	4.0			carus_gynaekologie01_1820-3300-18	3.0	['2532889X_1975-03-31_01_032.tcf.xml-9-2', 'carus_gynaekologie01_1820-3300-18', 'krafft_landwirthschaft03_1876-5082-8']		3
Behandlung	2532889X_1947-02-28_01_064.tcf.xml-13-15	carus_gynaekologie01_1820-2038-1	4.0	marx_kapital01_1867-699-8	3.0	2532889X_1954-01-17_01_008.tcf.xml-16-10	1.0	2532889X_1953-10-06_01_124.tcf.xml-18-12	2.0	['carus_gynaekologie01_1820-2038-1', 'marx_kapital01_1867-699-8', '2532889X_1953-10-06_01_124.tcf.xml-18-12', '2532889X_1954-01-17_01_008.tcf.xml-16-10']		4
Behandlung	2532889X_1972-01-26_01_193.tcf.xml-5-11	boeheim_waffenkunde_1890-20-12	2.0			2532889X_1985-01-14_01_021.tcf.xml-392-23	4.0	2532889X_1957-09-05_01_015.tcf.xml-15-10	3.0	['2532889X_1985-01-14_01_021.tcf.xml-392-23', '2532889X_1957-09-05_01_015.tcf.xml-15-10', 'boeheim_waffenkunde_1890-20-12']		3
Behandlung	2532889X_1961-04-04_01_034.tcf.xml-14-1	2532889X_1951-07-08_01_007.tcf.xml-5-3	1.0	2532889X_1954-01-17_01_008.tcf.xml-16-10	4.0	26120215_1990_09_22_01_273.tcf.xml-7-20	2.0	2532889X_1983-11-17_01_029.tcf.xml-4-21	3.0	['2532889X_1954-01-17_01_008.tcf.xml-16-10', '2532889X_1983-11-17_01_029.tcf.xml-4-21', '26120215_1990_09_22_01_273.tcf.xml-7-20', '2532889X_1951-07-08_01_007.tcf.xml-5-3']		4
Behandlung	2532889X_1956-06-19_01_082.tcf.xml-6-7			hartwig_erziehung_1847-1238-14	2.0	2532889X_1983-11-17_01_029.tcf.xml-4-21	4.0	beseler_volksrecht_1843-1931-37	3.0	['2532889X_1983-11-17_01_029.tcf.xml-4-21', 'beseler_volksrecht_1843-1931-37', 'hartwig_erziehung_1847-1238-14']		3
Behandlung	26120215_1980_10_18_01_048.tcf.xml-34-10	stein_handbuch_1870-7931-17	2.0			savigny_system07_1848-3002-1	3.0	2532889X_1959-08-11_01_120.tcf.xml-2-7	4.0	['2532889X_1959-08-11_01_120.tcf.xml-2-7', 'savigny_system07_1848-3002-1', 'stein_handbuch_1870-7931-17']		3
