lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Eintagsfliege	vogt_briefe01_1851-6608-2	boelsche_liebesleben01_1898-681-69	4.0			26120215_1975_06_23_01_053.tcf.xml-3-39	2.0	boelsche_liebesleben01_1898-521-1	3.0	['boelsche_liebesleben01_1898-681-69', 'boelsche_liebesleben01_1898-521-1', '26120215_1975_06_23_01_053.tcf.xml-3-39']		3
Eintagsfliege	vogt_briefe01_1851-6793-2	vogt_briefe02_1851-6076-26	4.0	brehm_thierleben06_1869-8354-10	3.0	26120215_1981_12_07_01_073.tcf.xml-17-14	2.0			['vogt_briefe02_1851-6076-26', 'brehm_thierleben06_1869-8354-10', '26120215_1981_12_07_01_073.tcf.xml-17-14']		3
Eintagsfliege	brehm_thierleben06_1869-8801-12	26120215_1981_04_07_01_245.tcf.xml-15-7	2.0			boelsche_liebesleben01_1898-995-5	4.0	boelsche_liebesleben01_1898-681-69	3.0	['boelsche_liebesleben01_1898-995-5', 'boelsche_liebesleben01_1898-681-69', '26120215_1981_04_07_01_245.tcf.xml-15-7']		3
Eintagsfliege	boelsche_liebesleben01_1898-2165-7	2532889X_1970-06-23_01_052.tcf.xml-8-18	2.0	brehm_thierleben06_1869-25509-3	3.0	boelsche_liebesleben01_1898-681-69	4.0			['boelsche_liebesleben01_1898-681-69', 'brehm_thierleben06_1869-25509-3', '2532889X_1970-06-23_01_052.tcf.xml-8-18']		3
Eintagsfliege	vogt_briefe02_1851-6076-26	holz_hamlet_1889-16-21	2.0	boelsche_liebesleben01_1898-526-55	4.0	2532889X_1970-06-23_01_052.tcf.xml-8-18	1.0	26120215_1958_06_07_01_038.tcf.xml-51-26	3.0	['boelsche_liebesleben01_1898-526-55', '26120215_1958_06_07_01_038.tcf.xml-51-26', 'holz_hamlet_1889-16-21', '2532889X_1970-06-23_01_052.tcf.xml-8-18']		4
Eintagsfliege	berg_ostasienzoologie01_1876-3339-14	holz_hamlet_1889-18-7	1.0	boerne_paris03_1833-290-12	2.0	boelsche_liebesleben01_1898-526-55	4.0	boelsche_liebesleben01_1898-681-69	3.0	['boelsche_liebesleben01_1898-526-55', 'boelsche_liebesleben01_1898-681-69', 'boerne_paris03_1833-290-12', 'holz_hamlet_1889-18-7']		4
Eintagsfliege	brehm_thierleben06_1869-25510-1	2532889X_1955-09-10_01_014.tcf.xml-10-9	2.0	rossmaessler_suesswasseraquarium_1857-638-23	4.0			boelsche_liebesleben01_1898-301-6	3.0	['rossmaessler_suesswasseraquarium_1857-638-23', 'boelsche_liebesleben01_1898-301-6', '2532889X_1955-09-10_01_014.tcf.xml-10-9']		3
Eintagsfliege	loehe_neuendettelsau_1870-1203-26	2532889X_1970-06-23_01_052.tcf.xml-8-18	4.0	brehm_thierleben06_1869-25509-3	2.0			26120215_1976_08_04_01_101.tcf.xml-70-9	3.0	['2532889X_1970-06-23_01_052.tcf.xml-8-18', '26120215_1976_08_04_01_101.tcf.xml-70-9', 'brehm_thierleben06_1869-25509-3']		3
Eintagsfliege	menzel_literatur02_1828-2676-11	brehm_thierleben06_1869-14181-31	3.0			2532889X_1970-06-23_01_052.tcf.xml-8-18	2.0	2532889X_1982-10-23_01_216.tcf.xml-7-17	4.0	['2532889X_1982-10-23_01_216.tcf.xml-7-17', 'brehm_thierleben06_1869-14181-31', '2532889X_1970-06-23_01_052.tcf.xml-8-18']		3
Eintagsfliege	eschstruth_katz_1886-1249-3			boelsche_liebesleben01_1898-4974-11	4.0	boelsche_liebesleben01_1898-681-69	3.0	26120215_1973_11_30_01_169.tcf.xml-10-18	2.0	['boelsche_liebesleben01_1898-4974-11', 'boelsche_liebesleben01_1898-681-69', '26120215_1973_11_30_01_169.tcf.xml-10-18']		3
Eintagsfliege	holz_hamlet_1889-18-7	2532889X_1982-12-21_01_134.tcf.xml-18-8	3.0	berg_ostasienzoologie01_1876-3339-14	1.0	boelsche_liebesleben01_1898-714-3	2.0	2532889X_1968-05-18_01_089.tcf.xml-52-61	4.0	['2532889X_1968-05-18_01_089.tcf.xml-52-61', '2532889X_1982-12-21_01_134.tcf.xml-18-8', 'boelsche_liebesleben01_1898-714-3', 'berg_ostasienzoologie01_1876-3339-14']		4
Eintagsfliege	brehm_thierleben04_1867-16496-18	klingemann_nachtwachen_1805-282-16	3.0			26120215_1958_08_22_01_035.tcf.xml-24-6	2.0	boelsche_liebesleben01_1898-5496-26	4.0	['boelsche_liebesleben01_1898-5496-26', 'klingemann_nachtwachen_1805-282-16', '26120215_1958_08_22_01_035.tcf.xml-24-6']		3
Eintagsfliege	boelsche_liebesleben01_1898-681-69	boelsche_liebesleben01_1898-5496-26	4.0			26120215_1972_02_21_01_081.tcf.xml-8-6	2.0	eschstruth_katz_1886-1249-3	3.0	['boelsche_liebesleben01_1898-5496-26', 'eschstruth_katz_1886-1249-3', '26120215_1972_02_21_01_081.tcf.xml-8-6']		3
Eintagsfliege	raabe_sperlingsgasse_1857-1186-15	brehm_thierleben06_1869-14178-45	4.0	26120215_1973_08_31_01_205.tcf.xml-8-16	2.0	brehm_thierleben06_1869-25510-1	3.0			['brehm_thierleben06_1869-14178-45', 'brehm_thierleben06_1869-25510-1', '26120215_1973_08_31_01_205.tcf.xml-8-16']		3
Eintagsfliege	brehm_thierleben06_1869-14178-45	brehm_thierleben06_1869-27665-0	4.0	2532889X_1958-11-12_01_012.tcf.xml-74-12	2.0	2532889X_1955-09-10_01_014.tcf.xml-10-9	3.0			['brehm_thierleben06_1869-27665-0', '2532889X_1955-09-10_01_014.tcf.xml-10-9', '2532889X_1958-11-12_01_012.tcf.xml-74-12']		3
Eintagsfliege	vogt_briefe01_1851-7389-2	2532889X_1975-02-12_01_074.tcf.xml-9-33	2.0	brehm_thierleben06_1869-8354-10	4.0	boelsche_liebesleben01_1898-4974-11	3.0			['brehm_thierleben06_1869-8354-10', 'boelsche_liebesleben01_1898-4974-11', '2532889X_1975-02-12_01_074.tcf.xml-9-33']		3
Eintagsfliege	nn_nrhz207i_1849-181-15	holz_hamlet_1889-18-7	4.0	2532889X_1970-12-19_01_110.tcf.xml-29-11	3.0	brehm_thierleben06_1869-14178-45	2.0			['holz_hamlet_1889-18-7', '2532889X_1970-12-19_01_110.tcf.xml-29-11', 'brehm_thierleben06_1869-14178-45']		3
Eintagsfliege	brehm_thierleben06_1869-8719-2			boelsche_liebesleben01_1898-301-6	3.0	2532889X_1955-09-10_01_014.tcf.xml-10-9	2.0	boelsche_liebesleben01_1898-528-37	4.0	['boelsche_liebesleben01_1898-528-37', 'boelsche_liebesleben01_1898-301-6', '2532889X_1955-09-10_01_014.tcf.xml-10-9']		3
Eintagsfliege	2532889X_1955-09-10_01_014.tcf.xml-10-9	holz_hamlet_1889-15-15	3.0	2532889X_1970-12-19_01_110.tcf.xml-29-11	4.0	brehm_thierleben04_1867-16496-18	2.0			['2532889X_1970-12-19_01_110.tcf.xml-29-11', 'holz_hamlet_1889-15-15', 'brehm_thierleben04_1867-16496-18']		3
Eintagsfliege	2532889X_1980-10-10_01_288.tcf.xml-94-4	holz_hamlet_1889-18-7	2.0			klingemann_nachtwachen_1805-282-16	4.0	boelsche_liebesleben01_1898-4974-11	3.0	['klingemann_nachtwachen_1805-282-16', 'boelsche_liebesleben01_1898-4974-11', 'holz_hamlet_1889-18-7']		3
Eintagsfliege	2532889X_1982-10-23_01_216.tcf.xml-7-17	vogt_briefe02_1851-6076-26	4.0	26120215_1966_05_23_01_062.tcf.xml-11-16	3.0	26120215_1973_03_30_01_250.tcf.xml-7-7	2.0			['vogt_briefe02_1851-6076-26', '26120215_1966_05_23_01_062.tcf.xml-11-16', '26120215_1973_03_30_01_250.tcf.xml-7-7']		3
Eintagsfliege	26120215_1976_08_04_01_101.tcf.xml-70-9			2532889X_1975-11-22_01_059.tcf.xml-14-8	4.0	loehe_neuendettelsau_1870-1203-26	3.0	brehm_thierleben06_1869-8764-52	2.0	['2532889X_1975-11-22_01_059.tcf.xml-14-8', 'loehe_neuendettelsau_1870-1203-26', 'brehm_thierleben06_1869-8764-52']		3
Eintagsfliege	26120215_1958_08_22_01_035.tcf.xml-24-6			holz_hamlet_1889-18-24	3.0	brehm_thierleben04_1867-16496-18	2.0	26120215_1982_07_08_01_210.tcf.xml-12-14	4.0	['26120215_1982_07_08_01_210.tcf.xml-12-14', 'holz_hamlet_1889-18-24', 'brehm_thierleben04_1867-16496-18']		3
Eintagsfliege	2532889X_1970-06-23_01_052.tcf.xml-8-18	brehm_thierleben06_1869-8801-12	2.0	2532889X_1975-07-04_01_211.tcf.xml-12-3	4.0	vogt_briefe02_1851-6076-26	1.0	holz_hamlet_1889-15-15	3.0	['2532889X_1975-07-04_01_211.tcf.xml-12-3', 'holz_hamlet_1889-15-15', 'brehm_thierleben06_1869-8801-12', 'vogt_briefe02_1851-6076-26']		4
Eintagsfliege	2532889X_1977-05-22_01_096.tcf.xml-21-49			brehm_thierleben01_1864-5014-20	2.0	2532889X_1970-06-23_01_052.tcf.xml-8-18	4.0	klingemann_nachtwachen_1805-282-16	3.0	['2532889X_1970-06-23_01_052.tcf.xml-8-18', 'klingemann_nachtwachen_1805-282-16', 'brehm_thierleben01_1864-5014-20']		3
Eintagsfliege	26120215_1975_06_23_01_053.tcf.xml-3-39			2532889X_1967-10-08_01_194.tcf.xml-17-24	2.0	boelsche_liebesleben01_1898-681-69	3.0	26120215_1962_08_22_01_248.tcf.xml-9-5	4.0	['26120215_1962_08_22_01_248.tcf.xml-9-5', 'boelsche_liebesleben01_1898-681-69', '2532889X_1967-10-08_01_194.tcf.xml-17-24']		3
Eintagsfliege	2532889X_1982-12-21_01_134.tcf.xml-18-8	holz_hamlet_1889-18-7	3.0	boelsche_liebesleben01_1898-526-55	2.0			wilamowitz_aristoteles01_1893-1523-7	4.0	['wilamowitz_aristoteles01_1893-1523-7', 'holz_hamlet_1889-18-7', 'boelsche_liebesleben01_1898-526-55']		3
Eintagsfliege	26120215_1973_04_02_01_103.tcf.xml-12-27			holz_hamlet_1889-15-15	4.0	2532889X_1982-10-23_01_216.tcf.xml-7-17	2.0	klingemann_nachtwachen_1805-282-16	3.0	['holz_hamlet_1889-15-15', 'klingemann_nachtwachen_1805-282-16', '2532889X_1982-10-23_01_216.tcf.xml-7-17']		3
Eintagsfliege	2532889X_1970-12-19_01_110.tcf.xml-29-11	2532889X_1976-02-21_01_190.tcf.xml-68-4	4.0	boelsche_liebesleben01_1898-480-12	2.0			nn_nrhz207i_1849-181-15	3.0	['2532889X_1976-02-21_01_190.tcf.xml-68-4', 'nn_nrhz207i_1849-181-15', 'boelsche_liebesleben01_1898-480-12']		3
Eintagsfliege	2532889X_1957-08-13_01_023.tcf.xml-39-15	2532889X_1982-10-23_01_216.tcf.xml-7-17	2.0			26120215_1949_02_18_01_032.tcf.xml-46-24	3.0	holz_hamlet_1889-18-7	4.0	['holz_hamlet_1889-18-7', '26120215_1949_02_18_01_032.tcf.xml-46-24', '2532889X_1982-10-23_01_216.tcf.xml-7-17']		3
