lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Knotenpunkt	ludwig_physiologie01_1852-3467-76			2532889X_1969-04-23_01_073.tcf.xml-14-1	2.0	mueller_festigkeitslehre_1886-1886-14	3.0	2532889X_1950-06-28_01_038.tcf.xml-19-26	1.0	['mueller_festigkeitslehre_1886-1886-14', '2532889X_1969-04-23_01_073.tcf.xml-14-1', '2532889X_1950-06-28_01_038.tcf.xml-19-26']		3
Knotenpunkt	mueller_festigkeitslehre_1886-1241-48	wundt_medizinische_1867-4735-4	3.0	2532889X_1963-04-03_01_066.tcf.xml-66-12	2.0	mohr_fachwerk01_1874-150-3	4.0			['mohr_fachwerk01_1874-150-3', 'wundt_medizinische_1867-4735-4', '2532889X_1963-04-03_01_066.tcf.xml-66-12']		3
Knotenpunkt	wundt_medizinische_1867-4731-41	2532889X_1970-04-02_01_150.tcf.xml-46-49	2.0	ludwig_physiologie01_1852-2856-103	4.0			schubert_naturwissenschaft_1808-2653-9	3.0	['ludwig_physiologie01_1852-2856-103', 'schubert_naturwissenschaft_1808-2653-9', '2532889X_1970-04-02_01_150.tcf.xml-46-49']		3
Knotenpunkt	mueller_festigkeitslehre_1886-294-9	2532889X_1951-03-28_01_048.tcf.xml-76-13	2.0	wundt_medizinische_1867-4735-4	3.0			mueller_festigkeitslehre_1886-361-32	4.0	['mueller_festigkeitslehre_1886-361-32', 'wundt_medizinische_1867-4735-4', '2532889X_1951-03-28_01_048.tcf.xml-76-13']		3
Knotenpunkt	lehnert_seehaefen02_1892-4907-5	26120215_1985_08_08_01_180.tcf.xml-27-1	4.0	26120215_1967_01_20_01_306.tcf.xml-94-7	3.0	2532889X_1963-04-03_01_066.tcf.xml-66-12	2.0			['26120215_1985_08_08_01_180.tcf.xml-27-1', '26120215_1967_01_20_01_306.tcf.xml-94-7', '2532889X_1963-04-03_01_066.tcf.xml-66-12']		3
Knotenpunkt	wundt_medizinische_1867-4755-67	2532889X_1970-04-02_01_150.tcf.xml-46-49	2.0	ludwig_physiologie01_1852-2873-2	4.0	mohr_fachwerk02_1875-108-4	3.0			['ludwig_physiologie01_1852-2873-2', 'mohr_fachwerk02_1875-108-4', '2532889X_1970-04-02_01_150.tcf.xml-46-49']		3
Knotenpunkt	mohr_fachwerk02_1875-98-22	mohr_fachwerk02_1875-108-4	4.0	26120215_1989_01_09_01_036.tcf.xml-43-4	2.0			2532889X_1965-01-30_01_172.tcf.xml-8-3	3.0	['mohr_fachwerk02_1875-108-4', '2532889X_1965-01-30_01_172.tcf.xml-8-3', '26120215_1989_01_09_01_036.tcf.xml-43-4']		3
Knotenpunkt	mueller_festigkeitslehre_1886-303-5	mueller_festigkeitslehre_1886-416-26	4.0			2532889X_1963-08-01_01_131.tcf.xml-34-8	2.0	wundt_medizinische_1867-1513-1	3.0	['mueller_festigkeitslehre_1886-416-26', 'wundt_medizinische_1867-1513-1', '2532889X_1963-08-01_01_131.tcf.xml-34-8']		3
Knotenpunkt	mommsen_roemische02_1855-2955-26	2532889X_1988-04-19_01_171.tcf.xml-10-17	4.0	mueller_festigkeitslehre_1886-493-55	2.0	2532889X_1965-01-30_01_172.tcf.xml-8-3	3.0			['2532889X_1988-04-19_01_171.tcf.xml-10-17', '2532889X_1965-01-30_01_172.tcf.xml-8-3', 'mueller_festigkeitslehre_1886-493-55']		3
Knotenpunkt	mueller_festigkeitslehre_1886-551-15	mueller_festigkeitslehre_1886-96-20	4.0	schubert_naturwissenschaft_1808-2653-9	2.0	schubert_naturwissenschaft_1808-2638-7	3.0			['mueller_festigkeitslehre_1886-96-20', 'schubert_naturwissenschaft_1808-2638-7', 'schubert_naturwissenschaft_1808-2653-9']		3
Knotenpunkt	ludwig_physiologie01_1852-3613-43	mueller_festigkeitslehre_1886-260-20	4.0	schubert_naturwissenschaft_1808-2653-9	3.0	2532889X_1972-08-22_01_060.tcf.xml-8-11	2.0			['mueller_festigkeitslehre_1886-260-20', 'schubert_naturwissenschaft_1808-2653-9', '2532889X_1972-08-22_01_060.tcf.xml-8-11']		3
Knotenpunkt	mohr_fachwerk01_1874-149-19	mohr_fachwerk02_1875-85-17	4.0	2532889X_1967-12-24_01_160.tcf.xml-43-5	2.0	2532889X_1958-11-27_01_040.tcf.xml-55-0	1.0			['mohr_fachwerk02_1875-85-17', '2532889X_1967-12-24_01_160.tcf.xml-43-5', '2532889X_1958-11-27_01_040.tcf.xml-55-0']		3
Knotenpunkt	mueller_festigkeitslehre_1886-416-26	2532889X_1989-09-27_01_061.tcf.xml-15-5	1.0	2532889X_1963-08-01_01_131.tcf.xml-34-8	2.0	vischer_aesthetik030204_1857-1481-153	3.0	mueller_festigkeitslehre_1886-303-5	4.0	['mueller_festigkeitslehre_1886-303-5', 'vischer_aesthetik030204_1857-1481-153', '2532889X_1963-08-01_01_131.tcf.xml-34-8', '2532889X_1989-09-27_01_061.tcf.xml-15-5']		4
Knotenpunkt	robert_griechische_1881-978-16	wundt_medizinische_1867-4735-4	2.0	2532889X_1985-09-04_01_084.tcf.xml-10-18	4.0	26120215_1987_02_21_01_482.tcf.xml-2-24	1.0	marx_kapital01_1867-9505-91	3.0	['2532889X_1985-09-04_01_084.tcf.xml-10-18', 'marx_kapital01_1867-9505-91', 'wundt_medizinische_1867-4735-4', '26120215_1987_02_21_01_482.tcf.xml-2-24']		4
Knotenpunkt	bluntschli_voelkerrecht_1868-505-6	2532889X_1970-04-02_01_150.tcf.xml-46-49	3.0	schubert_naturwissenschaft_1808-2614-51	4.0	2532889X_1958-11-28_01_014.tcf.xml-6-23	2.0			['schubert_naturwissenschaft_1808-2614-51', '2532889X_1970-04-02_01_150.tcf.xml-46-49', '2532889X_1958-11-28_01_014.tcf.xml-6-23']		3
Knotenpunkt	lehnert_seehaefen02_1892-669-22	2532889X_1965-01-30_01_172.tcf.xml-8-3	4.0	mohr_fachwerk02_1875-85-17	2.0	26120215_1980_10_04_01_096.tcf.xml-49-5	3.0			['2532889X_1965-01-30_01_172.tcf.xml-8-3', '26120215_1980_10_04_01_096.tcf.xml-49-5', 'mohr_fachwerk02_1875-85-17']		3
Knotenpunkt	schubert_naturwissenschaft_1808-2638-7			robert_griechische_1881-978-16	2.0	wundt_medizinische_1867-4735-4	3.0	schubert_naturwissenschaft_1808-2614-51	4.0	['schubert_naturwissenschaft_1808-2614-51', 'wundt_medizinische_1867-4735-4', 'robert_griechische_1881-978-16']		3
Knotenpunkt	marx_kapital01_1867-9505-91			wundt_medizinische_1867-4735-4	1.0	2532889X_1988-04-19_01_171.tcf.xml-10-17	2.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	3.0	['2532889X_1952-10-14_01_045.tcf.xml-56-28', '2532889X_1988-04-19_01_171.tcf.xml-10-17', 'wundt_medizinische_1867-4735-4']		3
Knotenpunkt	mueller_festigkeitslehre_1886-592-16			26120215_1946_07_27_01_116.tcf.xml-3-12	2.0	wundt_medizinische_1867-4735-4	4.0	26120215_1949_10_22_01_196.tcf.xml-4-12	3.0	['wundt_medizinische_1867-4735-4', '26120215_1949_10_22_01_196.tcf.xml-4-12', '26120215_1946_07_27_01_116.tcf.xml-3-12']		3
Knotenpunkt	mohr_fachwerk02_1875-108-4	mueller_festigkeitslehre_1886-368-4	4.0	2532889X_1985-02-22_01_025.tcf.xml-17-9	2.0	mohr_fachwerk02_1875-167-33	3.0			['mueller_festigkeitslehre_1886-368-4', 'mohr_fachwerk02_1875-167-33', '2532889X_1985-02-22_01_025.tcf.xml-17-9']		3
Knotenpunkt	mueller_festigkeitslehre_1886-260-20	ludwig_physiologie01_1852-3613-43	4.0			wundt_medizinische_1867-4070-8	3.0	2532889X_1956-09-04_01_123.tcf.xml-5-26	2.0	['ludwig_physiologie01_1852-3613-43', 'wundt_medizinische_1867-4070-8', '2532889X_1956-09-04_01_123.tcf.xml-5-26']		3
Knotenpunkt	mohr_fachwerk02_1875-131-82	2532889X_1988-04-19_01_171.tcf.xml-10-17	2.0			2532889X_1972-08-22_01_060.tcf.xml-8-11	3.0	mohr_fachwerk02_1875-85-17	4.0	['mohr_fachwerk02_1875-85-17', '2532889X_1972-08-22_01_060.tcf.xml-8-11', '2532889X_1988-04-19_01_171.tcf.xml-10-17']		3
Knotenpunkt	mohr_fachwerk02_1875-167-33			2532889X_1963-11-05_01_065.tcf.xml-52-11	3.0	2532889X_1985-09-04_01_084.tcf.xml-10-18	2.0	vischer_aesthetik030204_1857-1481-153	4.0	['vischer_aesthetik030204_1857-1481-153', '2532889X_1963-11-05_01_065.tcf.xml-52-11', '2532889X_1985-09-04_01_084.tcf.xml-10-18']		3
Knotenpunkt	schubert_naturwissenschaft_1808-2642-18	26120215_1966_09_18_01_339.tcf.xml-259-41	2.0	mohr_fachwerk01_1874-34-32	3.0	wundt_medizinische_1867-4089-20	4.0	2532889X_1958-11-27_01_040.tcf.xml-55-0	1.0	['wundt_medizinische_1867-4089-20', 'mohr_fachwerk01_1874-34-32', '26120215_1966_09_18_01_339.tcf.xml-259-41', '2532889X_1958-11-27_01_040.tcf.xml-55-0']		4
Knotenpunkt	mueller_festigkeitslehre_1886-490-3	mohr_fachwerk02_1875-108-4	4.0	bluntschli_voelkerrecht_1868-505-6	2.0	gottschall_poetik_1858-5961-15	3.0			['mohr_fachwerk02_1875-108-4', 'gottschall_poetik_1858-5961-15', 'bluntschli_voelkerrecht_1868-505-6']		3
Knotenpunkt	ludwig_physiologie01_1852-2873-2	mohr_fachwerk01_1874-150-3	3.0	mohr_fachwerk02_1875-126-43	4.0	26120215_1964_06_14_01_374.tcf.xml-45-14	2.0			['mohr_fachwerk02_1875-126-43', 'mohr_fachwerk01_1874-150-3', '26120215_1964_06_14_01_374.tcf.xml-45-14']		3
Knotenpunkt	marx_kapital01_1867-6290-31	2532889X_1985-02-22_01_025.tcf.xml-17-9	1.0	2532889X_1984-12-19_01_252.tcf.xml-27-2	2.0	2532889X_1958-11-30_01_011.tcf.xml-4-13	4.0	2532889X_1958-11-27_01_040.tcf.xml-55-0	3.0	['2532889X_1958-11-30_01_011.tcf.xml-4-13', '2532889X_1958-11-27_01_040.tcf.xml-55-0', '2532889X_1984-12-19_01_252.tcf.xml-27-2', '2532889X_1985-02-22_01_025.tcf.xml-17-9']		4
Knotenpunkt	mohr_fachwerk01_1874-34-32			schubert_naturwissenschaft_1808-2642-18	3.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	2.0	mueller_festigkeitslehre_1886-493-55	4.0	['mueller_festigkeitslehre_1886-493-55', 'schubert_naturwissenschaft_1808-2642-18', '2532889X_1952-10-14_01_045.tcf.xml-56-28']		3
Knotenpunkt	mueller_festigkeitslehre_1886-210-2	mohr_fachwerk01_1874-149-19	4.0	26120215_1970_05_29_01_258.tcf.xml-28-7	2.0			ludwig_physiologie01_1852-2873-2	3.0	['mohr_fachwerk01_1874-149-19', 'ludwig_physiologie01_1852-2873-2', '26120215_1970_05_29_01_258.tcf.xml-28-7']		3
Knotenpunkt	schubert_naturwissenschaft_1808-2610-16	2532889X_1984-04-16_01_184.tcf.xml-14-9	2.0	mueller_festigkeitslehre_1886-1881-15	4.0	lehnert_seehaefen01_1891-13281-14	3.0			['mueller_festigkeitslehre_1886-1881-15', 'lehnert_seehaefen01_1891-13281-14', '2532889X_1984-04-16_01_184.tcf.xml-14-9']		3
Knotenpunkt	lehnert_seehaefen02_1892-10288-17			2532889X_1968-08-28_01_175.tcf.xml-16-7	4.0	mohr_fachwerk02_1875-108-4	3.0	2532889X_1970-04-02_01_150.tcf.xml-46-49	2.0	['2532889X_1968-08-28_01_175.tcf.xml-16-7', 'mohr_fachwerk02_1875-108-4', '2532889X_1970-04-02_01_150.tcf.xml-46-49']		3
Knotenpunkt	mueller_festigkeitslehre_1886-368-4	26120215_1985_08_08_01_180.tcf.xml-27-1	2.0			2532889X_1972-08-22_01_060.tcf.xml-8-11	3.0	mohr_fachwerk02_1875-108-4	4.0	['mohr_fachwerk02_1875-108-4', '2532889X_1972-08-22_01_060.tcf.xml-8-11', '26120215_1985_08_08_01_180.tcf.xml-27-1']		3
Knotenpunkt	wundt_medizinische_1867-4089-20	mohr_fachwerk02_1875-126-24	4.0			2532889X_1981-09-18_01_203.tcf.xml-4-1	1.0	2532889X_1984-11-21_01_131.tcf.xml-22-14	2.0	['mohr_fachwerk02_1875-126-24', '2532889X_1984-11-21_01_131.tcf.xml-22-14', '2532889X_1981-09-18_01_203.tcf.xml-4-1']		3
Knotenpunkt	stein_handbuch_1870-6666-3	26120215_1980_10_04_01_096.tcf.xml-49-5	4.0	gottschall_poetik_1858-5961-15	2.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	3.0			['26120215_1980_10_04_01_096.tcf.xml-49-5', '2532889X_1952-10-14_01_045.tcf.xml-56-28', 'gottschall_poetik_1858-5961-15']		3
Knotenpunkt	schubert_naturwissenschaft_1808-2653-9	2532889X_1961-02-04_01_102.tcf.xml-32-9	2.0	schubert_naturwissenschaft_1808-2638-7	4.0			2532889X_1985-02-22_01_025.tcf.xml-17-9	3.0	['schubert_naturwissenschaft_1808-2638-7', '2532889X_1985-02-22_01_025.tcf.xml-17-9', '2532889X_1961-02-04_01_102.tcf.xml-32-9']		3
Knotenpunkt	wundt_medizinische_1867-4070-8			mueller_festigkeitslehre_1886-260-20	3.0	26120215_1948_06_19_01_181.tcf.xml-3-7	2.0	wundt_medizinische_1867-4735-4	4.0	['wundt_medizinische_1867-4735-4', 'mueller_festigkeitslehre_1886-260-20', '26120215_1948_06_19_01_181.tcf.xml-3-7']		3
Knotenpunkt	vischer_aesthetik030204_1857-1437-18	2532889X_1968-08-28_01_175.tcf.xml-16-7	1.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	2.0			marx_kapital01_1867-6290-31	3.0	['marx_kapital01_1867-6290-31', '2532889X_1952-10-14_01_045.tcf.xml-56-28', '2532889X_1968-08-28_01_175.tcf.xml-16-7']		3
Knotenpunkt	wundt_medizinische_1867-4735-4	ludwig_physiologie01_1852-2882-23	4.0	26120215_1985_03_02_01_101.tcf.xml-1-5	2.0	robert_griechische_1881-1228-67	1.0	mueller_festigkeitslehre_1886-96-20	3.0	['ludwig_physiologie01_1852-2882-23', 'mueller_festigkeitslehre_1886-96-20', '26120215_1985_03_02_01_101.tcf.xml-1-5', 'robert_griechische_1881-1228-67']		4
Knotenpunkt	mohr_fachwerk02_1875-85-17	wundt_medizinische_1867-4129-13	3.0	mueller_festigkeitslehre_1886-88-7	4.0	2532889X_1979-11-15_01_033.tcf.xml-3-4	2.0			['mueller_festigkeitslehre_1886-88-7', 'wundt_medizinische_1867-4129-13', '2532889X_1979-11-15_01_033.tcf.xml-3-4']		3
Knotenpunkt	gottschall_poetik_1858-5961-15	mohr_fachwerk02_1875-126-24	2.0	robert_griechische_1881-1128-27	4.0			mueller_festigkeitslehre_1886-361-32	3.0	['robert_griechische_1881-1128-27', 'mueller_festigkeitslehre_1886-361-32', 'mohr_fachwerk02_1875-126-24']		3
Knotenpunkt	ludwig_physiologie01_1852-2873-59	mueller_festigkeitslehre_1886-210-2	3.0	wundt_medizinische_1867-4735-4	4.0			2532889X_1963-04-03_01_066.tcf.xml-66-12	2.0	['wundt_medizinische_1867-4735-4', 'mueller_festigkeitslehre_1886-210-2', '2532889X_1963-04-03_01_066.tcf.xml-66-12']		3
Knotenpunkt	26120215_1962_12_13_01_063.tcf.xml-115-13	wundt_medizinische_1867-4755-67	2.0	wundt_medizinische_1867-1513-1	1.0	2532889X_1963-08-01_01_131.tcf.xml-34-8	3.0	2532889X_1963-04-03_01_066.tcf.xml-66-12	4.0	['2532889X_1963-04-03_01_066.tcf.xml-66-12', '2532889X_1963-08-01_01_131.tcf.xml-34-8', 'wundt_medizinische_1867-4755-67', 'wundt_medizinische_1867-1513-1']		4
Knotenpunkt	2532889X_1973-10-19_01_129.tcf.xml-6-18			26120215_1985_08_08_01_180.tcf.xml-27-1	3.0	2532889X_1973-03-29_01_375.tcf.xml-0-27	4.0	2532889X_1963-08-01_01_131.tcf.xml-34-8	2.0	['2532889X_1973-03-29_01_375.tcf.xml-0-27', '26120215_1985_08_08_01_180.tcf.xml-27-1', '2532889X_1963-08-01_01_131.tcf.xml-34-8']		3
Knotenpunkt	2532889X_1988-04-14_01_148.tcf.xml-1-12	26120215_1962_06_23_01_221.tcf.xml-6-4	4.0	ludwig_physiologie01_1852-2873-2	2.0	26120215_1980_10_04_01_096.tcf.xml-49-5	3.0			['26120215_1962_06_23_01_221.tcf.xml-6-4', '26120215_1980_10_04_01_096.tcf.xml-49-5', 'ludwig_physiologie01_1852-2873-2']		3
Knotenpunkt	2532889X_1967-12-24_01_160.tcf.xml-43-5	mohr_fachwerk01_1874-34-32	3.0	wundt_medizinische_1867-4735-4	2.0	2532889X_1988-04-19_01_171.tcf.xml-10-17	4.0			['2532889X_1988-04-19_01_171.tcf.xml-10-17', 'mohr_fachwerk01_1874-34-32', 'wundt_medizinische_1867-4735-4']		3
Knotenpunkt	2532889X_1954-10-28_01_055.tcf.xml-70-10			2532889X_1965-01-30_01_172.tcf.xml-8-3	4.0	2532889X_1972-08-22_01_060.tcf.xml-8-11	3.0	wundt_medizinische_1867-4735-4	2.0	['2532889X_1965-01-30_01_172.tcf.xml-8-3', '2532889X_1972-08-22_01_060.tcf.xml-8-11', 'wundt_medizinische_1867-4735-4']		3
Knotenpunkt	2532889X_1977-07-28_01_097.tcf.xml-5-39	mohr_fachwerk01_1874-127-20	1.0	2532889X_1988-04-19_01_171.tcf.xml-10-17	4.0	robert_griechische_1881-1128-27	2.0	2532889X_1970-06-06_01_1262.tcf.xml-11-40	3.0	['2532889X_1988-04-19_01_171.tcf.xml-10-17', '2532889X_1970-06-06_01_1262.tcf.xml-11-40', 'robert_griechische_1881-1128-27', 'mohr_fachwerk01_1874-127-20']		4
Knotenpunkt	2532889X_1984-11-21_01_131.tcf.xml-22-14	2532889X_1984-12-19_01_252.tcf.xml-27-2	2.0	2532889X_1971-04-10_01_351.tcf.xml-3-4	3.0	26120215_1979_03_22_01_240.tcf.xml-8-2	4.0			['26120215_1979_03_22_01_240.tcf.xml-8-2', '2532889X_1971-04-10_01_351.tcf.xml-3-4', '2532889X_1984-12-19_01_252.tcf.xml-27-2']		3
Knotenpunkt	2532889X_1963-08-01_01_131.tcf.xml-34-8			mueller_festigkeitslehre_1886-493-55	2.0	26120215_1980_10_04_01_096.tcf.xml-49-5	3.0	2532889X_1958-11-27_01_040.tcf.xml-55-0	4.0	['2532889X_1958-11-27_01_040.tcf.xml-55-0', '26120215_1980_10_04_01_096.tcf.xml-49-5', 'mueller_festigkeitslehre_1886-493-55']		3
Knotenpunkt	26120215_1985_08_08_01_180.tcf.xml-27-1	2532889X_1973-10-19_01_129.tcf.xml-6-18	3.0			2532889X_1963-02-05_01_006.tcf.xml-10-21	4.0	2532889X_1961-02-04_01_102.tcf.xml-32-9	2.0	['2532889X_1963-02-05_01_006.tcf.xml-10-21', '2532889X_1973-10-19_01_129.tcf.xml-6-18', '2532889X_1961-02-04_01_102.tcf.xml-32-9']		3
Knotenpunkt	2532889X_1985-01-03_01_174.tcf.xml-17-1	2532889X_1965-01-30_01_172.tcf.xml-8-3	4.0	2532889X_1988-04-19_01_171.tcf.xml-10-17	3.0	wundt_medizinische_1867-4735-4	2.0			['2532889X_1965-01-30_01_172.tcf.xml-8-3', '2532889X_1988-04-19_01_171.tcf.xml-10-17', 'wundt_medizinische_1867-4735-4']		3
Knotenpunkt	2532889X_1973-07-17_01_188.tcf.xml-64-4	mohr_fachwerk02_1875-108-4	2.0	wundt_medizinische_1867-1513-1	3.0			2532889X_1965-01-30_01_172.tcf.xml-8-3	4.0	['2532889X_1965-01-30_01_172.tcf.xml-8-3', 'wundt_medizinische_1867-1513-1', 'mohr_fachwerk02_1875-108-4']		3
Knotenpunkt	26120215_1949_10_22_01_196.tcf.xml-4-12	mueller_festigkeitslehre_1886-592-16	3.0	2532889X_1970-04-02_01_150.tcf.xml-46-49	2.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	4.0			['2532889X_1952-10-14_01_045.tcf.xml-56-28', 'mueller_festigkeitslehre_1886-592-16', '2532889X_1970-04-02_01_150.tcf.xml-46-49']		3
Knotenpunkt	2532889X_1963-02-05_01_006.tcf.xml-10-21	26120215_1987_02_21_01_482.tcf.xml-2-24	4.0			2532889X_1972-08-22_01_060.tcf.xml-8-11	2.0	2532889X_1968-08-28_01_175.tcf.xml-16-7	3.0	['26120215_1987_02_21_01_482.tcf.xml-2-24', '2532889X_1968-08-28_01_175.tcf.xml-16-7', '2532889X_1972-08-22_01_060.tcf.xml-8-11']		3
Knotenpunkt	26120215_1973_04_09_01_003.tcf.xml-5-19	2532889X_1985-02-22_01_025.tcf.xml-17-9	4.0	schubert_naturwissenschaft_1808-2638-7	2.0	2532889X_1968-08-28_01_175.tcf.xml-16-7	3.0			['2532889X_1985-02-22_01_025.tcf.xml-17-9', '2532889X_1968-08-28_01_175.tcf.xml-16-7', 'schubert_naturwissenschaft_1808-2638-7']		3
Knotenpunkt	26120215_1970_05_29_01_258.tcf.xml-28-7	26120215_1980_10_04_01_096.tcf.xml-49-5	4.0			2532889X_1965-01-30_01_172.tcf.xml-8-3	3.0	mueller_festigkeitslehre_1886-210-2	2.0	['26120215_1980_10_04_01_096.tcf.xml-49-5', '2532889X_1965-01-30_01_172.tcf.xml-8-3', 'mueller_festigkeitslehre_1886-210-2']		3
Knotenpunkt	2532889X_1951-12-29_01_058.tcf.xml-16-4	2532889X_1958-11-30_01_011.tcf.xml-4-13	4.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	2.0	2532889X_1970-04-02_01_150.tcf.xml-46-49	3.0	marx_kapital01_1867-6290-31	1.0	['2532889X_1958-11-30_01_011.tcf.xml-4-13', '2532889X_1970-04-02_01_150.tcf.xml-46-49', '2532889X_1952-10-14_01_045.tcf.xml-56-28', 'marx_kapital01_1867-6290-31']		4
Knotenpunkt	2532889X_1990-07-30_01_020.tcf.xml-4-11			26120215_1980_10_04_01_096.tcf.xml-49-5	4.0	mueller_festigkeitslehre_1886-494-22	2.0	schubert_naturwissenschaft_1808-2638-7	3.0	['26120215_1980_10_04_01_096.tcf.xml-49-5', 'schubert_naturwissenschaft_1808-2638-7', 'mueller_festigkeitslehre_1886-494-22']		3
Knotenpunkt	26120215_1989_01_09_01_036.tcf.xml-43-4	mohr_fachwerk02_1875-98-22	2.0	26120215_1980_10_04_01_096.tcf.xml-49-5	3.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	4.0			['2532889X_1952-10-14_01_045.tcf.xml-56-28', '26120215_1980_10_04_01_096.tcf.xml-49-5', 'mohr_fachwerk02_1875-98-22']		3
Knotenpunkt	2532889X_1966-09-18_01_163.tcf.xml-263-42	mohr_fachwerk01_1874-149-19	2.0	2532889X_1972-08-22_01_060.tcf.xml-8-11	3.0	2532889X_1952-10-14_01_045.tcf.xml-56-28	4.0			['2532889X_1952-10-14_01_045.tcf.xml-56-28', '2532889X_1972-08-22_01_060.tcf.xml-8-11', 'mohr_fachwerk01_1874-149-19']		3
Knotenpunkt	2532889X_1970-04-02_01_150.tcf.xml-46-49			bluntschli_voelkerrecht_1868-505-6	3.0	wundt_medizinische_1867-4735-4	2.0	2532889X_1961-02-04_01_102.tcf.xml-32-9	4.0	['2532889X_1961-02-04_01_102.tcf.xml-32-9', 'bluntschli_voelkerrecht_1868-505-6', 'wundt_medizinische_1867-4735-4']		3
