lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
abdecken	silberer_traber_1883-600-30			2532889X_1978-07-01_01_233.tcf.xml-9-6	3.0	26120215_1966_08_24_01_105.tcf.xml-13-10	1.0	dickens_weihnachtsabend_1844-903-11	2.0	['2532889X_1978-07-01_01_233.tcf.xml-9-6', 'dickens_weihnachtsabend_1844-903-11', '26120215_1966_08_24_01_105.tcf.xml-13-10']		3
abdecken	wanderley_bauconstructionslehre02_1878-2114-50	26120215_1970_01_06_01_071.tcf.xml-12-12	1.0	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	wanderley_bauconstructionslehre02_1878-4577-74	4.0			['wanderley_bauconstructionslehre02_1878-4577-74', '2532889X_1983-05-14_01_107.tcf.xml-29-16', '26120215_1970_01_06_01_071.tcf.xml-12-12']		3
abdecken	wanderley_bauconstructionslehre01_1877-1292-25	26120215_1978_03_18_01_155.tcf.xml-9-13	2.0	26120215_1980_01_19_01_138.tcf.xml-31-8	4.0			goethe_leben01_1811-2459-6	1.0	['26120215_1980_01_19_01_138.tcf.xml-31-8', '26120215_1978_03_18_01_155.tcf.xml-9-13', 'goethe_leben01_1811-2459-6']		3
abdecken	dronke_polizeigeschichten_1846-1549-12	26120215_1977_12_24_01_142.tcf.xml-27-41	4.0	munzinger_japaner_1898-448-4	3.0	2532889X_1971-12-31_01_016.tcf.xml-9-26	1.0	hauptmann_henschel_1899-268-9	2.0	['26120215_1977_12_24_01_142.tcf.xml-27-41', 'munzinger_japaner_1898-448-4', 'hauptmann_henschel_1899-268-9', '2532889X_1971-12-31_01_016.tcf.xml-9-26']		4
abdecken	goethe_leben01_1811-2459-6	2532889X_1962-01-24_01_024.tcf.xml-27-17	4.0			munzinger_japaner_1898-448-4	3.0	wanderley_bauconstructionslehre02_1878-4577-74	1.0	['2532889X_1962-01-24_01_024.tcf.xml-27-17', 'munzinger_japaner_1898-448-4', 'wanderley_bauconstructionslehre02_1878-4577-74']		3
abdecken	boerne_paris03_1833-917-12	nn_nrhz296_1849-189-4	1.0	nn_maehrisches71_1886-490-16	3.0	2532889X_1980-12-03_01_045.tcf.xml-3-41	2.0			['nn_maehrisches71_1886-490-16', '2532889X_1980-12-03_01_045.tcf.xml-3-41', 'nn_nrhz296_1849-189-4']		3
abdecken	beck_eisen03_1897-5262-12			2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	ledebur_eisenhuettenkunde_1884-1403-11	4.0	dickens_weihnachtsabend_1844-903-11	1.0	['ledebur_eisenhuettenkunde_1884-1403-11', '2532889X_1983-05-14_01_107.tcf.xml-29-16', 'dickens_weihnachtsabend_1844-903-11']		3
abdecken	brehm_thierleben01_1864-2955-29	munzinger_japaner_1898-448-4	3.0	ledebur_eisenhuettenkunde_1884-1403-11	1.0	26120215_1967_07_24_01_017.tcf.xml-11-13	4.0	hauptmann_henschel_1899-268-9	2.0	['26120215_1967_07_24_01_017.tcf.xml-11-13', 'munzinger_japaner_1898-448-4', 'hauptmann_henschel_1899-268-9', 'ledebur_eisenhuettenkunde_1884-1403-11']		4
abdecken	becker_arbeiter_1860-165-24			goethe_leben01_1811-2459-6	4.0	2532889X_1980-12-03_01_045.tcf.xml-3-41	1.0	dronke_polizeigeschichten_1846-1549-12	3.0	['goethe_leben01_1811-2459-6', 'dronke_polizeigeschichten_1846-1549-12', '2532889X_1980-12-03_01_045.tcf.xml-3-41']		3
abdecken	menzel_maurer_1847-4283-17	ledebur_eisenhuettenkunde_1884-5694-22	4.0			2532889X_1969-01-05_01_148.tcf.xml-10-22	2.0	brunn_griechen01_1853-2853-32	1.0	['ledebur_eisenhuettenkunde_1884-5694-22', '2532889X_1969-01-05_01_148.tcf.xml-10-22', 'brunn_griechen01_1853-2853-32']		3
abdecken	munzinger_japaner_1898-448-4	wanderley_bauconstructionslehre02_1878-4577-74	1.0	wanderley_bauconstructionslehre01_1877-2488-7	4.0	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	goethe_leben01_1811-2459-6	3.0	['wanderley_bauconstructionslehre01_1877-2488-7', 'goethe_leben01_1811-2459-6', '2532889X_1983-05-14_01_107.tcf.xml-29-16', 'wanderley_bauconstructionslehre02_1878-4577-74']		4
abdecken	dickens_weihnachtsabend_1844-903-11	ledebur_eisenhuettenkunde_1884-12929-25	2.0	ledebur_eisenhuettenkunde_1884-5694-22	1.0	2532889X_1977-07-23_01_321.tcf.xml-3-11	3.0			['2532889X_1977-07-23_01_321.tcf.xml-3-11', 'ledebur_eisenhuettenkunde_1884-12929-25', 'ledebur_eisenhuettenkunde_1884-5694-22']		3
abdecken	strauss_jesus02_1836-788-64	beck_eisen02_1895-16179-3	1.0			nn_nrhz105_1848-528-34	4.0	26120215_1977_09_14_01_138.tcf.xml-7-11	3.0	['nn_nrhz105_1848-528-34', '26120215_1977_09_14_01_138.tcf.xml-7-11', 'beck_eisen02_1895-16179-3']		3
abdecken	brunn_griechen01_1853-2853-32	2532889X_1971-12-31_01_016.tcf.xml-9-26	1.0	26120215_1978_03_18_01_155.tcf.xml-9-13	2.0	brehm_thierleben01_1864-2955-29	3.0	26120215_1970_01_06_01_071.tcf.xml-12-12	4.0	['26120215_1970_01_06_01_071.tcf.xml-12-12', 'brehm_thierleben01_1864-2955-29', '26120215_1978_03_18_01_155.tcf.xml-9-13', '2532889X_1971-12-31_01_016.tcf.xml-9-26']		4
abdecken	hauptmann_henschel_1899-268-9	dronke_polizeigeschichten_1846-1549-12	2.0	ledebur_eisenhuettenkunde_1884-6688-5	1.0			menzel_maurer_1847-5350-32	4.0	['menzel_maurer_1847-5350-32', 'dronke_polizeigeschichten_1846-1549-12', 'ledebur_eisenhuettenkunde_1884-6688-5']		3
abdecken	ledebur_eisenhuettenkunde_1884-1393-20	wanderley_bauconstructionslehre02_1878-4577-74	4.0	26120215_1963_10_03_01_130.tcf.xml-21-10	2.0	26120215_1960_07_17_01_533.tcf.xml-19-26	3.0			['wanderley_bauconstructionslehre02_1878-4577-74', '26120215_1960_07_17_01_533.tcf.xml-19-26', '26120215_1963_10_03_01_130.tcf.xml-21-10']		3
abdecken	beck_eisen03_1897-10544-29	26120215_1970_01_06_01_071.tcf.xml-12-12	1.0			ledebur_eisenhuettenkunde_1884-5694-22	4.0	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	['ledebur_eisenhuettenkunde_1884-5694-22', '2532889X_1983-05-14_01_107.tcf.xml-29-16', '26120215_1970_01_06_01_071.tcf.xml-12-12']		3
abdecken	ledebur_eisenhuettenkunde_1884-6836-46	2532889X_1982-02-06_01_272.tcf.xml-8-23	4.0			wanderley_bauconstructionslehre02_1878-4577-74	3.0	26120215_1974_02_26_01_130.tcf.xml-6-47	2.0	['2532889X_1982-02-06_01_272.tcf.xml-8-23', 'wanderley_bauconstructionslehre02_1878-4577-74', '26120215_1974_02_26_01_130.tcf.xml-6-47']		3
abdecken	menzel_maurer_1847-4284-5	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	becker_arbeiter_1860-165-24	1.0	26120215_1966_08_24_01_105.tcf.xml-13-10	4.0			['26120215_1966_08_24_01_105.tcf.xml-13-10', '2532889X_1983-05-14_01_107.tcf.xml-29-16', 'becker_arbeiter_1860-165-24']		3
abdecken	ledebur_eisenhuettenkunde_1884-6688-5	26120215_1966_08_24_01_105.tcf.xml-13-10	4.0	2532889X_1990-05-16_01_087.tcf.xml-235-35	2.0	hauptmann_henschel_1899-268-9	1.0			['26120215_1966_08_24_01_105.tcf.xml-13-10', '2532889X_1990-05-16_01_087.tcf.xml-235-35', 'hauptmann_henschel_1899-268-9']		3
abdecken	ledebur_eisenhuettenkunde_1884-12929-25	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	dronke_polizeigeschichten_1846-1549-12	1.0			polenz_buettnerbauer_1895-6066-22	4.0	['polenz_buettnerbauer_1895-6066-22', '2532889X_1983-05-14_01_107.tcf.xml-29-16', 'dronke_polizeigeschichten_1846-1549-12']		3
abdecken	ledebur_eisenhuettenkunde_1884-5879-22	nn_nrhz296_1849-189-4	1.0			26120215_1966_08_24_01_105.tcf.xml-13-10	4.0	26120215_1976_01_10_01_404.tcf.xml-4-28	2.0	['26120215_1966_08_24_01_105.tcf.xml-13-10', '26120215_1976_01_10_01_404.tcf.xml-4-28', 'nn_nrhz296_1849-189-4']		3
abdecken	2532889X_1978-07-01_01_233.tcf.xml-9-6	ledebur_eisenhuettenkunde_1884-5694-22	4.0	silberer_traber_1883-600-30	3.0	26120215_1976_01_10_01_404.tcf.xml-4-28	2.0	nn_nrhz296_1849-189-4	1.0	['ledebur_eisenhuettenkunde_1884-5694-22', 'silberer_traber_1883-600-30', '26120215_1976_01_10_01_404.tcf.xml-4-28', 'nn_nrhz296_1849-189-4']		4
abdecken	2532889X_1990-08-09_01_135.tcf.xml-199-36	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0			munzinger_japaner_1898-448-4	1.0	2532889X_1966-02-13_01_235.tcf.xml-6-18	2.0	['26120215_1978_03_18_01_155.tcf.xml-9-13', '2532889X_1966-02-13_01_235.tcf.xml-6-18', 'munzinger_japaner_1898-448-4']		3
abdecken	2532889X_1978-08-11_01_093.tcf.xml-25-26	wanderley_bauconstructionslehre02_1878-4577-74	2.0	2532889X_1984-03-07_01_115.tcf.xml-22-26	3.0	26120215_1977_09_14_01_138.tcf.xml-7-11	1.0	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0	['26120215_1978_03_18_01_155.tcf.xml-9-13', '2532889X_1984-03-07_01_115.tcf.xml-22-26', 'wanderley_bauconstructionslehre02_1878-4577-74', '26120215_1977_09_14_01_138.tcf.xml-7-11']		4
abdecken	26120215_1966_05_07_01_285.tcf.xml-15-13	26120215_1976_01_10_01_404.tcf.xml-4-28	2.0	brehm_thierleben01_1864-2955-29	1.0	26120215_1977_09_14_01_138.tcf.xml-7-11	4.0	silberer_traber_1883-600-30	3.0	['26120215_1977_09_14_01_138.tcf.xml-7-11', 'silberer_traber_1883-600-30', '26120215_1976_01_10_01_404.tcf.xml-4-28', 'brehm_thierleben01_1864-2955-29']		4
abdecken	26120215_1987_11_19_01_144.tcf.xml-14-13	nn_nrhz105_1848-528-34	1.0	26120215_1970_03_13_01_318.tcf.xml-6-20	2.0	26120215_1966_08_24_01_105.tcf.xml-13-10	4.0			['26120215_1966_08_24_01_105.tcf.xml-13-10', '26120215_1970_03_13_01_318.tcf.xml-6-20', 'nn_nrhz105_1848-528-34']		3
abdecken	26120215_1970_01_06_01_071.tcf.xml-12-12	26120215_1990_05_03_01_342.tcf.xml-390-28	2.0	hauptmann_henschel_1899-268-9	4.0	beck_eisen03_1897-10544-29	1.0	boerne_paris03_1833-917-12	3.0	['hauptmann_henschel_1899-268-9', 'boerne_paris03_1833-917-12', '26120215_1990_05_03_01_342.tcf.xml-390-28', 'beck_eisen03_1897-10544-29']		4
abdecken	26120215_1966_08_24_01_105.tcf.xml-13-10	wanderley_bauconstructionslehre02_1878-4862-11	4.0	2532889X_1968-09-17_01_189.tcf.xml-60-35	2.0	ledebur_eisenhuettenkunde_1884-5694-22	3.0	menzel_maurer_1847-5350-32	1.0	['wanderley_bauconstructionslehre02_1878-4862-11', 'ledebur_eisenhuettenkunde_1884-5694-22', '2532889X_1968-09-17_01_189.tcf.xml-60-35', 'menzel_maurer_1847-5350-32']		4
abdecken	2532889X_1986-03-08_01_151.tcf.xml-14-10	2532889X_1985-04-01_01_092.tcf.xml-3-8	4.0	ledebur_eisenhuettenkunde_1884-1403-11	3.0	2532889X_1963-05-11_01_043.tcf.xml-39-20	2.0	2532889X_1962-01-24_01_024.tcf.xml-27-17	1.0	['2532889X_1985-04-01_01_092.tcf.xml-3-8', 'ledebur_eisenhuettenkunde_1884-1403-11', '2532889X_1963-05-11_01_043.tcf.xml-39-20', '2532889X_1962-01-24_01_024.tcf.xml-27-17']		4
abdecken	2532889X_1957-06-27_01_106.tcf.xml-40-20	26120215_1990_01_23_01_239.tcf.xml-15-20	3.0	26120215_1990_05_03_01_342.tcf.xml-390-28	4.0			26120215_1966_08_24_01_105.tcf.xml-13-10	2.0	['26120215_1990_05_03_01_342.tcf.xml-390-28', '26120215_1990_01_23_01_239.tcf.xml-15-20', '26120215_1966_08_24_01_105.tcf.xml-13-10']		3
abdecken	26120215_1981_08_01_01_316.tcf.xml-22-21	2532889X_1984-01-05_01_103.tcf.xml-24-11	2.0	ledebur_eisenhuettenkunde_1884-5694-22	4.0	beck_eisen02_1895-16179-3	3.0			['ledebur_eisenhuettenkunde_1884-5694-22', 'beck_eisen02_1895-16179-3', '2532889X_1984-01-05_01_103.tcf.xml-24-11']		3
abdecken	2532889X_1963-05-11_01_043.tcf.xml-39-20	2532889X_1990-10-03_01_102.tcf.xml-3-8	4.0			2532889X_1983-05-14_01_107.tcf.xml-29-16	3.0	2532889X_1986-03-08_01_151.tcf.xml-14-10	2.0	['2532889X_1990-10-03_01_102.tcf.xml-3-8', '2532889X_1983-05-14_01_107.tcf.xml-29-16', '2532889X_1986-03-08_01_151.tcf.xml-14-10']		3
abdecken	26120215_1980_01_19_01_138.tcf.xml-31-8	2532889X_1987-01-17_01_199.tcf.xml-9-48	1.0			polenz_buettnerbauer_1895-6066-22	4.0	wanderley_bauconstructionslehre02_1878-4577-74	3.0	['polenz_buettnerbauer_1895-6066-22', 'wanderley_bauconstructionslehre02_1878-4577-74', '2532889X_1987-01-17_01_199.tcf.xml-9-48']		3
abdecken	26120215_1948_03_05_01_025.tcf.xml-8-27	2532889X_1953-02-10_01_044.tcf.xml-10-21	4.0	boerne_paris03_1833-917-12	1.0			ledebur_eisenhuettenkunde_1884-5694-22	2.0	['2532889X_1953-02-10_01_044.tcf.xml-10-21', 'ledebur_eisenhuettenkunde_1884-5694-22', 'boerne_paris03_1833-917-12']		3
abdecken	2532889X_1987-01-17_01_199.tcf.xml-9-48	polenz_buettnerbauer_1895-6066-22	2.0	26120215_1980_01_19_01_138.tcf.xml-31-8	1.0	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0			['26120215_1978_03_18_01_155.tcf.xml-9-13', 'polenz_buettnerbauer_1895-6066-22', '26120215_1980_01_19_01_138.tcf.xml-31-8']		3
abdecken	26120215_1963_10_03_01_130.tcf.xml-21-10			ledebur_eisenhuettenkunde_1884-1393-20	2.0	2532889X_1977-07-23_01_321.tcf.xml-3-11	1.0	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0	['26120215_1978_03_18_01_155.tcf.xml-9-13', 'ledebur_eisenhuettenkunde_1884-1393-20', '2532889X_1977-07-23_01_321.tcf.xml-3-11']		3
abdecken	26120215_1962_04_15_01_322.tcf.xml-28-12	2532889X_1966-02-13_01_235.tcf.xml-6-18	4.0			26120215_1966_08_24_01_105.tcf.xml-13-10	3.0	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	['2532889X_1966-02-13_01_235.tcf.xml-6-18', '26120215_1966_08_24_01_105.tcf.xml-13-10', '2532889X_1983-05-14_01_107.tcf.xml-29-16']		3
abdecken	2532889X_1983-05-14_01_107.tcf.xml-29-16	beck_eisen03_1897-10544-29	2.0	2532889X_1982-04-28_01_050.tcf.xml-8-40	4.0	2532889X_1963-05-11_01_043.tcf.xml-39-20	3.0	2532889X_1977-07-23_01_321.tcf.xml-3-11	1.0	['2532889X_1982-04-28_01_050.tcf.xml-8-40', '2532889X_1963-05-11_01_043.tcf.xml-39-20', 'beck_eisen03_1897-10544-29', '2532889X_1977-07-23_01_321.tcf.xml-3-11']		4
abdecken	26120215_1965_08_08_01_392.tcf.xml-2-25	26120215_1965_02_07_01_253.tcf.xml-14-17	2.0	26120215_1966_08_24_01_105.tcf.xml-13-10	3.0	boerne_paris03_1833-917-12	1.0			['26120215_1966_08_24_01_105.tcf.xml-13-10', '26120215_1965_02_07_01_253.tcf.xml-14-17', 'boerne_paris03_1833-917-12']		3
abdecken	26120215_1965_10_20_01_060.tcf.xml-30-26	2532889X_1977-11-23_01_174.tcf.xml-33-47	3.0	26120215_1978_08_10_01_344.tcf.xml-18-16	2.0	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0			['26120215_1978_03_18_01_155.tcf.xml-9-13', '2532889X_1977-11-23_01_174.tcf.xml-33-47', '26120215_1978_08_10_01_344.tcf.xml-18-16']		3
abdecken	26120215_1977_11_17_01_092.tcf.xml-6-8	26120215_1966_08_24_01_105.tcf.xml-13-10	4.0	2532889X_1984-03-07_01_115.tcf.xml-22-26	1.0			26120215_1978_03_18_01_155.tcf.xml-9-13	2.0	['26120215_1966_08_24_01_105.tcf.xml-13-10', '26120215_1978_03_18_01_155.tcf.xml-9-13', '2532889X_1984-03-07_01_115.tcf.xml-22-26']		3
abdecken	26120215_1960_07_17_01_533.tcf.xml-19-26	26120215_1985_11_09_01_212.tcf.xml-19-13	4.0	2532889X_1980-12-03_01_045.tcf.xml-3-41	2.0			ledebur_eisenhuettenkunde_1884-1393-20	3.0	['26120215_1985_11_09_01_212.tcf.xml-19-13', 'ledebur_eisenhuettenkunde_1884-1393-20', '2532889X_1980-12-03_01_045.tcf.xml-3-41']		3
abdecken	2532889X_1975-05-03_01_099.tcf.xml-5-20	silberer_traber_1883-600-30	1.0	brehm_thierleben01_1864-2955-29	3.0			26120215_1988_07_06_01_125.tcf.xml-3-19	4.0	['26120215_1988_07_06_01_125.tcf.xml-3-19', 'brehm_thierleben01_1864-2955-29', 'silberer_traber_1883-600-30']		3
abdecken	2532889X_1975-10-25_01_181.tcf.xml-9-26	2532889X_1955-01-08_01_051.tcf.xml-8-26	3.0	2532889X_1983-05-14_01_107.tcf.xml-29-16	2.0	2532889X_1986-03-08_01_151.tcf.xml-14-10	4.0	26120215_1966_05_07_01_285.tcf.xml-15-13	1.0	['2532889X_1986-03-08_01_151.tcf.xml-14-10', '2532889X_1955-01-08_01_051.tcf.xml-8-26', '2532889X_1983-05-14_01_107.tcf.xml-29-16', '26120215_1966_05_07_01_285.tcf.xml-15-13']		4
abdecken	26120215_1990_05_03_01_342.tcf.xml-390-28	menzel_maurer_1847-4283-17	2.0	2532889X_1974-07-30_01_113.tcf.xml-14-25	4.0	26120215_1972_04_12_01_301.tcf.xml-3-19	3.0	dronke_polizeigeschichten_1846-1549-12	1.0	['2532889X_1974-07-30_01_113.tcf.xml-14-25', '26120215_1972_04_12_01_301.tcf.xml-3-19', 'menzel_maurer_1847-4283-17', 'dronke_polizeigeschichten_1846-1549-12']		4
abdecken	2532889X_1963-11-29_01_049.tcf.xml-63-83	26120215_1970_01_06_01_071.tcf.xml-12-12	1.0			ledebur_eisenhuettenkunde_1884-5694-22	2.0	26120215_1972_04_12_01_301.tcf.xml-3-19	4.0	['26120215_1972_04_12_01_301.tcf.xml-3-19', 'ledebur_eisenhuettenkunde_1884-5694-22', '26120215_1970_01_06_01_071.tcf.xml-12-12']		3
abdecken	2532889X_1980-12-03_01_045.tcf.xml-3-41	2532889X_1962-01-24_01_024.tcf.xml-27-17	1.0	26120215_1960_07_17_01_533.tcf.xml-19-26	2.0			26120215_1976_01_10_01_404.tcf.xml-4-28	3.0	['26120215_1976_01_10_01_404.tcf.xml-4-28', '26120215_1960_07_17_01_533.tcf.xml-19-26', '2532889X_1962-01-24_01_024.tcf.xml-27-17']		3
abdecken	2532889X_1977-08-29_01_023.tcf.xml-5-10			polenz_buettnerbauer_1895-6066-22	2.0	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	brunn_griechen01_1853-2853-32	1.0	['2532889X_1983-05-14_01_107.tcf.xml-29-16', 'polenz_buettnerbauer_1895-6066-22', 'brunn_griechen01_1853-2853-32']		3
abdecken	2532889X_1976-12-10_01_056.tcf.xml-141-28			wanderley_bauconstructionslehre02_1878-4577-74	2.0	ledebur_eisenhuettenkunde_1884-6688-5	1.0	2532889X_1983-05-14_01_107.tcf.xml-29-16	4.0	['2532889X_1983-05-14_01_107.tcf.xml-29-16', 'wanderley_bauconstructionslehre02_1878-4577-74', 'ledebur_eisenhuettenkunde_1884-6688-5']		3
abdecken	26120215_1976_01_10_01_404.tcf.xml-4-28	26120215_1965_10_20_01_060.tcf.xml-30-26	4.0	2532889X_1980-12-03_01_045.tcf.xml-3-41	3.0	wanderley_bauconstructionslehre02_1878-4882-12	2.0			['26120215_1965_10_20_01_060.tcf.xml-30-26', '2532889X_1980-12-03_01_045.tcf.xml-3-41', 'wanderley_bauconstructionslehre02_1878-4882-12']		3
abdecken	26120215_1973_03_06_01_146.tcf.xml-54-10	26120215_1978_03_18_01_155.tcf.xml-9-13	4.0	2532889X_1971-12-31_01_016.tcf.xml-9-26	3.0			wanderley_bauconstructionslehre01_1877-1526-77	2.0	['26120215_1978_03_18_01_155.tcf.xml-9-13', '2532889X_1971-12-31_01_016.tcf.xml-9-26', 'wanderley_bauconstructionslehre01_1877-1526-77']		3
abdecken	26120215_1967_06_17_01_056.tcf.xml-9-32			goethe_leben01_1811-2459-6	1.0	26120215_1966_05_07_01_285.tcf.xml-15-13	2.0	26120215_1990_05_03_01_342.tcf.xml-390-28	3.0	['26120215_1990_05_03_01_342.tcf.xml-390-28', '26120215_1966_05_07_01_285.tcf.xml-15-13', 'goethe_leben01_1811-2459-6']		3
abdecken	2532889X_1984-03-07_01_115.tcf.xml-22-26	wanderley_bauconstructionslehre02_1878-1492-27	2.0	2532889X_1968-09-17_01_189.tcf.xml-60-35	4.0	nn_maehrisches71_1886-490-16	1.0	26120215_1990_05_03_01_342.tcf.xml-390-28	3.0	['2532889X_1968-09-17_01_189.tcf.xml-60-35', '26120215_1990_05_03_01_342.tcf.xml-390-28', 'wanderley_bauconstructionslehre02_1878-1492-27', 'nn_maehrisches71_1886-490-16']		4
