lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
vorliegen	buri_causalitaet_1873-253-7			buri_causalitaet_1873-571-22	4.0	ranke_reformation05_1843-4291-20	2.0	2532889X_1984-07-28_01_108.tcf.xml-5-15	3.0	['buri_causalitaet_1873-571-22', '2532889X_1984-07-28_01_108.tcf.xml-5-15', 'ranke_reformation05_1843-4291-20']		3
vorliegen	nn_maehrisches29_1887-161-17			riegl_stilfragen_1893-1272-44	4.0	2532889X_1964-03-09_01_137.tcf.xml-56-41	2.0	2532889X_1962-03-26_01_043.tcf.xml-5-19	3.0	['riegl_stilfragen_1893-1272-44', '2532889X_1962-03-26_01_043.tcf.xml-5-19', '2532889X_1964-03-09_01_137.tcf.xml-56-41']		3
vorliegen	2532889X_1949-11-05_01_047.tcf.xml-21-12	2532889X_1962-03-26_01_043.tcf.xml-5-19	3.0	berg_ostasien04_1873-5197-22	4.0	steinthal_grammatik_1855-4878-23	2.0			['berg_ostasien04_1873-5197-22', '2532889X_1962-03-26_01_043.tcf.xml-5-19', 'steinthal_grammatik_1855-4878-23']		3
vorliegen	26120215_1957_06_08_01_103.tcf.xml-3-21			2532889X_1962-03-26_01_043.tcf.xml-5-19	3.0	virchow_cellularpathologie_1858-1591-49	2.0	2532889X_1949-11-05_01_047.tcf.xml-21-12	4.0	['2532889X_1949-11-05_01_047.tcf.xml-21-12', '2532889X_1962-03-26_01_043.tcf.xml-5-19', 'virchow_cellularpathologie_1858-1591-49']		3
vorliegen	2532889X_1952-02-26_01_042.tcf.xml-44-5	2532889X_1984-07-28_01_108.tcf.xml-5-15	4.0	vischer_aesthetik0201_1847-1026-17	3.0			fontane_brandenburg02_1863-2752-16	2.0	['2532889X_1984-07-28_01_108.tcf.xml-5-15', 'vischer_aesthetik0201_1847-1026-17', 'fontane_brandenburg02_1863-2752-16']		3
vorliegen	26120215_1975_10_22_01_007.tcf.xml-40-27	2532889X_1949-11-05_01_047.tcf.xml-21-12	4.0	ledebur_eisenhuettenkunde_1884-8165-41	2.0			26120215_1949_09_23_01_051.tcf.xml-2-15	3.0	['2532889X_1949-11-05_01_047.tcf.xml-21-12', '26120215_1949_09_23_01_051.tcf.xml-2-15', 'ledebur_eisenhuettenkunde_1884-8165-41']		3
vorliegen	26120215_1973_02_02_01_043.tcf.xml-12-12	chamberlain_grundlagen01_1899-5766-43	3.0	liszt_reichsstrafrecht_1881-2579-35	2.0			carus_zoologie_1872-3302-68	4.0	['carus_zoologie_1872-3302-68', 'chamberlain_grundlagen01_1899-5766-43', 'liszt_reichsstrafrecht_1881-2579-35']		3
vorliegen	2532889X_1972-09-14_01_106.tcf.xml-4-6	chamberlain_grundlagen02_1899-850-8	4.0	2532889X_1969-09-06_01_311.tcf.xml-11-21	3.0	ledebur_eisenhuettenkunde_1884-8165-41	2.0			['chamberlain_grundlagen02_1899-850-8', '2532889X_1969-09-06_01_311.tcf.xml-11-21', 'ledebur_eisenhuettenkunde_1884-8165-41']		3
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	schroeder_logik01_1890-8105-66	4.0	nn_maehrisches29_1887-161-17	2.0	rumohr_forschungen01_1827-1800-39	3.0			['schroeder_logik01_1890-8105-66', 'rumohr_forschungen01_1827-1800-39', 'nn_maehrisches29_1887-161-17']		3
vorliegen	26120215_1947_07_20_01_213.tcf.xml-32-23			2532889X_1972-11-11_01_190.tcf.xml-3-11	3.0	carus_zoologie_1872-3302-68	2.0	2532889X_1979-11-10_01_146.tcf.xml-9-14	4.0	['2532889X_1979-11-10_01_146.tcf.xml-9-14', '2532889X_1972-11-11_01_190.tcf.xml-3-11', 'carus_zoologie_1872-3302-68']		3
