lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment
vorliegen	2532889X_1962-07-20_01_006.tcf.xml-18-13	2532889X_1969-09-06_01_311.tcf.xml-11-21	Die DDR-Regierung habe ihre Haltung in einem Memorandum präzisiert, das den Delegierten vorliege, erklärte Dr. Hajek.	Hermann Gautier: „Wir haben diese Frage ganz konkret angeschnitten, weil ja ein Protest der DDR bei der Bundesregierung vorliegt gegen die von der Bundesregierung bestätigte Lagerung von biologischen und chemischen Waffen auf dem Territorium der Bundesrepublik.	88:96	120:128	3.0
vorliegen	2532889X_1962-07-20_01_006.tcf.xml-18-13	2532889X_1986-10-25_01_065.tcf.xml-8-22	Die DDR-Regierung habe ihre Haltung in einem Memorandum präzisiert, das den Delegierten vorliege, erklärte Dr. Hajek.	Bei ihrer Verwirklichung gemeinsam mit den Betrieben und Genossenschaften bewähre es sich, daß mit den Planentwürfen zugleich die Entwürfe der Kommunalverträge vorliegen.	88:96	160:169	4.0
vorliegen	2532889X_1963-09-14_01_010.tcf.xml-16-3	2532889X_1972-09-08_01_036.tcf.xml-19-3	Sobald erste Zwischenergebnisse vorliegen, werden diese vor den Kollegen verteidigt so daß deren Einwände und Vorschläge rechtzeitig berücksichtigt werden.	Je mehr Informationen vorliegen, desto geneigter ist man, die Handlungsweise der Behörden in diesem Fall in Frage zu setzen.	32:41	22:31	4.0
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	2532889X_1965-11-13_01_194.tcf.xml-34-14	An erster Stelle steht „Die Grundlagen der kommunistischen Erziehung", eine Arbeit, die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt.	Von 29 -Anträgen, die anläßlich des ADGB-Kongresses im Juni 1922 zum Vorstandsbericht vorlagen, forderten darum allein 14, nunmehr endlich entschiedene Maßnahmen einzuleiten, um die zehn Forderungen zu verwirklichen.	265:273	86:94	4.0
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	2532889X_1969-09-06_01_311.tcf.xml-11-21	An erster Stelle steht „Die Grundlagen der kommunistischen Erziehung", eine Arbeit, die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt.	Hermann Gautier: „Wir haben diese Frage ganz konkret angeschnitten, weil ja ein Protest der DDR bei der Bundesregierung vorliegt gegen die von der Bundesregierung bestätigte Lagerung von biologischen und chemischen Waffen auf dem Territorium der Bundesrepublik.	265:273	120:128	4.0
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	2532889X_1988-07-05_01_035.tcf.xml-12-19	An erster Stelle steht „Die Grundlagen der kommunistischen Erziehung", eine Arbeit, die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt.	Ein weiterer Schritt wird mit der Veränderung der Ausbildung von Juristen getan, wofür seit Juni eine bestätigte Konzeption vorliegt Gleichzeitig bereiten die wissenschaftlichen Beiräte die Weiterentwicklung der Ausbildung in Mathematik, Medizin, den Natur-und Gesellschaftswissenschaften vor.	265:273	124:132	4.0
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	liszt_reichsstrafrecht_1881-2579-35	An erster Stelle steht „Die Grundlagen der kommunistischen Erziehung", eine Arbeit, die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt.	Ist in Folge einer der beiden letztgenannten Eventualitäten der Vorsatz des Hauptthäters ausgeschlossen, so entfällt damit nach allgemeiner Regel die Anstiftung; doch kann hier auf Seiten des scheinbaren Anstifters (fingierte) Selbstthäterschaft vorliegen.	265:273	246:255	2.0
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	nn_maehrisches29_1887-161-17	An erster Stelle steht „Die Grundlagen der kommunistischen Erziehung", eine Arbeit, die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt.	Diese sei vielmehr die, daß eine Anzahl von Abgeordneten gegen deren rechtsgiltige Wahl die schwersten Bedenken vorliegen, hier Jahr für Jahr an der Abstimmung theilnehmen und bei der schwankenden Mehrheit, über welche die Regierungspartei verfügt, sehr häufig den Ausschlag geben.	265:273	112:121	2.0
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	rumohr_forschungen01_1827-1800-39	An erster Stelle steht „Die Grundlagen der kommunistischen Erziehung", eine Arbeit, die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt.	3) In der barberinischen Bibliothek zu Rom werden fünf lose Pergamentstreifen aufbewahrt, als Denkmal eines hochmittelalterlichen Kirchengebrauches, nach welchem die Gebete und Formeln dem Priester, die Bilder auf dem herabhangenden Theile des Blattes dem Volke vorlagen, wovon auch zu Pisa, im Dome, Beyspiele vorhanden sind.	265:273	262:270	3.0
vorliegen	2532889X_1964-03-09_01_137.tcf.xml-56-41	vischer_aesthetik0201_1847-1537-45	An erster Stelle steht „Die Grundlagen der kommunistischen Erziehung", eine Arbeit, die in der Akademie der Gesellschaftswissenschaften beim ZK der KPdSU und der Akademie der Pä'dagogischen • Wissenschaften der RSFSR entstanden ist und nun in deutscher Übersetzung vorliegt.	Dieser Stoff bleibt ganz passiv, alle Form geht vom Künstler aus; Stoff bedeutet hier blos Material, das für ästhetische Form erst verwandt werden soll, wie der Stein vom Baumeister, wogegen uns die übrige Naturschönheit, die uns in diesem Abschnitte vorliegt, nach allen übrigen Seiten einen schon geformten Stoff vor das Auge stellt, von welchem sich nur erst fragen soll, ob er so bleiben kann oder ob er einer Umschaffung bedarf, wenn wahrhaft Schönes soll entstehen können, einen Stoff, den wir als eine nur noch unreife, zur Umbildung bestimmte Form erkennen werden, als einen Stoff im Sinne der Vorlage, des Vorbilds.	265:273	251:259	4.0
vorliegen	2532889X_1965-06-29_01_160.tcf.xml-8-11	2532889X_1979-11-10_01_146.tcf.xml-9-14	Nachdem nun die ersten umfassenden Erfahrungen aus der Tätigkeit der VVB vorliegen, ist der Zeitpunkt herangereift, auch die Aufgaben und die Arbeitsweise der örtlichen Volksvertretungen und ihrer Organe unter den Bedingungen des neuen ökonomischen Svstems der Planung und Leitung der Volkswirtschaft klar zu bestimmen.	Wir wußten, daß in Ihrem Land zu diesem Thema gute Erfahrungen und Ergebnisse vorliegen, deshalb sind wir nach Berlin gekommen.	73:82	78:87	4.0
vorliegen	2532889X_1965-09-07_01_024.tcf.xml-9-37	2532889X_1970-02-18_01_136.tcf.xml-17-30	Das zu wissen ist für die Wählervertreter wichtig, weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder, wenn triftige Gründe dafür vorliegen, ablehnen.	sprächen, entdeckten wir mehr, Und so vermessen das klingen mag angesichts der Tatsache, daß zur Stunde erst Konzeption, Regieidee, Problemspiegel, Faktenmaterial und erste Niederschriften vorliegen, begriffen wir wieder etwas mehr von der Größe der Aufgaben, die uns die siebziger Jahre bereits zu stellen begonnen haben.	241:250	189:198	3.0
vorliegen	2532889X_1965-09-07_01_024.tcf.xml-9-37	2532889X_1972-09-08_01_036.tcf.xml-19-3	Das zu wissen ist für die Wählervertreter wichtig, weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder, wenn triftige Gründe dafür vorliegen, ablehnen.	Je mehr Informationen vorliegen, desto geneigter ist man, die Handlungsweise der Behörden in diesem Fall in Frage zu setzen.	241:250	22:31	4.0
vorliegen	2532889X_1965-09-07_01_024.tcf.xml-9-37	26120215_1963_05_25_01_181.tcf.xml-4-8	Das zu wissen ist für die Wählervertreter wichtig, weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder, wenn triftige Gründe dafür vorliegen, ablehnen.	Anna Seghers aufmerksam, daß schon zahlreiche Werke vorliegen, die, in den letzten Jahren veröffentlicht, der Forderung nach Tiefe und Breite in der Literatur, die auf dem letzten Schriftstellerkongreß vor zwei Jahren erhoben wurde, nahekommen.	241:250	52:61	3.0
vorliegen	2532889X_1965-09-07_01_024.tcf.xml-9-37	26120215_1964_07_09_01_032.tcf.xml-9-12	Das zu wissen ist für die Wählervertreter wichtig, weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder, wenn triftige Gründe dafür vorliegen, ablehnen.	In dieser Erklärung wird betont, daß ein Bruch de « Völkerrechts vorliegt, wenn ein Land — wie die Bundesrepublik es ablehnt, nazistische Gewaltverbrechen und Massenmorde weiter zu verfolgen.	241:250	65:73	4.0
vorliegen	2532889X_1965-09-07_01_024.tcf.xml-9-37	brunner_rechtsgeschichte02_1892-7146-32	Das zu wissen ist für die Wählervertreter wichtig, weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder, wenn triftige Gründe dafür vorliegen, ablehnen.	In Anlehnung an das weltliche Rügeverfahren entstand im fränkischen Reiche das eigenartige Verfahren der geistlichen Sendgerichte, wie es uns um die Wende des neunten und zehnten Jahrhunderts in voller Ausbildung quellenmässig vorliegt.	241:250	227:235	3.0
vorliegen	2532889X_1965-09-07_01_024.tcf.xml-9-37	liszt_reichsstrafrecht_1881-2579-35	Das zu wissen ist für die Wählervertreter wichtig, weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder, wenn triftige Gründe dafür vorliegen, ablehnen.	Ist in Folge einer der beiden letztgenannten Eventualitäten der Vorsatz des Hauptthäters ausgeschlossen, so entfällt damit nach allgemeiner Regel die Anstiftung; doch kann hier auf Seiten des scheinbaren Anstifters (fingierte) Selbstthäterschaft vorliegen.	241:250	246:255	4.0
vorliegen	2532889X_1965-09-07_01_024.tcf.xml-9-37	vischer_aesthetik0201_1847-1026-17	Das zu wissen ist für die Wählervertreter wichtig, weil sie als Bevollmächtigte der Wähler die Kandidaten für die künftigen Volksvertretungen — die ihnen persönlich vorgestellt werden — prüfen und bestätigen oder, wenn triftige Gründe dafür vorliegen, ablehnen.	Hier ist denn zu sagen, daß ein überschaulicher Theil des Gebirges (oder der Ebene) vorliegen muß, der eine Vorstellung von der übrigen Form, Höhe, Breite, Länge des Gebirges gibt.	241:250	84:93	3.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	2532889X_1990-05-10_01_016.tcf.xml-8-22	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	Die Runde am Wochenende werde voraussichtlich eine Mammutsitzung, sagte Gehler, denn am Montag solle der Vertragsentwurf in Regierung und Parlament vorliegen.	96:104	148:157	4.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	26120215_1947_06_10_01_194.tcf.xml-14-23	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	Wir Hausfrauen haben durchaus Verständnis dafür, daß die Anlieferung der Lebensmittel gewissen Unregelmäßigkeiten unterworfen ist und daß auch « icher zwingende Gründe vorliegen, wenn wir jetzt innerhalb weniger Tage die gesamte Fleischzuteilung einer Dekade und noch einen Teil der Fischzuteilung verbrauchen müssen.	96:104	168:177	4.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	26120215_1953_07_30_01_222.tcf.xml-2-23	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	In Berlin ist bekannt, daß über zusätzliche Warenlieferungen der Sowjetunion an die DDR bereits verhandelt wurde, bevor das Angebot Präsident Eisenhowers vorlag, berichtet Walter Sullivan den „New York Times" aus der deutschen Hauptstadt.	96:104	154:160	4.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	26120215_1987_03_07_01_027.tcf.xml-154-19	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	richtete, daß mehr als 6000 Verpflichtungen von Frauen für die kommenden Frühjahrsarbeiten in der Landwirtschaft im Bezirk bereits vorliegen.	96:104	131:140	4.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	duehring_berufsbildung_1885-527-34	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	Man erwarte daher auf den Kathedern wesentlich nur mechanische Arbeit, bei der natürlich für das Lernen weit weniger herauskommen muss, als wenn das Heft oder besser ein gutes Buch zur unmittelbaren Lectüre vorläge.	96:104	207:214	4.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	jhering_recht03_1865-1363-40	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	Nicht also ist der Hergang so zu denken, als ob der Mancipant erst Eigenthum übertrüge und sodann der Empfänger, auf Grund des so eben erworbenen Eigenthums die Servitut bestellte — dann würden in der That juristisch zwei Rechtsgeschäfte vorliegen — sondern der Mancipant behält von dem, was er überträgt, etwas zurück, er zieht etwas ab (deducit) — eine Wendung im Geist der analytischen Methode, zu welcher der Proceß in dem „cum deductione und compensatione agere“ (S. 79) ein Seitenstück darbietet, und deren materielle Statthaftigkeit die alten Juristen auf die oben in Bezug genommenen Worte der XII Tafeln über die Mancipation stützen konnten.	96:104	238:247	3.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	nn_nrhz130_1848-83-17	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	Der Vertheidiger entgegnete, daß gerade aus den vom öffentlichen Ministerium zuletzt angeführten Gründen keine Amtsbeleidigung Zweiffels vorliege.	96:104	137:145	3.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	purtscheller_alpinismus_1894-89-24	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	Wenn auch das Gemswild in unseren Ost-Alpen vor 300 Jahren selbst in der unteren Berg-und Waldregion nicht selten war, worüber genügende Beweise vorliegen, so hatte sich doch der Jäger, ebenso wie der Hirte, weit früher alle Hochthäler bis hinauf zur Gletscherregion erobert.	96:104	145:154	4.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	treitschke_geschichte03_1885-1351-9	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	Auch der Plan der Klassensteuer erschien, wie er vorlag, noch sehr unfertig, fast roh.	96:104	49:55	4.0
vorliegen	2532889X_1968-02-03_01_258.tcf.xml-11-17	wilamowitz_tragoedie_1889-1142-130	Während in der DDR die demokratischste Verfassung, die es jemals in Deutschland gab, im Entwurf vorliegt, sollen in Westdeutschland Notstandsgesetze verabschiedet werden, die die letzten Reste verfassungsmäßiger Grundrechte beseitigen.	494 μαϰάριος ὅστις εὐιάζει in C von erster hand gestanden hat). um so weniger empfiehlt sich der weg, den ich in der ausgabe der Hiketiden beschritten hatte und auf dem mir R. Prinz in Alkestis und Medeia (wo er noch dazu falsch ist) gefolgt ist. es ist ein billiges, aber nichts eintragendes vergnügen, wie es sich ein anfänger mit genugtuung macht, einen archetypus zu reconstruiren, von dem eine gute abschrift da ist, deren lesarten, wo die zweite schlechte bevorzugt wird, doch immer angegeben werden müssen, weil der leser urteilen will, ob man der schlechten folgen darf. von dieser freilich sind alle schreibfehler wegzuwerfen, und sie ist nur zu nennen, wo eine möglichkeit vorliegt, aus ihr etwas zu entnehmen. nun ist aber C zweimal durchcorrigirt, einmal von einem der schreiber (die sich in ihr abgelöst haben), einmal oder mehrmals von einem gelehrten in Italien. offenbar muss man die änderungen der ersten art immer, die der zweiten nie anführen, es sei denn dass es eine richtige conjectur ist. und ebenso muss man mit den änderungen in P verfahren. es ist das gar nicht so leicht; aber die mühe lohnt sich, weil dann der apparat lichtvoll wird. vgl. bd. II vorbemerkungen und textabdruck. die sehr guten collationen, über welche Prinz in seinen ausgaben verfügt hat, haben einen grossen teil ihrer brauchbarkeit eingebüsst, weil sie die späteren hände nicht scheiden, und der herausgeber einen archetypus herstellen will; ganz abgesehen von der anlage des apparates, die von kaum erreichter unübersichtlichkeit ist.	96:104	683:691	3.0
vorliegen	2532889X_1969-03-06_01_065.tcf.xml-49-18	2532889X_1972-09-08_01_036.tcf.xml-19-3	Die Reportage erschien zuerst in der „Humanite", nun wird sie bald den Lesern der DDR vorliegen.	Je mehr Informationen vorliegen, desto geneigter ist man, die Handlungsweise der Behörden in diesem Fall in Frage zu setzen.	86:95	22:31	3.0
