lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
überspannen	menzel_literatur02_1828-938-3	2532889X_1952-10-14_01_100.tcf.xml-139-10	1.0	2532889X_1969-01-03_01_100.tcf.xml-8-9	2.0	2532889X_1973-04-07_01_325.tcf.xml-48-17	4.0	muellner_kaliber_1829-736-4	3.0	['2532889X_1973-04-07_01_325.tcf.xml-48-17', 'muellner_kaliber_1829-736-4', '2532889X_1969-01-03_01_100.tcf.xml-8-9', '2532889X_1952-10-14_01_100.tcf.xml-139-10']		4
überspannen	siemens_telegraphie_1866-270-10	vischer_aesthetik030201_1852-574-37	2.0	bluntschli_voelkerrecht_1868-548-14	1.0			26120215_1981_03_19_01_051.tcf.xml-8-35	4.0	['26120215_1981_03_19_01_051.tcf.xml-8-35', 'vischer_aesthetik030201_1852-574-37', 'bluntschli_voelkerrecht_1868-548-14']		3
überspannen	vischer_aesthetik030201_1852-1344-18			wackernagel_poetik_1873-3635-58	1.0	rumohr_forschungen03_1831-1983-74	4.0	26120215_1956_01_28_01_033.tcf.xml-4-32	2.0	['rumohr_forschungen03_1831-1983-74', '26120215_1956_01_28_01_033.tcf.xml-4-32', 'wackernagel_poetik_1873-3635-58']		3
überspannen	gerstner_mechanik02_1832-8452-83	dilthey_geisteswissenschaften_1883-2172-1	2.0	2532889X_1983-07-26_01_034.tcf.xml-17-18	4.0	wackernagel_poetik_1873-3635-58	1.0	baumstark_encyclopaedie_1835-10729-28	3.0	['2532889X_1983-07-26_01_034.tcf.xml-17-18', 'baumstark_encyclopaedie_1835-10729-28', 'dilthey_geisteswissenschaften_1883-2172-1', 'wackernagel_poetik_1873-3635-58']		4
überspannen	gerstner_mechanik01_1831-8106-20	spielhagen_problematische03_1861-1574-13	1.0	pocci_komoedienbuechlein01_1859-3910-27	4.0	26120215_1973_04_27_01_335.tcf.xml-3-1	3.0	vischer_aesthetik030201_1852-574-37	2.0	['pocci_komoedienbuechlein01_1859-3910-27', '26120215_1973_04_27_01_335.tcf.xml-3-1', 'vischer_aesthetik030201_1852-574-37', 'spielhagen_problematische03_1861-1574-13']		4
überspannen	stock_gesellenwesen_1844-1006-18	wackernagel_poetik_1873-3635-58	3.0	26120215_1961_08_10_01_204.tcf.xml-26-15	1.0	26120215_1979_07_24_01_008.tcf.xml-2-16	2.0			['wackernagel_poetik_1873-3635-58', '26120215_1979_07_24_01_008.tcf.xml-2-16', '26120215_1961_08_10_01_204.tcf.xml-26-15']		3
überspannen	menzel_maurer_1847-2542-12	26120215_1947_01_09_01_280.tcf.xml-18-35	2.0	vischer_aesthetik030201_1852-480-4	4.0	26120215_1946_10_30_01_157.tcf.xml-43-36	3.0	26120215_1979_01_09_01_052.tcf.xml-67-14	1.0	['vischer_aesthetik030201_1852-480-4', '26120215_1946_10_30_01_157.tcf.xml-43-36', '26120215_1947_01_09_01_280.tcf.xml-18-35', '26120215_1979_01_09_01_052.tcf.xml-67-14']		4
überspannen	bluntschli_voelkerrecht_1868-7175-2	burckhardt_cicerone_1855-1498-18	1.0	vischer_aesthetik030201_1852-574-37	2.0	humboldt_grenzen_1851-641-50	4.0	26120215_1964_08_02_01_186.tcf.xml-48-76	3.0	['humboldt_grenzen_1851-641-50', '26120215_1964_08_02_01_186.tcf.xml-48-76', 'vischer_aesthetik030201_1852-574-37', 'burckhardt_cicerone_1855-1498-18']		4
überspannen	vischer_aesthetik030201_1852-480-4	2532889X_1969-01-03_01_100.tcf.xml-8-9	2.0	bluntschli_staatslehre_1875-4713-59	1.0	26120215_1979_07_24_01_008.tcf.xml-2-16	3.0	2532889X_1973-05-26_01_250.tcf.xml-2-18	4.0	['2532889X_1973-05-26_01_250.tcf.xml-2-18', '26120215_1979_07_24_01_008.tcf.xml-2-16', '2532889X_1969-01-03_01_100.tcf.xml-8-9', 'bluntschli_staatslehre_1875-4713-59']		4
überspannen	niethammer_philantropinismus_1808-173-56	2532889X_1955-05-06_01_057.tcf.xml-100-23	1.0	bluntschli_voelkerrecht_1868-7175-2	3.0	arnimb_guenderode01_1840-770-48	2.0	bluntschli_voelkerrecht_1868-2325-9	4.0	['bluntschli_voelkerrecht_1868-2325-9', 'bluntschli_voelkerrecht_1868-7175-2', 'arnimb_guenderode01_1840-770-48', '2532889X_1955-05-06_01_057.tcf.xml-100-23']		4
überspannen	ledebur_eisenhuettenkunde_1884-1065-12	26120215_1966_10_05_01_220.tcf.xml-3-20	4.0			dilthey_geisteswissenschaften_1883-2172-1	2.0	menzel_literatur02_1828-938-3	1.0	['26120215_1966_10_05_01_220.tcf.xml-3-20', 'dilthey_geisteswissenschaften_1883-2172-1', 'menzel_literatur02_1828-938-3']		3
überspannen	treitschke_geschichte03_1885-9000-9	strauss_jesus01_1835-2171-1	3.0	vischer_aesthetik030201_1852-1750-18	1.0	2532889X_1969-01-03_01_100.tcf.xml-8-9	2.0	26120215_1947_03_19_01_053.tcf.xml-4-44	4.0	['26120215_1947_03_19_01_053.tcf.xml-4-44', 'strauss_jesus01_1835-2171-1', '2532889X_1969-01-03_01_100.tcf.xml-8-9', 'vischer_aesthetik030201_1852-1750-18']		4
überspannen	burckhardt_cicerone_1855-2470-18	berlepsch_alpen_1861-3003-122	3.0	dilthey_geisteswissenschaften_1883-2172-1	2.0	26120215_1973_08_22_01_144.tcf.xml-17-18	4.0	26120215_1950_03_16_01_017.tcf.xml-30-8	1.0	['26120215_1973_08_22_01_144.tcf.xml-17-18', 'berlepsch_alpen_1861-3003-122', 'dilthey_geisteswissenschaften_1883-2172-1', '26120215_1950_03_16_01_017.tcf.xml-30-8']		4
überspannen	frapan_fluegel_1895-2722-6	treitschke_geschichte03_1885-9000-9	3.0	vischer_auch02_1879-1252-13	4.0	26120215_1967_06_18_01_186.tcf.xml-2-9	1.0	rumohr_forschungen03_1831-1983-74	2.0	['vischer_auch02_1879-1252-13', 'treitschke_geschichte03_1885-9000-9', 'rumohr_forschungen03_1831-1983-74', '26120215_1967_06_18_01_186.tcf.xml-2-9']		4
überspannen	laube_bernsteinhexe_1846-1080-4			vischer_aesthetik030201_1852-574-37	1.0	wackernagel_poetik_1873-3635-58	4.0	baumgart_poetik_1887-3812-9	3.0	['wackernagel_poetik_1873-3635-58', 'baumgart_poetik_1887-3812-9', 'vischer_aesthetik030201_1852-574-37']		3
überspannen	vischer_aesthetik030201_1852-1464-19	26120215_1980_08_21_01_160.tcf.xml-17-4	1.0	2532889X_1955-05-06_01_057.tcf.xml-100-23	3.0	dilthey_geisteswissenschaften_1883-2172-1	2.0	rapsilber_reichstagsgebaeude_1895-208-11	4.0	['rapsilber_reichstagsgebaeude_1895-208-11', '2532889X_1955-05-06_01_057.tcf.xml-100-23', 'dilthey_geisteswissenschaften_1883-2172-1', '26120215_1980_08_21_01_160.tcf.xml-17-4']		4
überspannen	menzel_maurer_1847-3001-8	26120215_1966_10_16_01_006.tcf.xml-38-16	3.0	2532889X_1975-11-24_01_038.tcf.xml-2-22	4.0	treitschke_geschichte03_1885-9000-9	1.0	wackernagel_poetik_1873-3635-58	2.0	['2532889X_1975-11-24_01_038.tcf.xml-2-22', '26120215_1966_10_16_01_006.tcf.xml-38-16', 'wackernagel_poetik_1873-3635-58', 'treitschke_geschichte03_1885-9000-9']		4
überspannen	bluntschli_voelkerrecht_1868-548-14	siemens_telegraphie_1866-270-10	1.0	dilthey_geisteswissenschaften_1883-2172-1	3.0	26120215_1979_07_24_01_008.tcf.xml-2-16	2.0			['dilthey_geisteswissenschaften_1883-2172-1', '26120215_1979_07_24_01_008.tcf.xml-2-16', 'siemens_telegraphie_1866-270-10']		3
überspannen	marx_kapital0302_1894-532-34	gerstner_mechanik01_1831-7915-29	1.0	2532889X_1969-01-03_01_100.tcf.xml-8-9	2.0			wackernagel_poetik_1873-3635-58	3.0	['wackernagel_poetik_1873-3635-58', '2532889X_1969-01-03_01_100.tcf.xml-8-9', 'gerstner_mechanik01_1831-7915-29']		3
überspannen	steinen_naturvoelker_1894-4559-24	treitschke_geschichte04_1889-4597-18	4.0	2532889X_1989-08-04_01_095.tcf.xml-4-5	3.0	2532889X_1977-06-04_01_532.tcf.xml-2-11	2.0	bluntschli_voelkerrecht_1868-2325-9	1.0	['treitschke_geschichte04_1889-4597-18', '2532889X_1989-08-04_01_095.tcf.xml-4-5', '2532889X_1977-06-04_01_532.tcf.xml-2-11', 'bluntschli_voelkerrecht_1868-2325-9']		4
überspannen	brehm_thierleben04_1867-8357-1	burckhardt_cicerone_1855-2470-18	3.0	wackernagel_poetik_1873-3635-58	2.0	2532889X_1984-03-30_01_253.tcf.xml-4-14	4.0			['2532889X_1984-03-30_01_253.tcf.xml-4-14', 'burckhardt_cicerone_1855-2470-18', 'wackernagel_poetik_1873-3635-58']		3
überspannen	paul_katzenberger01_1809-624-11	strauss_jesus01_1835-2171-1	4.0	26120215_1966_10_05_01_220.tcf.xml-3-20	1.0	wackernagel_poetik_1873-3635-58	3.0	burckhardt_cicerone_1855-1498-18	2.0	['strauss_jesus01_1835-2171-1', 'wackernagel_poetik_1873-3635-58', 'burckhardt_cicerone_1855-1498-18', '26120215_1966_10_05_01_220.tcf.xml-3-20']		4
überspannen	menzel_maurer_1847-3296-7	herbart_psychologie02_1825-45-36	2.0	droste_letzte_1860-1046-32	3.0	26120215_1947_03_19_01_053.tcf.xml-4-44	1.0	26120215_1973_04_27_01_335.tcf.xml-3-1	4.0	['26120215_1973_04_27_01_335.tcf.xml-3-1', 'droste_letzte_1860-1046-32', 'herbart_psychologie02_1825-45-36', '26120215_1947_03_19_01_053.tcf.xml-4-44']		4
überspannen	wackernagel_poetik_1873-3635-58	laube_bernsteinhexe_1846-1080-4	4.0	2532889X_1972-08-03_01_137.tcf.xml-16-3	1.0	menzel_maurer_1847-3296-7	2.0	rosegger_waldschulmeister_1875-504-12	3.0	['laube_bernsteinhexe_1846-1080-4', 'rosegger_waldschulmeister_1875-504-12', 'menzel_maurer_1847-3296-7', '2532889X_1972-08-03_01_137.tcf.xml-16-3']		4
überspannen	zoeckler_lehre_1879-676-7			bluntschli_voelkerrecht_1868-7175-2	3.0	2532889X_1955-05-06_01_057.tcf.xml-100-23	1.0	26120215_1966_10_05_01_220.tcf.xml-3-20	2.0	['bluntschli_voelkerrecht_1868-7175-2', '26120215_1966_10_05_01_220.tcf.xml-3-20', '2532889X_1955-05-06_01_057.tcf.xml-100-23']		3
überspannen	bluntschli_voelkerrecht_1868-2325-9	2532889X_1978-07-15_01_224.tcf.xml-31-11	2.0	steinen_naturvoelker_1894-4559-24	1.0	niethammer_philantropinismus_1808-173-56	4.0	2532889X_1965-09-11_01_085.tcf.xml-16-8	3.0	['niethammer_philantropinismus_1808-173-56', '2532889X_1965-09-11_01_085.tcf.xml-16-8', '2532889X_1978-07-15_01_224.tcf.xml-31-11', 'steinen_naturvoelker_1894-4559-24']		4
überspannen	humboldt_grenzen_1851-641-50	2532889X_1973-04-07_01_325.tcf.xml-48-17	2.0	26120215_1975_08_05_01_010.tcf.xml-6-6	1.0	kerner_besessene_1834-2190-7	3.0	26120215_1947_03_19_01_053.tcf.xml-4-44	4.0	['26120215_1947_03_19_01_053.tcf.xml-4-44', 'kerner_besessene_1834-2190-7', '2532889X_1973-04-07_01_325.tcf.xml-48-17', '26120215_1975_08_05_01_010.tcf.xml-6-6']		4
überspannen	rosenkranz_aesthetik_1853-1698-0	2532889X_1978-07-15_01_224.tcf.xml-31-11	2.0			immermann_muenchhausen03_1839-2311-2	4.0	rosegger_waldschulmeister_1875-504-12	3.0	['immermann_muenchhausen03_1839-2311-2', 'rosegger_waldschulmeister_1875-504-12', '2532889X_1978-07-15_01_224.tcf.xml-31-11']		3
überspannen	spielhagen_problematische03_1861-1574-13			gerstner_mechanik01_1831-7915-29	1.0	wackernagel_poetik_1873-3635-58	3.0	2532889X_1965-11-26_01_074.tcf.xml-3-16	2.0	['wackernagel_poetik_1873-3635-58', '2532889X_1965-11-26_01_074.tcf.xml-3-16', 'gerstner_mechanik01_1831-7915-29']		3
überspannen	treitschke_geschichte04_1889-4597-18	gerstner_mechanik01_1831-7915-29	3.0	2532889X_1978-07-15_01_224.tcf.xml-31-11	4.0	2532889X_1989-08-04_01_095.tcf.xml-4-5	2.0	strauss_jesus01_1835-2171-1	1.0	['2532889X_1978-07-15_01_224.tcf.xml-31-11', 'gerstner_mechanik01_1831-7915-29', '2532889X_1989-08-04_01_095.tcf.xml-4-5', 'strauss_jesus01_1835-2171-1']		4
überspannen	rumohr_forschungen03_1831-1983-74	frapan_fluegel_1895-2722-6	2.0	2532889X_1971-11-20_01_237.tcf.xml-16-41	3.0	samter_erfindungen_1896-11238-41	4.0	2532889X_1965-09-11_01_085.tcf.xml-16-8	1.0	['samter_erfindungen_1896-11238-41', '2532889X_1971-11-20_01_237.tcf.xml-16-41', 'frapan_fluegel_1895-2722-6', '2532889X_1965-09-11_01_085.tcf.xml-16-8']		4
überspannen	strauss_jesus01_1835-2171-1	wackernagel_poetik_1873-693-21	2.0	baumstark_encyclopaedie_1835-10729-28	1.0	vischer_aesthetik030201_1852-574-37	3.0	2532889X_1969-01-03_01_100.tcf.xml-8-9	4.0	['2532889X_1969-01-03_01_100.tcf.xml-8-9', 'vischer_aesthetik030201_1852-574-37', 'wackernagel_poetik_1873-693-21', 'baumstark_encyclopaedie_1835-10729-28']		4
überspannen	ludwig_himmel_1856-3855-12	26120215_1947_01_09_01_280.tcf.xml-18-35	1.0			baumgart_poetik_1887-3812-9	3.0	26120215_1973_04_27_01_335.tcf.xml-3-1	2.0	['baumgart_poetik_1887-3812-9', '26120215_1973_04_27_01_335.tcf.xml-3-1', '26120215_1947_01_09_01_280.tcf.xml-18-35']		3
überspannen	lehnert_seehaefen01_1891-6453-15	zoeckler_lehre_1879-676-7	3.0	2532889X_1983-06-29_01_081.tcf.xml-6-20	4.0	treitschke_geschichte03_1885-9000-9	1.0	26120215_1950_03_16_01_017.tcf.xml-30-8	2.0	['2532889X_1983-06-29_01_081.tcf.xml-6-20', 'zoeckler_lehre_1879-676-7', '26120215_1950_03_16_01_017.tcf.xml-30-8', 'treitschke_geschichte03_1885-9000-9']		4
überspannen	nn_nrhz249b_1849-44-22	26120215_1956_01_28_01_033.tcf.xml-4-32	3.0	26120215_1976_04_09_01_146.tcf.xml-1-39	1.0	26120215_1947_01_09_01_280.tcf.xml-18-35	2.0	menzel_literatur02_1828-938-3	4.0	['menzel_literatur02_1828-938-3', '26120215_1956_01_28_01_033.tcf.xml-4-32', '26120215_1947_01_09_01_280.tcf.xml-18-35', '26120215_1976_04_09_01_146.tcf.xml-1-39']		4
überspannen	fouque_frauen_1826-1436-57	26120215_1964_08_02_01_186.tcf.xml-48-76	4.0	wackernagel_poetik_1873-3635-58	3.0			vischer_aesthetik030201_1852-1464-19	1.0	['26120215_1964_08_02_01_186.tcf.xml-48-76', 'wackernagel_poetik_1873-3635-58', 'vischer_aesthetik030201_1852-1464-19']		3
überspannen	falke_trachten02_1858-2545-26	26120215_1978_11_27_01_139.tcf.xml-13-12	3.0	gerstner_mechanik02_1832-8452-83	4.0	wackernagel_poetik_1873-3635-58	2.0			['gerstner_mechanik02_1832-8452-83', '26120215_1978_11_27_01_139.tcf.xml-13-12', 'wackernagel_poetik_1873-3635-58']		3
überspannen	hc_1070405_1848-446-3	pocci_komoedienbuechlein01_1859-3910-27	1.0	gutzkow_serapionsbrueder01_1877-96-45	3.0			26120215_1947_03_19_01_053.tcf.xml-4-44	2.0	['gutzkow_serapionsbrueder01_1877-96-45', '26120215_1947_03_19_01_053.tcf.xml-4-44', 'pocci_komoedienbuechlein01_1859-3910-27']		3
überspannen	bluntschli_staatslehre_1875-5168-11			stock_gesellenwesen_1844-1006-18	3.0	26120215_1947_03_19_01_053.tcf.xml-4-44	4.0	menzel_literatur02_1828-938-3	2.0	['26120215_1947_03_19_01_053.tcf.xml-4-44', 'stock_gesellenwesen_1844-1006-18', 'menzel_literatur02_1828-938-3']		3
überspannen	rapsilber_reichstagsgebaeude_1895-208-11	beck_eisen01_1884-5529-19	4.0	26120215_1961_08_10_01_204.tcf.xml-26-15	3.0			kleinpaul_poetik_1843-2627-10	1.0	['beck_eisen01_1884-5529-19', '26120215_1961_08_10_01_204.tcf.xml-26-15', 'kleinpaul_poetik_1843-2627-10']		3
überspannen	kerner_besessene_1834-2190-7			wackernagel_poetik_1873-3635-58	3.0	vischer_aesthetik030201_1852-1750-18	1.0	bluntschli_voelkerrecht_1868-7175-2	2.0	['wackernagel_poetik_1873-3635-58', 'bluntschli_voelkerrecht_1868-7175-2', 'vischer_aesthetik030201_1852-1750-18']		3
überspannen	vischer_aesthetik030201_1852-457-109	2532889X_1961-04-10_01_051.tcf.xml-4-2	2.0	zoeckler_lehre_1879-676-7	1.0	2532889X_1987-11-30_01_052.tcf.xml-106-18	4.0	2532889X_1975-11-24_01_038.tcf.xml-2-22	3.0	['2532889X_1987-11-30_01_052.tcf.xml-106-18', '2532889X_1975-11-24_01_038.tcf.xml-2-22', '2532889X_1961-04-10_01_051.tcf.xml-4-2', 'zoeckler_lehre_1879-676-7']		4
überspannen	gerstner_mechanik01_1831-7915-29	marx_kapital0302_1894-532-34	1.0	26120215_1972_03_18_01_077.tcf.xml-34-2	3.0	gerstner_mechanik01_1831-8106-20	4.0	2532889X_1952-10-14_01_100.tcf.xml-139-10	2.0	['gerstner_mechanik01_1831-8106-20', '26120215_1972_03_18_01_077.tcf.xml-34-2', '2532889X_1952-10-14_01_100.tcf.xml-139-10', 'marx_kapital0302_1894-532-34']		4
überspannen	muellner_kaliber_1829-736-4			bluntschli_voelkerrecht_1868-7175-2	3.0	26120215_1948_01_13_01_005.tcf.xml-21-35	2.0	2532889X_1987-10-01_01_078.tcf.xml-2-10	1.0	['bluntschli_voelkerrecht_1868-7175-2', '26120215_1948_01_13_01_005.tcf.xml-21-35', '2532889X_1987-10-01_01_078.tcf.xml-2-10']		3
überspannen	kleinpaul_poetik_1843-2627-10	wackernagel_poetik_1873-3635-58	4.0	2532889X_1975-11-24_01_038.tcf.xml-2-22	1.0			herbart_psychologie02_1825-45-36	3.0	['wackernagel_poetik_1873-3635-58', 'herbart_psychologie02_1825-45-36', '2532889X_1975-11-24_01_038.tcf.xml-2-22']		3
überspannen	burckhardt_cicerone_1855-1498-18	beck_eisen04_1899-5268-44	4.0	wackernagel_poetik_1873-3635-58	1.0	niebuhr_roemische02_1812-2599-6	3.0	2532889X_1952-10-14_01_100.tcf.xml-139-10	2.0	['beck_eisen04_1899-5268-44', 'niebuhr_roemische02_1812-2599-6', '2532889X_1952-10-14_01_100.tcf.xml-139-10', 'wackernagel_poetik_1873-3635-58']		4
überspannen	wackernagel_poetik_1873-693-21	strauss_jesus01_1835-2171-1	2.0	26120215_1966_10_16_01_006.tcf.xml-38-16	1.0	bluntschli_voelkerrecht_1868-7175-2	4.0	26120215_1964_09_13_01_407.tcf.xml-27-16	3.0	['bluntschli_voelkerrecht_1868-7175-2', '26120215_1964_09_13_01_407.tcf.xml-27-16', 'strauss_jesus01_1835-2171-1', '26120215_1966_10_16_01_006.tcf.xml-38-16']		4
überspannen	bluntschli_staatslehre_1875-4658-26	26120215_1980_08_21_01_160.tcf.xml-17-4	4.0	26120215_1966_10_16_01_006.tcf.xml-38-16	1.0	dilthey_geisteswissenschaften_1883-2172-1	3.0	2532889X_1965-09-11_01_085.tcf.xml-16-8	2.0	['26120215_1980_08_21_01_160.tcf.xml-17-4', 'dilthey_geisteswissenschaften_1883-2172-1', '2532889X_1965-09-11_01_085.tcf.xml-16-8', '26120215_1966_10_16_01_006.tcf.xml-38-16']		4
überspannen	gutzkow_serapionsbrueder01_1877-96-45	vischer_aesthetik030201_1852-480-4	1.0	paul_katzenberger01_1809-624-11	2.0	muellner_kaliber_1829-736-4	3.0			['muellner_kaliber_1829-736-4', 'paul_katzenberger01_1809-624-11', 'vischer_aesthetik030201_1852-480-4']		3
überspannen	2532889X_1977-06-04_01_532.tcf.xml-2-11	2532889X_1968-05-18_01_185.tcf.xml-3-17	4.0	steinen_naturvoelker_1894-4559-24	2.0	vischer_aesthetik030201_1852-1750-18	3.0	wackernagel_poetik_1873-3635-58	1.0	['2532889X_1968-05-18_01_185.tcf.xml-3-17', 'vischer_aesthetik030201_1852-1750-18', 'steinen_naturvoelker_1894-4559-24', 'wackernagel_poetik_1873-3635-58']		4
überspannen	2532889X_1975-11-24_01_038.tcf.xml-2-22	dilthey_geisteswissenschaften_1883-2172-1	2.0	pocci_komoedienbuechlein01_1859-3910-27	4.0	wackernagel_poetik_1873-3635-58	1.0	2532889X_1961-04-10_01_051.tcf.xml-4-2	3.0	['pocci_komoedienbuechlein01_1859-3910-27', '2532889X_1961-04-10_01_051.tcf.xml-4-2', 'dilthey_geisteswissenschaften_1883-2172-1', 'wackernagel_poetik_1873-3635-58']		4
überspannen	26120215_1946_10_30_01_157.tcf.xml-43-36	menzel_maurer_1847-2542-12	3.0	26120215_1964_09_13_01_407.tcf.xml-27-16	1.0	dilthey_geisteswissenschaften_1883-2172-1	2.0			['menzel_maurer_1847-2542-12', 'dilthey_geisteswissenschaften_1883-2172-1', '26120215_1964_09_13_01_407.tcf.xml-27-16']		3
überspannen	26120215_1973_06_10_01_022.tcf.xml-28-17	vischer_aesthetik030201_1852-1464-19	3.0	wackernagel_poetik_1873-3635-58	2.0			2532889X_1973-05-26_01_250.tcf.xml-2-18	4.0	['2532889X_1973-05-26_01_250.tcf.xml-2-18', 'vischer_aesthetik030201_1852-1464-19', 'wackernagel_poetik_1873-3635-58']		3
überspannen	2532889X_1980-05-30_01_036.tcf.xml-12-6	vischer_aesthetik030201_1852-480-4	3.0	wackernagel_poetik_1873-3635-58	1.0	2532889X_1971-11-20_01_237.tcf.xml-16-41	4.0			['2532889X_1971-11-20_01_237.tcf.xml-16-41', 'vischer_aesthetik030201_1852-480-4', 'wackernagel_poetik_1873-3635-58']		3
überspannen	26120215_1973_03_05_01_077.tcf.xml-8-28	niethammer_philantropinismus_1808-173-56	1.0	26120215_1972_03_18_01_077.tcf.xml-34-2	2.0	menzel_maurer_1847-2542-12	4.0			['menzel_maurer_1847-2542-12', '26120215_1972_03_18_01_077.tcf.xml-34-2', 'niethammer_philantropinismus_1808-173-56']		3
überspannen	26120215_1972_03_18_01_077.tcf.xml-34-2	gerstner_mechanik01_1831-7915-29	3.0	2532889X_1975-11-24_01_038.tcf.xml-2-22	2.0			26120215_1947_03_19_01_053.tcf.xml-4-44	1.0	['gerstner_mechanik01_1831-7915-29', '2532889X_1975-11-24_01_038.tcf.xml-2-22', '26120215_1947_03_19_01_053.tcf.xml-4-44']		3
überspannen	26120215_1979_01_09_01_052.tcf.xml-67-14	2532889X_1972-08-03_01_137.tcf.xml-16-3	1.0	herbart_psychologie02_1825-45-36	3.0	berlepsch_alpen_1861-1071-7	2.0	26120215_1950_03_16_01_017.tcf.xml-30-8	4.0	['26120215_1950_03_16_01_017.tcf.xml-30-8', 'herbart_psychologie02_1825-45-36', 'berlepsch_alpen_1861-1071-7', '2532889X_1972-08-03_01_137.tcf.xml-16-3']		4
überspannen	2532889X_1973-04-07_01_325.tcf.xml-48-17			2532889X_1975-11-24_01_038.tcf.xml-2-22	2.0	2532889X_1955-05-06_01_057.tcf.xml-100-23	1.0	menzel_literatur02_1828-938-3	4.0	['menzel_literatur02_1828-938-3', '2532889X_1975-11-24_01_038.tcf.xml-2-22', '2532889X_1955-05-06_01_057.tcf.xml-100-23']		3
