lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Tragfähigkeit	26120215_1972_06_30_01_291.tcf.xml-235-5			26120215_1987_07_11_01_100.tcf.xml-25-16	2.0	26120215_1983_01_04_01_289.tcf.xml-3-7	4.0	26120215_1966_12_11_01_490.tcf.xml-13-17	1.0	['26120215_1983_01_04_01_289.tcf.xml-3-7', '26120215_1987_07_11_01_100.tcf.xml-25-16', '26120215_1966_12_11_01_490.tcf.xml-13-17']		3
Tragfähigkeit	2532889X_1990-08-11_01_083.tcf.xml-3-14			2532889X_1977-03-17_01_176.tcf.xml-3-1	3.0	26120215_1947_03_07_01_011.tcf.xml-6-11	2.0	2532889X_1976-12-24_01_029.tcf.xml-4-6	4.0	['2532889X_1976-12-24_01_029.tcf.xml-4-6', '2532889X_1977-03-17_01_176.tcf.xml-3-1', '26120215_1947_03_07_01_011.tcf.xml-6-11']		3
Tragfähigkeit	26120215_1966_12_11_01_490.tcf.xml-13-17	26120215_1972_06_30_01_291.tcf.xml-235-5	1.0	freud_hysterie_1895-2393-21	4.0	2532889X_1960-10-30_01_010.tcf.xml-9-2	2.0	2532889X_1972-09-17_01_066.tcf.xml-3-30	3.0	['freud_hysterie_1895-2393-21', '2532889X_1972-09-17_01_066.tcf.xml-3-30', '2532889X_1960-10-30_01_010.tcf.xml-9-2', '26120215_1972_06_30_01_291.tcf.xml-235-5']		4
Tragfähigkeit	26120215_1987_07_11_01_100.tcf.xml-25-16	26120215_1968_11_02_01_116.tcf.xml-10-4	3.0			26120215_1983_01_04_01_289.tcf.xml-3-7	2.0	rapsilber_reichstagsgebaeude_1895-531-14	4.0	['rapsilber_reichstagsgebaeude_1895-531-14', '26120215_1968_11_02_01_116.tcf.xml-10-4', '26120215_1983_01_04_01_289.tcf.xml-3-7']		3
Tragfähigkeit	2532889X_1979-03-02_01_094.tcf.xml-27-19	26120215_1987_07_11_01_100.tcf.xml-25-16	2.0			wanderley_bauconstructionslehre01_1877-1085-27	3.0	26120215_1966_02_04_01_049.tcf.xml-11-39	4.0	['26120215_1966_02_04_01_049.tcf.xml-11-39', 'wanderley_bauconstructionslehre01_1877-1085-27', '26120215_1987_07_11_01_100.tcf.xml-25-16']		3
Tragfähigkeit	26120215_1983_06_14_01_006.tcf.xml-7-6	freud_hysterie_1895-2393-21	3.0	26120215_1983_01_04_01_289.tcf.xml-3-7	4.0			26120215_1966_12_11_01_490.tcf.xml-13-17	2.0	['26120215_1983_01_04_01_289.tcf.xml-3-7', 'freud_hysterie_1895-2393-21', '26120215_1966_12_11_01_490.tcf.xml-13-17']		3
Tragfähigkeit	2532889X_1966-08-02_01_015.tcf.xml-4-4	krane_reitpferd_1856-344-1	3.0	2532889X_1979-03-02_01_094.tcf.xml-27-19	4.0			2532889X_1972-09-17_01_066.tcf.xml-3-30	2.0	['2532889X_1979-03-02_01_094.tcf.xml-27-19', 'krane_reitpferd_1856-344-1', '2532889X_1972-09-17_01_066.tcf.xml-3-30']		3
Tragfähigkeit	26120215_1950_01_29_01_014.tcf.xml-9-25	26120215_1947_03_07_01_011.tcf.xml-6-11	2.0	26120215_1990_01_27_01_218.tcf.xml-3-7	3.0			wanderley_bauconstructionslehre01_1877-1060-8	4.0	['wanderley_bauconstructionslehre01_1877-1060-8', '26120215_1990_01_27_01_218.tcf.xml-3-7', '26120215_1947_03_07_01_011.tcf.xml-6-11']		3
Tragfähigkeit	26120215_1968_11_02_01_116.tcf.xml-10-4	26120215_1987_07_11_01_100.tcf.xml-25-16	3.0			26120215_1983_09_27_01_068.tcf.xml-26-16	4.0	wundt_medizinische_1867-8690-3	2.0	['26120215_1983_09_27_01_068.tcf.xml-26-16', '26120215_1987_07_11_01_100.tcf.xml-25-16', 'wundt_medizinische_1867-8690-3']		3
Tragfähigkeit	2532889X_1982-11-01_01_055.tcf.xml-15-11	26120215_1947_03_07_01_011.tcf.xml-6-11	2.0	26120215_1983_01_04_01_289.tcf.xml-3-7	4.0			nn_maehrisches271_1898-129-40	3.0	['26120215_1983_01_04_01_289.tcf.xml-3-7', 'nn_maehrisches271_1898-129-40', '26120215_1947_03_07_01_011.tcf.xml-6-11']		3
Tragfähigkeit	2532889X_1952-10-12_01_053.tcf.xml-88-27	2532889X_1983-11-16_01_044.tcf.xml-61-32	2.0			siemens_abhandlungen_1881-5326-48	3.0	lehnert_seehaefen01_1891-10380-49	4.0	['lehnert_seehaefen01_1891-10380-49', 'siemens_abhandlungen_1881-5326-48', '2532889X_1983-11-16_01_044.tcf.xml-61-32']		3
Tragfähigkeit	26120215_1947_03_07_01_011.tcf.xml-6-11	2532889X_1972-09-17_01_066.tcf.xml-3-30	4.0	26120215_1983_09_27_01_068.tcf.xml-26-16	3.0	2532889X_1960-10-30_01_010.tcf.xml-9-2	2.0			['2532889X_1972-09-17_01_066.tcf.xml-3-30', '26120215_1983_09_27_01_068.tcf.xml-26-16', '2532889X_1960-10-30_01_010.tcf.xml-9-2']		3
Tragfähigkeit	2532889X_1983-11-16_01_044.tcf.xml-61-32	26120215_1968_11_02_01_116.tcf.xml-10-4	3.0	chamberlain_grundlagen02_1899-2348-52	1.0	26120215_1983_09_27_01_068.tcf.xml-26-16	4.0	26120215_1987_07_11_01_100.tcf.xml-25-16	2.0	['26120215_1983_09_27_01_068.tcf.xml-26-16', '26120215_1968_11_02_01_116.tcf.xml-10-4', '26120215_1987_07_11_01_100.tcf.xml-25-16', 'chamberlain_grundlagen02_1899-2348-52']		4
Tragfähigkeit	2532889X_1979-01-19_01_046.tcf.xml-243-15			26120215_1968_11_02_01_116.tcf.xml-10-4	2.0	ludwig_physiologie01_1852-5561-48	3.0	26120215_1949_03_27_01_023.tcf.xml-4-4	4.0	['26120215_1949_03_27_01_023.tcf.xml-4-4', 'ludwig_physiologie01_1852-5561-48', '26120215_1968_11_02_01_116.tcf.xml-10-4']		3
Tragfähigkeit	2532889X_1976-12-24_01_029.tcf.xml-4-6	2532889X_1951-09-22_01_049.tcf.xml-3-14	3.0			26120215_1947_03_07_01_011.tcf.xml-6-11	2.0	2532889X_1948-02-10_01_197.tcf.xml-41-35	4.0	['2532889X_1948-02-10_01_197.tcf.xml-41-35', '2532889X_1951-09-22_01_049.tcf.xml-3-14', '26120215_1947_03_07_01_011.tcf.xml-6-11']		3
Tragfähigkeit	2532889X_1972-09-17_01_066.tcf.xml-3-30	2532889X_1966-08-02_01_015.tcf.xml-4-4	2.0	26120215_1947_03_07_01_011.tcf.xml-6-11	4.0	krane_reitpferd_1856-364-10	3.0			['26120215_1947_03_07_01_011.tcf.xml-6-11', 'krane_reitpferd_1856-364-10', '2532889X_1966-08-02_01_015.tcf.xml-4-4']		3
Tragfähigkeit	26120215_1983_09_27_01_068.tcf.xml-26-16	26120215_1947_03_07_01_011.tcf.xml-6-11	3.0			2532889X_1978-04-22_01_237.tcf.xml-8-11	2.0	freud_hysterie_1895-2393-21	4.0	['freud_hysterie_1895-2393-21', '26120215_1947_03_07_01_011.tcf.xml-6-11', '2532889X_1978-04-22_01_237.tcf.xml-8-11']		3
