lemma	identifier_ref	identifier1	judgment1	identifier2	judgment2	identifier3	judgment3	identifier4	judgment4	order	to_find	count
Titel	keller_sinngedicht_1882-3096-11	2532889X_1967-09-04_01_162.tcf.xml-4-18	4.0			nn_nrhz009_1848-506-28	3.0	kuernberger_amerikamuede_1855-1854-14	2.0	['2532889X_1967-09-04_01_162.tcf.xml-4-18', 'nn_nrhz009_1848-506-28', 'kuernberger_amerikamuede_1855-1854-14']		3
Titel	mayer_verwaltungsrecht01_1895-6024-36	brunner_rechtsgeschichte02_1892-2711-39	1.0	treitschke_geschichte05_1894-2281-17	3.0	laube_europa0102_1833-240-14	2.0	klueber_recht_1817-1868-1	4.0	['klueber_recht_1817-1868-1', 'treitschke_geschichte05_1894-2281-17', 'laube_europa0102_1833-240-14', 'brunner_rechtsgeschichte02_1892-2711-39']		4
Titel	klueber_recht_1817-1265-25	26120215_1952_10_14_01_008.tcf.xml-12-25	2.0	lehnert_seehaefen02_1892-4571-8	3.0	26120215_1953_02_10_01_020.tcf.xml-50-18	1.0	grimm_maerchen01_1843-141-32	4.0	['grimm_maerchen01_1843-141-32', 'lehnert_seehaefen02_1892-4571-8', '26120215_1952_10_14_01_008.tcf.xml-12-25', '26120215_1953_02_10_01_020.tcf.xml-50-18']		4
Titel	heine_reisebilder03_1830-1694-9	26120215_1982_11_13_01_173.tcf.xml-17-22	3.0			ranke_reformation05_1843-3946-34	4.0	treitschke_geschichte04_1889-11230-24	2.0	['ranke_reformation05_1843-3946-34', '26120215_1982_11_13_01_173.tcf.xml-17-22', 'treitschke_geschichte04_1889-11230-24']		3
Titel	ranke_reformation05_1843-3946-34			nn_nrhz009_1848-506-28	2.0	heine_reisebilder03_1830-1694-9	4.0	peschel_voelkerkunde_1874-10-8	3.0	['heine_reisebilder03_1830-1694-9', 'peschel_voelkerkunde_1874-10-8', 'nn_nrhz009_1848-506-28']		3
Titel	nn_nrhz246b_1849-197-8	2532889X_1978-06-22_01_067.tcf.xml-3-31	3.0	2532889X_1970-10-03_01_024.tcf.xml-5-12	4.0	26120215_1978_07_21_01_133.tcf.xml-6-16	2.0			['2532889X_1970-10-03_01_024.tcf.xml-5-12', '2532889X_1978-06-22_01_067.tcf.xml-3-31', '26120215_1978_07_21_01_133.tcf.xml-6-16']		3
Titel	siegmeyer_tonsetzkunst_1822-1748-24	26120215_1964_09_04_01_092.tcf.xml-13-10	4.0	robert_griechische_1881-1360-3	3.0	2532889X_1962-02-02_01_083.tcf.xml-25-1	2.0			['26120215_1964_09_04_01_092.tcf.xml-13-10', 'robert_griechische_1881-1360-3', '2532889X_1962-02-02_01_083.tcf.xml-25-1']		3
Titel	laube_europa0102_1833-240-14	mayer_verwaltungsrecht01_1895-6024-36	2.0			ranke_reformation01_1839-585-20	4.0	26120215_1988_06_25_01_114.tcf.xml-13-20	3.0	['ranke_reformation01_1839-585-20', '26120215_1988_06_25_01_114.tcf.xml-13-20', 'mayer_verwaltungsrecht01_1895-6024-36']		3
Titel	laband_staatsrecht01_1876-2998-11	kotzebue_kleinstaedter_1803-2568-10	4.0			2532889X_1971-02-27_01_204.tcf.xml-42-8	3.0	2532889X_1963-04-14_01_049.tcf.xml-276-17	2.0	['kotzebue_kleinstaedter_1803-2568-10', '2532889X_1971-02-27_01_204.tcf.xml-42-8', '2532889X_1963-04-14_01_049.tcf.xml-276-17']		3
Titel	klueber_recht_1817-1867-18	26120215_1946_03_01_01_032.tcf.xml-5-7	4.0	26120215_1983_10_03_01_137.tcf.xml-10-15	1.0	nn_nrhz246b_1849-197-8	3.0	26120215_1957_11_30_01_037.tcf.xml-1-10	2.0	['26120215_1946_03_01_01_032.tcf.xml-5-7', 'nn_nrhz246b_1849-197-8', '26120215_1957_11_30_01_037.tcf.xml-1-10', '26120215_1983_10_03_01_137.tcf.xml-10-15']		4
Titel	treitschke_geschichte05_1894-2281-17	laband_staatsrecht01_1876-3007-23	4.0	26120215_1983_10_03_01_137.tcf.xml-10-15	2.0	klueber_recht_1817-1867-18	3.0			['laband_staatsrecht01_1876-3007-23', 'klueber_recht_1817-1867-18', '26120215_1983_10_03_01_137.tcf.xml-10-15']		3
Titel	mangoldt_unternehmergewinn_1855-183-31			klueber_recht_1817-1265-25	4.0	26120215_1969_03_25_01_101.tcf.xml-12-9	3.0	nn_nrhz246b_1849-197-8	2.0	['klueber_recht_1817-1265-25', '26120215_1969_03_25_01_101.tcf.xml-12-9', 'nn_nrhz246b_1849-197-8']		3
Titel	nn_nrhz142ii_1848-69-29	carus_zoologie_1872-8165-26	3.0	2532889X_1947-02-22_01_028.tcf.xml-13-6	4.0			klueber_recht_1817-1265-25	2.0	['2532889X_1947-02-22_01_028.tcf.xml-13-6', 'carus_zoologie_1872-8165-26', 'klueber_recht_1817-1265-25']		3
Titel	nn_nrhz083_1848-15-17	2532889X_1958-07-06_01_010.tcf.xml-3-23	2.0	26120215_1946_06_22_01_052.tcf.xml-2-16	3.0	klueber_recht_1817-1868-1	4.0	mayer_verwaltungsrecht02_1896-3088-11	1.0	['klueber_recht_1817-1868-1', '26120215_1946_06_22_01_052.tcf.xml-2-16', '2532889X_1958-07-06_01_010.tcf.xml-3-23', 'mayer_verwaltungsrecht02_1896-3088-11']		4
Titel	carus_zoologie_1872-8165-26	goethe_divan_1819-1436-40	2.0			jung_lebensgeschichte_1835-5301-52	4.0	nn_nrhz142ii_1848-69-29	3.0	['jung_lebensgeschichte_1835-5301-52', 'nn_nrhz142ii_1848-69-29', 'goethe_divan_1819-1436-40']		3
Titel	2532889X_1978-06-22_01_067.tcf.xml-3-31	egger_vater_1895-1217-31	3.0			klostermann_eigenthum01_1867-5332-37	2.0	2532889X_1983-05-16_01_206.tcf.xml-2-11	4.0	['2532889X_1983-05-16_01_206.tcf.xml-2-11', 'egger_vater_1895-1217-31', 'klostermann_eigenthum01_1867-5332-37']		3
Titel	26120215_1966_09_30_01_114.tcf.xml-5-8	2532889X_1970-04-15_01_146.tcf.xml-2-19	2.0	2532889X_1978-10-30_01_109.tcf.xml-43-6	4.0	nn_nrhz117_1848-663-18	3.0			['2532889X_1978-10-30_01_109.tcf.xml-43-6', 'nn_nrhz117_1848-663-18', '2532889X_1970-04-15_01_146.tcf.xml-2-19']		3
Titel	2532889X_1973-04-08_01_278.tcf.xml-52-2			klostermann_eigenthum01_1867-5332-37	4.0	marx_kapital0302_1894-5648-5	3.0	26120215_1978_07_21_01_133.tcf.xml-6-16	2.0	['klostermann_eigenthum01_1867-5332-37', 'marx_kapital0302_1894-5648-5', '26120215_1978_07_21_01_133.tcf.xml-6-16']		3
Titel	26120215_1946_06_22_01_052.tcf.xml-2-16			nn_nrhz083_1848-15-17	3.0	klostermann_eigenthum01_1867-5332-37	2.0	26120215_1977_02_14_01_072.tcf.xml-36-2	4.0	['26120215_1977_02_14_01_072.tcf.xml-36-2', 'nn_nrhz083_1848-15-17', 'klostermann_eigenthum01_1867-5332-37']		3
Titel	26120215_1967_06_13_01_027.tcf.xml-6-18	nn_nrhz083_1848-15-17	3.0	ranke_reformation02_1839-2929-5	4.0	laband_staatsrecht01_1876-2944-31	2.0			['ranke_reformation02_1839-2929-5', 'nn_nrhz083_1848-15-17', 'laband_staatsrecht01_1876-2944-31']		3
Titel	26120215_1971_09_28_01_168.tcf.xml-7-7			justi_velazquez01_1888-5612-20	3.0	26120215_1955_02_04_01_013.tcf.xml-8-6	4.0	carus_zoologie_1872-8165-26	2.0	['26120215_1955_02_04_01_013.tcf.xml-8-6', 'justi_velazquez01_1888-5612-20', 'carus_zoologie_1872-8165-26']		3
Titel	2532889X_1958-07-06_01_010.tcf.xml-3-23	26120215_1990_07_21_01_183.tcf.xml-3-9	3.0	nn_nrhz083_1848-15-17	2.0	26120215_1962_07_11_01_041.tcf.xml-59-9	4.0			['26120215_1962_07_11_01_041.tcf.xml-59-9', '26120215_1990_07_21_01_183.tcf.xml-3-9', 'nn_nrhz083_1848-15-17']		3
Titel	2532889X_1980-05-05_01_131.tcf.xml-1-9	26120215_1946_06_22_01_052.tcf.xml-2-16	4.0	klueber_recht_1817-1867-18	1.0	hundtradowsky_judenschule03_1823-927-37	3.0	robert_griechische_1881-1360-3	2.0	['26120215_1946_06_22_01_052.tcf.xml-2-16', 'hundtradowsky_judenschule03_1823-927-37', 'robert_griechische_1881-1360-3', 'klueber_recht_1817-1867-18']		4
Titel	26120215_1960_07_06_01_004.tcf.xml-27-24			2532889X_1965-06-18_01_187.tcf.xml-46-46	3.0	klueber_voelkerrecht01_1821-3214-3	2.0	2532889X_1963-04-14_01_049.tcf.xml-276-17	4.0	['2532889X_1963-04-14_01_049.tcf.xml-276-17', '2532889X_1965-06-18_01_187.tcf.xml-46-46', 'klueber_voelkerrecht01_1821-3214-3']		3
Titel	26120215_1946_03_01_01_032.tcf.xml-5-7			2532889X_1947-02-22_01_028.tcf.xml-13-6	3.0	2532889X_1970-10-03_01_024.tcf.xml-5-12	4.0	klostermann_eigenthum01_1867-5332-37	2.0	['2532889X_1970-10-03_01_024.tcf.xml-5-12', '2532889X_1947-02-22_01_028.tcf.xml-13-6', 'klostermann_eigenthum01_1867-5332-37']		3
Titel	26120215_1983_10_03_01_137.tcf.xml-10-15	sachs_botanik_1875-4162-38	1.0	26120215_1953_02_10_01_020.tcf.xml-50-18	4.0	egger_vater_1895-1217-31	3.0	treitschke_geschichte04_1889-11230-24	2.0	['26120215_1953_02_10_01_020.tcf.xml-50-18', 'egger_vater_1895-1217-31', 'treitschke_geschichte04_1889-11230-24', 'sachs_botanik_1875-4162-38']		4
Titel	26120215_1959_03_27_01_277.tcf.xml-2-11	justi_velazquez01_1888-5612-20	2.0	heine_reisebilder03_1830-1694-9	3.0	klueber_recht_1817-1868-1	1.0	2532889X_1983-05-16_01_206.tcf.xml-2-11	4.0	['2532889X_1983-05-16_01_206.tcf.xml-2-11', 'heine_reisebilder03_1830-1694-9', 'justi_velazquez01_1888-5612-20', 'klueber_recht_1817-1868-1']		4
Titel	26120215_1988_06_25_01_114.tcf.xml-13-20	26120215_1982_08_09_01_062.tcf.xml-8-32	4.0	egger_vater_1895-1217-31	3.0	brunner_rechtsgeschichte02_1892-2711-39	1.0	26120215_1986_08_08_01_012.tcf.xml-26-9	2.0	['26120215_1982_08_09_01_062.tcf.xml-8-32', 'egger_vater_1895-1217-31', '26120215_1986_08_08_01_012.tcf.xml-26-9', 'brunner_rechtsgeschichte02_1892-2711-39']		4
Titel	26120215_1977_02_14_01_072.tcf.xml-36-2	klueber_voelkerrecht01_1821-3214-3	2.0	klueber_recht_1817-1867-18	3.0			26120215_1973_09_02_01_116.tcf.xml-26-19	4.0	['26120215_1973_09_02_01_116.tcf.xml-26-19', 'klueber_recht_1817-1867-18', 'klueber_voelkerrecht01_1821-3214-3']		3
Titel	2532889X_1947-02-22_01_028.tcf.xml-13-6	26120215_1983_10_03_01_137.tcf.xml-10-15	1.0	laband_staatsrecht01_1876-3007-23	4.0	klostermann_eigenthum01_1867-5332-37	3.0	26120215_1953_02_10_01_020.tcf.xml-50-18	2.0	['laband_staatsrecht01_1876-3007-23', 'klostermann_eigenthum01_1867-5332-37', '26120215_1953_02_10_01_020.tcf.xml-50-18', '26120215_1983_10_03_01_137.tcf.xml-10-15']		4
Titel	26120215_1982_11_13_01_173.tcf.xml-17-22	2532889X_1967-09-04_01_162.tcf.xml-4-18	4.0			robert_griechische_1881-1360-3	2.0	heine_reisebilder03_1830-1694-9	3.0	['2532889X_1967-09-04_01_162.tcf.xml-4-18', 'heine_reisebilder03_1830-1694-9', 'robert_griechische_1881-1360-3']		3
Titel	2532889X_1963-04-14_01_049.tcf.xml-276-17	savigny_system03_1840-1404-11	3.0			26120215_1960_07_06_01_004.tcf.xml-27-24	4.0	26120215_1969_03_25_01_101.tcf.xml-12-9	2.0	['26120215_1960_07_06_01_004.tcf.xml-27-24', 'savigny_system03_1840-1404-11', '26120215_1969_03_25_01_101.tcf.xml-12-9']		3
Titel	26120215_1957_11_30_01_037.tcf.xml-1-10	klueber_recht_1817-1265-25	2.0	26120215_1982_08_09_01_062.tcf.xml-8-32	4.0	mayer_verwaltungsrecht01_1895-6024-36	1.0	26120215_1967_06_13_01_027.tcf.xml-6-18	3.0	['26120215_1982_08_09_01_062.tcf.xml-8-32', '26120215_1967_06_13_01_027.tcf.xml-6-18', 'klueber_recht_1817-1265-25', 'mayer_verwaltungsrecht01_1895-6024-36']		4
Titel	2532889X_1967-09-04_01_162.tcf.xml-4-18	26120215_1955_05_21_02_133.tcf.xml-13-5	4.0	nn_nrhz009_1848-506-28	3.0	nn_nrhz246b_1849-197-8	2.0			['26120215_1955_05_21_02_133.tcf.xml-13-5', 'nn_nrhz009_1848-506-28', 'nn_nrhz246b_1849-197-8']		3
Titel	26120215_1978_07_21_01_133.tcf.xml-6-16	klueber_voelkerrecht01_1821-3214-3	2.0			steub_tirol_1846-6476-16	3.0	2532889X_1978-10-30_01_109.tcf.xml-43-6	4.0	['2532889X_1978-10-30_01_109.tcf.xml-43-6', 'steub_tirol_1846-6476-16', 'klueber_voelkerrecht01_1821-3214-3']		3
Titel	2532889X_1990-08-27_01_097.tcf.xml-12-16	26120215_1969_03_25_01_101.tcf.xml-12-9	3.0	2532889X_1978-10-30_01_109.tcf.xml-43-6	2.0	2532889X_1962-09-23_01_096.tcf.xml-8-7	4.0			['2532889X_1962-09-23_01_096.tcf.xml-8-7', '26120215_1969_03_25_01_101.tcf.xml-12-9', '2532889X_1978-10-30_01_109.tcf.xml-43-6']		3
Titel	2532889X_1955-02-22_01_076.tcf.xml-5-10	2532889X_1961-03-01_01_115.tcf.xml-19-3	2.0			klueber_voelkerrecht01_1821-3214-3	4.0	brunner_rechtsgeschichte01_1887-6957-37	3.0	['klueber_voelkerrecht01_1821-3214-3', 'brunner_rechtsgeschichte01_1887-6957-37', '2532889X_1961-03-01_01_115.tcf.xml-19-3']		3
Titel	2532889X_1962-09-23_01_096.tcf.xml-8-7	baumstark_encyclopaedie_1835-1272-13	3.0			2532889X_1959-05-27_01_052.tcf.xml-11-24	4.0	26120215_1973_09_02_01_116.tcf.xml-26-19	2.0	['2532889X_1959-05-27_01_052.tcf.xml-11-24', 'baumstark_encyclopaedie_1835-1272-13', '26120215_1973_09_02_01_116.tcf.xml-26-19']		3
Titel	2532889X_1970-10-03_01_024.tcf.xml-5-12			26120215_1946_03_01_01_032.tcf.xml-5-7	4.0	heine_reisebilder03_1830-1694-9	2.0	klueber_voelkerrecht01_1821-1796-21	3.0	['26120215_1946_03_01_01_032.tcf.xml-5-7', 'klueber_voelkerrecht01_1821-1796-21', 'heine_reisebilder03_1830-1694-9']		3
Titel	2532889X_1978-10-30_01_109.tcf.xml-43-6	peschel_voelkerkunde_1874-10-8	2.0	klueber_voelkerrecht01_1821-3214-3	3.0			26120215_1966_09_30_01_114.tcf.xml-5-8	4.0	['26120215_1966_09_30_01_114.tcf.xml-5-8', 'klueber_voelkerrecht01_1821-3214-3', 'peschel_voelkerkunde_1874-10-8']		3
Titel	2532889X_1984-07-16_01_219.tcf.xml-2-8			justi_velazquez01_1888-5612-20	3.0	klueber_recht_1817-1265-25	4.0	klueber_voelkerrecht01_1821-3214-3	2.0	['klueber_recht_1817-1265-25', 'justi_velazquez01_1888-5612-20', 'klueber_voelkerrecht01_1821-3214-3']		3
Titel	26120215_1982_08_09_01_062.tcf.xml-8-32	26120215_1988_06_25_01_114.tcf.xml-13-20	4.0	klueber_recht_1817-1265-25	3.0			26120215_1986_08_08_01_012.tcf.xml-26-9	2.0	['26120215_1988_06_25_01_114.tcf.xml-13-20', 'klueber_recht_1817-1265-25', '26120215_1986_08_08_01_012.tcf.xml-26-9']		3
Titel	2532889X_1962-02-02_01_083.tcf.xml-25-1			26120215_1978_07_21_01_133.tcf.xml-6-16	4.0	laube_europa0102_1833-240-14	3.0	siegmeyer_tonsetzkunst_1822-1748-24	2.0	['26120215_1978_07_21_01_133.tcf.xml-6-16', 'laube_europa0102_1833-240-14', 'siegmeyer_tonsetzkunst_1822-1748-24']		3
Titel	26120215_1953_02_10_01_020.tcf.xml-50-18	2532889X_1970-10-03_01_024.tcf.xml-5-12	2.0	justi_velazquez01_1888-5612-20	1.0	26120215_1977_02_14_01_072.tcf.xml-36-2	4.0	lehnert_seehaefen02_1892-4571-8	3.0	['26120215_1977_02_14_01_072.tcf.xml-36-2', 'lehnert_seehaefen02_1892-4571-8', '2532889X_1970-10-03_01_024.tcf.xml-5-12', 'justi_velazquez01_1888-5612-20']		4
Titel	26120215_1986_08_08_01_012.tcf.xml-26-9	gutzkow_boerne_1840-1648-3	4.0	26120215_1982_08_09_01_062.tcf.xml-8-32	2.0			2532889X_1971-02-28_01_113.tcf.xml-6-34	3.0	['gutzkow_boerne_1840-1648-3', '2532889X_1971-02-28_01_113.tcf.xml-6-34', '26120215_1982_08_09_01_062.tcf.xml-8-32']		3
Titel	26120215_1962_02_26_01_084.tcf.xml-5-40	klueber_voelkerrecht01_1821-1410-29	1.0	2532889X_1980-05-05_01_131.tcf.xml-1-9	4.0	klostermann_eigenthum01_1867-5332-37	2.0	26120215_1978_11_06_01_098.tcf.xml-4-2	3.0	['2532889X_1980-05-05_01_131.tcf.xml-1-9', '26120215_1978_11_06_01_098.tcf.xml-4-2', 'klostermann_eigenthum01_1867-5332-37', 'klueber_voelkerrecht01_1821-1410-29']		4
